name,date,lat,lon,target
US-AR1,2010-04-03,36.4267,-99.42,1.8734848241006787
US-AR1,2010-04-04,36.4267,-99.42,2.820697256877284
US-AR1,2010-04-05,36.4267,-99.42,1.947763228987879
US-AR1,2010-04-06,36.4267,-99.42,2.850689057905924
US-AR1,2010-04-09,36.4267,-99.42,1.1046831886855717
US-AR1,2010-04-10,36.4267,-99.42,0.8786648796461939
US-AR1,2010-04-11,36.4267,-99.42,0.4875256132679128
US-AR1,2010-04-12,36.4267,-99.42,0.34091010099903835
US-AR1,2010-04-13,36.4267,-99.42,0.6347485585044959
US-AR1,2010-04-14,36.4267,-99.42,0.43472892596951695
US-AR1,2010-04-15,36.4267,-99.42,0.7567438950189725
US-AR1,2010-04-16,36.4267,-99.42,0.7212961488045287
US-AR1,2010-04-17,36.4267,-99.42,3.112732346418773
US-AR1,2010-04-18,36.4267,-99.42,0.9398190023448194
US-AR1,2010-04-19,36.4267,-99.42,2.1232448909631043
US-AR1,2010-04-20,36.4267,-99.42,1.2477949501190893
US-AR1,2010-04-21,36.4267,-99.42,1.8155444124579048
US-AR1,2010-04-22,36.4267,-99.42,1.0804207909256451
US-AR1,2010-04-23,36.4267,-99.42,5.51981986719648
US-AR1,2010-04-24,36.4267,-99.42,2.96859287492443
US-AR1,2010-04-25,36.4267,-99.42,2.537898819332556
US-AR1,2010-04-26,36.4267,-99.42,1.657603004630743
US-AR1,2010-04-27,36.4267,-99.42,1.5222393504670086
US-AR1,2010-04-28,36.4267,-99.42,1.2749522837621452
US-AR1,2010-04-29,36.4267,-99.42,1.22586213826162
US-AR1,2010-04-30,36.4267,-99.42,1.308552831744073
US-AR1,2010-05-01,36.4267,-99.42,0.9211515708482272
US-AR1,2010-05-02,36.4267,-99.42,1.1136747673634955
US-AR1,2010-05-03,36.4267,-99.42,1.1638780337750394
US-AR1,2010-05-04,36.4267,-99.42,1.0390462632119872
US-AR1,2010-05-05,36.4267,-99.42,1.4889962676453008
US-AR1,2010-05-06,36.4267,-99.42,0.7246969388540446
US-AR1,2010-05-07,36.4267,-99.42,1.4098282840508038
US-AR1,2010-05-08,36.4267,-99.42,1.138918408264435
US-AR1,2010-05-09,36.4267,-99.42,0.6188143028861723
US-AR1,2010-05-10,36.4267,-99.42,0.7499726855619148
US-AR1,2010-05-11,36.4267,-99.42,1.0249818198536302
US-AR1,2010-05-12,36.4267,-99.42,3.639919380956236
US-AR1,2010-05-13,36.4267,-99.42,5.431170330195007
US-AR1,2010-05-14,36.4267,-99.42,2.199446305001012
US-AR1,2010-05-15,36.4267,-99.42,1.6174185531956253
US-AR1,2010-05-16,36.4267,-99.42,1.9404736938602463
US-AR1,2010-05-17,36.4267,-99.42,2.235156197804843
US-AR1,2010-05-18,36.4267,-99.42,2.56670566161021
US-AR1,2010-05-19,36.4267,-99.42,2.7572785751714664
US-AR1,2010-05-20,36.4267,-99.42,4.351289814713219
US-AR1,2010-05-21,36.4267,-99.42,3.8704143970425235
US-AR1,2010-05-22,36.4267,-99.42,2.798614801167068
US-AR1,2010-05-23,36.4267,-99.42,1.8130651466953827
US-AR1,2010-05-24,36.4267,-99.42,1.6706346606565252
US-AR1,2010-05-25,36.4267,-99.42,5.49742387792023
US-AR1,2010-05-26,36.4267,-99.42,3.915398221421116
US-AR1,2010-05-27,36.4267,-99.42,5.239592422632797
US-AR1,2010-05-28,36.4267,-99.42,4.936007406115436
US-AR1,2010-05-29,36.4267,-99.42,4.487391115162498
US-AR1,2010-05-30,36.4267,-99.42,3.961430550417893
US-AR1,2010-05-31,36.4267,-99.42,2.266767779563078
US-AR1,2010-06-01,36.4267,-99.42,3.4126755096829147
US-AR1,2010-06-02,36.4267,-99.42,4.244825992010833
US-AR1,2010-06-03,36.4267,-99.42,3.6648339755915256
US-AR1,2010-06-04,36.4267,-99.42,4.389857930581796
US-AR1,2010-06-05,36.4267,-99.42,4.465806113726122
US-AR1,2010-06-06,36.4267,-99.42,5.061249917448435
US-AR1,2010-06-07,36.4267,-99.42,3.31569035712242
US-AR1,2010-06-08,36.4267,-99.42,4.9865019650548374
US-AR1,2010-06-09,36.4267,-99.42,4.317455929973594
US-AR1,2010-06-10,36.4267,-99.42,5.063473517883818
US-AR1,2010-06-11,36.4267,-99.42,5.242543320736034
US-AR1,2010-06-12,36.4267,-99.42,4.774646352539536
US-AR1,2010-06-13,36.4267,-99.42,4.131661252104069
US-AR1,2010-06-14,36.4267,-99.42,2.3713637809421533
US-AR1,2010-06-15,36.4267,-99.42,5.546087216273704
US-AR1,2010-06-16,36.4267,-99.42,5.699104925379124
US-AR1,2010-06-17,36.4267,-99.42,5.9924811956461745
US-AR1,2010-06-18,36.4267,-99.42,5.627766723365589
US-AR1,2010-06-19,36.4267,-99.42,5.855463957252143
US-AR1,2010-06-20,36.4267,-99.42,5.664977526841639
US-AR1,2010-06-21,36.4267,-99.42,5.096141809930737
US-AR1,2010-06-24,36.4267,-99.42,2.5638530415293745
US-AR1,2010-06-25,36.4267,-99.42,5.2284992146582
US-AR1,2010-06-26,36.4267,-99.42,4.109496641918698
US-AR1,2010-06-27,36.4267,-99.42,3.1827489408861447
US-AR1,2010-06-28,36.4267,-99.42,3.1272136637826287
US-AR1,2010-06-29,36.4267,-99.42,2.591374022151136
US-AR1,2010-06-30,36.4267,-99.42,2.4944292510583685
US-AR1,2010-07-01,36.4267,-99.42,1.8913938855379064
US-AR1,2010-07-02,36.4267,-99.42,3.347976907671452
US-AR1,2010-07-03,36.4267,-99.42,4.025035638702627
US-AR1,2010-07-04,36.4267,-99.42,4.859506298833704
US-AR1,2010-07-05,36.4267,-99.42,3.411960010244483
US-AR1,2010-07-06,36.4267,-99.42,3.7827285660155368
US-AR1,2010-07-07,36.4267,-99.42,4.248389237297387
US-AR1,2010-07-08,36.4267,-99.42,2.9727565006439476
US-AR1,2010-07-09,36.4267,-99.42,3.8270596180801153
US-AR1,2010-07-10,36.4267,-99.42,4.5477195136091115
US-AR1,2010-07-11,36.4267,-99.42,6.043299786056346
US-AR1,2010-07-12,36.4267,-99.42,4.523304510340937
US-AR1,2010-07-13,36.4267,-99.42,5.167613851215059
US-AR1,2010-07-14,36.4267,-99.42,5.139802412508522
US-AR1,2010-07-15,36.4267,-99.42,3.9605574213161554
US-AR1,2010-07-16,36.4267,-99.42,3.2011645928942323
US-AR1,2010-07-17,36.4267,-99.42,5.53036212584224
US-AR1,2010-07-18,36.4267,-99.42,5.127609723412954
US-AR1,2010-07-19,36.4267,-99.42,5.205561442730985
US-AR1,2010-07-20,36.4267,-99.42,4.6988524783996874
US-AR1,2010-07-21,36.4267,-99.42,4.272225480941859
US-AR1,2010-07-22,36.4267,-99.42,4.183102501217869
US-AR1,2010-07-23,36.4267,-99.42,4.069321504242566
US-AR1,2010-07-24,36.4267,-99.42,1.6709702452600006
US-AR1,2010-07-25,36.4267,-99.42,3.668070172668341
US-AR1,2010-07-26,36.4267,-99.42,6.240468205313931
US-AR1,2010-07-27,36.4267,-99.42,5.945737840843863
US-AR1,2010-07-28,36.4267,-99.42,3.902516579974804
US-AR1,2010-07-29,36.4267,-99.42,6.165386428905768
US-AR1,2010-07-30,36.4267,-99.42,6.76675343334677
US-AR1,2010-07-31,36.4267,-99.42,4.420419004369735
US-AR1,2010-08-01,36.4267,-99.42,6.267709969674323
US-AR1,2010-08-02,36.4267,-99.42,6.974168804178661
US-AR1,2010-08-03,36.4267,-99.42,5.939842089044908
US-AR1,2010-08-04,36.4267,-99.42,3.5358643398551015
US-AR1,2010-08-05,36.4267,-99.42,3.2981770377594306
US-AR1,2010-08-06,36.4267,-99.42,4.426429590210617
US-AR1,2010-08-07,36.4267,-99.42,5.62137861515624
US-AR1,2010-08-08,36.4267,-99.42,6.235159021375292
US-AR1,2010-08-09,36.4267,-99.42,5.258652049927384
US-AR1,2010-08-10,36.4267,-99.42,4.422991996982993
US-AR1,2010-08-11,36.4267,-99.42,3.507882835258924
US-AR1,2010-08-12,36.4267,-99.42,3.8160794652864194
US-AR1,2010-08-13,36.4267,-99.42,3.1740625026516285
US-AR1,2010-08-14,36.4267,-99.42,2.567247097554338
US-AR1,2010-08-15,36.4267,-99.42,2.530766361308068
US-AR1,2010-08-16,36.4267,-99.42,2.4448655635113035
US-AR1,2010-08-17,36.4267,-99.42,2.5998178863708716
US-AR1,2010-08-18,36.4267,-99.42,3.3703498936445326
US-AR1,2010-08-19,36.4267,-99.42,4.457244702092153
US-AR1,2010-08-20,36.4267,-99.42,3.0279268242104203
US-AR1,2010-08-21,36.4267,-99.42,2.061474516476978
US-AR1,2010-08-22,36.4267,-99.42,1.737867607796327
US-AR1,2010-08-23,36.4267,-99.42,2.16454965999174
US-AR1,2010-08-24,36.4267,-99.42,0.5067783772781153
US-AR1,2010-08-25,36.4267,-99.42,1.1962572876063533
US-AR1,2010-08-26,36.4267,-99.42,1.441880452879957
US-AR1,2010-08-27,36.4267,-99.42,1.5307171071249615
US-AR1,2010-08-28,36.4267,-99.42,1.8920967279847487
US-AR1,2010-08-29,36.4267,-99.42,1.7726090069882385
US-AR1,2010-08-30,36.4267,-99.42,1.309784587963865
US-AR1,2010-08-31,36.4267,-99.42,1.1451190802650253
US-AR1,2010-09-01,36.4267,-99.42,1.1343597563986119
US-AR1,2010-09-02,36.4267,-99.42,0.9149359911218012
US-AR1,2010-09-03,36.4267,-99.42,1.0146728667329703
US-AR1,2010-09-04,36.4267,-99.42,1.207603817813851
US-AR1,2010-09-05,36.4267,-99.42,1.4521245266271792
US-AR1,2010-09-06,36.4267,-99.42,1.299298969289825
US-AR1,2010-09-07,36.4267,-99.42,0.737712348068199
US-AR1,2010-09-08,36.4267,-99.42,2.2139911462260558
US-AR1,2010-09-09,36.4267,-99.42,2.644474354731451
US-AR1,2010-09-10,36.4267,-99.42,2.1080023124023888
US-AR1,2010-09-11,36.4267,-99.42,1.4216900605983618
US-AR1,2010-09-12,36.4267,-99.42,0.7943720079678284
US-AR1,2010-09-13,36.4267,-99.42,0.8378208197541697
US-AR1,2010-09-14,36.4267,-99.42,0.9338416543490844
US-AR1,2010-09-15,36.4267,-99.42,0.6874792828804878
US-AR1,2010-09-16,36.4267,-99.42,0.6427872219582507
US-AR1,2010-09-17,36.4267,-99.42,3.063071067698653
US-AR1,2010-09-18,36.4267,-99.42,3.434800105218902
US-AR1,2010-09-19,36.4267,-99.42,3.5875068515707276
