like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-2.082,1.058,3522.0,1431.0,7.082,-6.594,0.0
-1.654,2.723,5504.0,1212.0,22.12,-5.594,1.0
-1.664,2.559,4348.0,467.0,12.94,-8.46,2.0
-1.455,2.744,5760.0,366.2,21.55,-0.1758,3.0
-2.227,1.793,3056.0,1252.0,29.12,-0.9814,4.0
-2.309,1.534,3936.0,683.5,34.62,-7.645,0.0
-2.066,2.357,5504.0,1039.0,6.496,-1.314,1.0
-2.096,1.034,4560.0,847.0,1.904,-8.02,2.0
-2.107,1.148,5030.0,813.5,21.06,-1.195,3.0
-1.744,1.383,4464.0,1374.0,9.414,-8.49,4.0
-1.723,1.933,4256.0,1470.0,10.625,-9.484,0.0
-1.651,2.625,5300.0,1225.0,38.47,-3.812,1.0
-1.769,1.436,5144.0,1195.0,2.363,-2.734,2.0
-2.316,1.226,4964.0,403.2,25.62,-0.575,3.0
-1.601,1.934,4210.0,1226.0,24.19,-8.21,4.0
-1.833,1.362,4732.0,949.5,3.486,-1.562,0.0
-2.105,1.749,3096.0,445.0,15.35,-2.457,1.0
-2.06,1.396,4948.0,415.5,23.77,-5.227,2.0
-2.217,1.122,3128.0,1196.0,4.207,-3.09,3.0
-1.963,1.771,4700.0,905.5,34.22,-9.95,4.0
-1.941,1.501,5120.0,1344.0,28.77,-4.777,0.0
-1.912,2.416,3126.0,1173.0,11.12,-5.273,1.0
-2.094,1.194,4356.0,372.2,4.45,-3.846,2.0
-2.314,1.523,5756.0,1085.0,38.8,-0.4758,3.0
-1.5205,2.486,3876.0,508.5,19.28,-3.549,4.0
-1.715,1.352,4670.0,1425.0,18.14,-2.807,0.0
-1.78,2.262,3676.0,961.5,9.336,-5.727,1.0
-1.649,1.487,4540.0,1234.0,17.16,-6.547,2.0
-2.28,1.646,5270.0,466.0,35.6,-1.436,3.0
-2.152,2.389,5436.0,1070.0,5.402,-2.246,4.0
-2.023,1.113,3852.0,1276.0,5.758,-0.818,0.0
