like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-4.418,2.947,5596.0,1286.0,4.9,-4.113,1.0
-6.242,2.406,3702.0,1364.0,29.92,-6.094,2.0
-6.81,1.859,5628.0,1204.0,28.14,-5.395,3.0
-5.746,1.772,3082.0,1298.0,17.1,-7.387,4.0
-5.062,1.973,4630.0,1113.0,12.36,-5.332,0.0
-8.03,1.241,3018.0,995.0,35.12,-3.363,1.0
-6.793,2.043,5890.0,1443.0,37.94,-7.39,2.0
-6.96,2.885,4360.0,1323.0,33.7,-1.907,3.0
-6.5,2.58,3644.0,1219.0,28.52,-3.805,4.0
-7.54,1.541,4388.0,954.0,19.94,-0.4216,0.0
-6.496,2.215,3874.0,1481.0,28.28,-5.05,1.0
-6.64,2.71,3856.0,933.5,25.97,-2.383,2.0
-6.395,1.213,4424.0,818.0,14.36,-8.625,3.0
-4.113,2.809,3032.0,755.0,1.207,-1.6875,4.0
-6.023,2.545,4176.0,472.5,29.22,-8.336,0.0
-4.703,1.689,4580.0,982.5,4.66,-2.225,1.0
-6.605,2.28,5200.0,392.0,32.38,-7.203,2.0
-7.8,2.324,4630.0,537.5,37.97,-0.9526,3.0
-5.832,1.39,5770.0,1493.0,12.11,-6.105,4.0
-7.62,1.305,4304.0,651.5,32.3,-6.484,0.0
-7.152,1.568,4170.0,581.5,30.83,-8.21,1.0
-7.043,1.176,5016.0,800.0,13.18,-2.562,2.0
-7.656,2.232,3726.0,778.5,36.22,-1.783,3.0
-5.723,1.531,5000.0,573.5,7.22,-1.92,4.0
-5.246,2.498,5068.0,1113.0,17.8,-4.918,0.0
-7.312,1.482,5316.0,757.0,16.88,-0.81,1.0
-5.9,2.277,5696.0,1465.0,23.06,-5.465,2.0
-7.742,1.302,4132.0,1314.0,31.89,-3.854,3.0
-3.502,2.824,3120.0,516.0,10.54,-8.586,4.0
-6.32,2.613,5936.0,420.8,17.72,-1.307,0.0
-6.273,2.855,4904.0,586.0,15.55,-0.01639,1.0
-3.432,1.69,4024.0,856.5,0.275,-7.22,2.0
-7.633,1.376,3658.0,874.5,39.78,-7.797,3.0
-4.31,1.228,4536.0,1429.0,0.2693,-9.62,4.0
-4.055,1.5625,3854.0,1115.0,4.03,-7.105,0.0
-7.31,2.664,4296.0,1143.0,39.75,-2.303,1.0
-2.967,2.467,4276.0,599.5,7.383,-9.64,2.0
-6.246,1.483,5604.0,1013.5,17.58,-7.363,3.0
-7.85,1.961,4412.0,1132.0,32.44,-0.0111,4.0
-5.047,2.041,3980.0,1493.0,13.02,-5.16,0.0
-6.48,1.899,3488.0,343.2,24.86,-9.83,1.0
-5.875,2.408,4042.0,525.0,25.33,-8.21,2.0
-3.943,2.719,4570.0,1003.5,5.53,-3.582,3.0
-6.895,1.187,4924.0,478.5,12.68,-3.951,4.0
-6.715,1.757,5596.0,1065.0,16.77,-1.847,0.0
-5.938,2.092,3140.0,1452.0,19.73,-5.117,1.0
-6.914,2.703,4348.0,1028.0,36.66,-3.676,2.0
-5.902,1.099,3644.0,358.2,0.6313,-2.771,3.0
-6.504,2.254,4876.0,1493.0,21.48,-2.287,4.0
-6.312,1.964,3276.0,560.5,20.36,-6.992,0.0
-5.094,2.256,5700.0,1070.0,20.45,-8.72,1.0
-3.777,2.066,3440.0,1360.0,4.99,-4.37,2.0
-5.35,2.031,3768.0,479.8,13.18,-6.57,3.0
-4.715,1.514,4630.0,680.5,6.67,-7.855,4.0
-4.82,1.238,4584.0,1001.5,2.37,-5.902,0.0
-5.746,1.864,3518.0,514.0,7.78,-1.223,1.0
-5.414,1.079,4864.0,540.0,0.662,-5.355,2.0
-6.707,2.617,4360.0,892.5,23.88,-1.69,3.0
-4.77,2.775,4304.0,1140.0,15.01,-4.156,4.0
-6.94,1.793,4476.0,571.0,24.08,-4.89,0.0
-6.742,2.09,3712.0,354.2,14.02,-0.7847,1.0
-5.867,2.799,3292.0,1072.0,26.47,-5.395,2.0
-5.04,2.123,4148.0,1237.0,12.27,-4.32,3.0
-7.977,1.313,3018.0,810.0,25.89,-1.488,4.0
-7.67,2.15,3360.0,1417.0,32.4,-0.3792,0.0
-7.664,1.591,4316.0,545.0,37.28,-5.367,1.0
-5.66,2.432,4548.0,991.0,25.33,-7.473,2.0
-7.273,1.728,3898.0,1305.0,21.84,-1.339,3.0
-4.01,1.767,3104.0,1254.0,2.404,-3.256,4.0
-7.566,1.745,5836.0,1202.0,39.06,-4.09,0.0
-5.58,2.371,3194.0,1442.0,19.3,-4.95,1.0
-6.0,2.799,4156.0,967.0,38.6,-8.9,2.0
-4.15,2.912,4496.0,1210.0,18.55,-7.76,3.0
-5.652,2.004,3802.0,1048.0,10.836,-1.837,4.0
-7.766,1.585,3374.0,966.0,23.67,-0.4026,0.0
-8.12,1.454,3072.0,833.0,35.3,-1.648,1.0
-3.68,2.822,5452.0,944.5,1.758,-8.06,2.0
-7.473,1.265,3482.0,991.0,14.4,-0.1353,3.0
-2.842,2.227,4508.0,1328.0,1.809,-7.625,4.0
-3.834,2.156,3454.0,675.0,3.355,-3.535,0.0
-7.824,1.762,4932.0,337.5,30.25,-1.421,1.0
-4.824,2.346,4068.0,1211.0,20.58,-9.69,2.0
-4.027,2.49,3366.0,1209.0,0.8633,-1.7295,3.0
-7.504,1.361,5024.0,1063.0,38.06,-7.8,4.0
-6.82,1.413,4296.0,1010.0,12.055,-0.906,0.0
-4.41,2.58,4200.0,989.0,7.402,-2.217,1.0
-7.34,1.689,5564.0,1037.0,31.12,-4.195,2.0
-6.18,1.313,5840.0,685.0,6.918,-0.6626,3.0
-4.445,1.308,3618.0,1128.0,0.3376,-5.73,4.0
-4.75,2.906,3114.0,1185.0,17.95,-5.48,0.0
-6.785,1.401,5908.0,901.0,25.03,-9.04,1.0
-4.33,2.99,3458.0,542.5,0.4492,-0.8525,2.0
-6.7,1.431,3280.0,399.8,9.36,-1.686,3.0
-7.55,2.818,5292.0,1424.0,38.2,-0.1124,4.0
-6.895,1.8125,4508.0,481.2,25.95,-6.113,0.0
-4.883,2.943,5240.0,363.5,21.0,-7.414,1.0
-7.07,1.654,4996.0,435.0,18.52,-2.602,2.0
-4.625,1.494,3298.0,639.0,1.005,-4.457,3.0
-7.316,1.954,3142.0,675.5,24.9,-2.717,4.0
-6.92,2.584,4864.0,540.5,34.8,-4.38,0.0
-3.61,2.385,4944.0,685.5,10.7,-8.945,1.0
-6.984,1.123,5596.0,902.0,17.69,-6.58,2.0
-5.93,2.105,5836.0,641.0,24.7,-8.484,3.0
-4.9,2.684,4680.0,467.8,20.92,-8.88,4.0
-7.574,2.21,5500.0,810.5,31.56,-0.816,0.0
-8.18,1.229,5636.0,389.8,34.8,-1.804,1.0
-6.348,2.975,5560.0,1146.0,29.36,-3.133,2.0
-6.945,1.722,4680.0,872.0,14.46,-0.2086,3.0
-5.18,1.982,4884.0,449.2,13.516,-7.37,4.0
-8.01,1.21,4788.0,1000.0,36.94,-3.596,0.0
-6.67,2.387,4548.0,425.0,38.28,-8.46,1.0
-6.44,2.863,5104.0,590.0,29.62,-4.03,2.0
-8.38,1.069,5324.0,374.8,35.9,-0.745,3.0
-7.113,1.849,3858.0,1298.0,31.5,-4.824,4.0
-6.188,2.99,4840.0,1363.0,19.02,-0.5273,0.0
-7.05,2.932,4180.0,463.0,33.22,-2.627,1.0
-7.293,1.484,5944.0,716.5,39.9,-9.914,2.0
-7.062,1.027,3934.0,1190.0,19.08,-8.39,3.0
-4.777,1.482,3800.0,923.0,1.448,-1.63,4.0
-7.785,1.705,4244.0,1189.0,35.88,-2.13,0.0
-5.598,2.416,3684.0,1241.0,21.64,-5.867,1.0
-6.996,2.352,5708.0,766.5,34.2,-4.12,2.0
-3.135,2.139,4468.0,1358.0,0.4978,-4.703,3.0
-7.406,2.37,5830.0,1440.0,29.0,-0.1415,4.0
-4.12,2.44,3486.0,850.0,1.412,-0.8604,0.0
-6.83,2.838,5720.0,372.8,39.5,-5.09,1.0
-5.613,1.356,4976.0,1098.0,8.695,-4.824,2.0
-6.207,2.607,4620.0,740.0,23.0,-3.617,3.0
-5.76,2.133,4892.0,896.5,13.13,-2.314,4.0
-6.492,2.371,3076.0,1306.0,36.2,-7.38,0.0
-6.17,1.7705,3536.0,1040.0,16.08,-4.613,1.0
-7.426,2.66,3522.0,1389.0,33.7,-0.4788,2.0
-3.604,2.81,4196.0,1269.0,11.805,-6.918,3.0
-7.863,1.118,3684.0,1096.0,32.47,-4.98,4.0
-3.908,2.797,4060.0,1233.0,11.18,-5.336,0.0
-6.004,2.32,4510.0,797.5,30.5,-9.234,1.0
-6.145,1.74,3272.0,1372.0,23.89,-9.27,2.0
-6.395,2.57,4530.0,1059.0,37.2,-7.055,3.0
-6.867,1.864,5996.0,1002.0,19.66,-1.912,4.0
-7.3,1.309,5524.0,1096.0,29.42,-7.125,0.0
-6.758,2.48,3274.0,485.2,39.47,-8.82,1.0
-3.879,2.865,3426.0,1273.0,9.84,-4.883,2.0
-4.348,2.35,4116.0,1494.0,15.61,-8.266,3.0
-7.145,1.083,4188.0,529.0,19.39,-9.02,4.0
-5.68,1.007,3262.0,986.5,2.658,-5.96,0.0
-6.27,1.794,4184.0,743.5,21.22,-7.547,1.0
-7.66,1.522,5188.0,826.5,30.72,-3.115,2.0
-3.793,2.725,3560.0,948.5,0.4343,-3.732,3.0
-5.094,1.692,4840.0,1079.0,11.52,-7.074,4.0
-5.246,2.24,3296.0,1457.0,17.88,-6.336,0.0
-4.707,2.396,3030.0,1176.0,19.23,-9.734,1.0
