like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-12.51,1.838,3398.0,881.0,27.39,-8.65,0.0
-9.55,2.324,5756.0,1271.0,3.846,-3.162,1.0
-12.81,1.902,3204.0,713.5,28.86,-6.855,2.0
-10.7,2.85,3020.0,1491.0,5.05,-4.51,3.0
-12.43,2.604,3512.0,352.8,34.84,-9.61,4.0
-11.35,1.967,5224.0,998.0,24.61,-6.02,0.0
-13.266,1.702,4256.0,400.5,34.47,-0.3833,1.0
-12.59,1.162,3464.0,763.0,0.2585,-2.578,2.0
-12.266,1.996,5700.0,1275.0,35.38,-1.02,3.0
-13.26,1.355,5350.0,771.0,38.1,-2.732,4.0
-11.93,2.756,3644.0,1082.0,32.4,-2.66,0.0
-11.14,2.002,5972.0,1020.5,25.5,-6.875,1.0
-9.984,2.738,4468.0,771.0,13.375,-3.42,2.0
-13.27,1.373,4496.0,529.5,31.31,-1.42,3.0
-11.836,1.974,5090.0,653.5,26.5,-4.53,4.0
-13.49,1.229,3898.0,912.5,32.75,-1.474,0.0
-11.305,1.53,5220.0,639.0,4.492,-3.059,1.0
-12.54,1.798,4850.0,1082.0,37.66,-5.918,2.0
-11.93,2.6,4570.0,1344.0,37.22,-1.337,3.0
-10.414,2.674,4430.0,851.5,17.81,-0.5264,4.0
-12.0,1.941,4096.0,512.5,22.2,-5.25,0.0
-9.875,2.895,5920.0,917.5,22.77,-2.838,1.0
-11.19,1.741,4864.0,476.0,4.383,-0.2776,2.0
-11.586,1.569,4006.0,1104.0,15.016,-8.59,3.0
-11.695,2.285,3856.0,706.5,22.48,-3.3,4.0
-11.805,1.63,4356.0,970.0,20.17,-6.188,0.0
-11.03,2.95,5504.0,852.0,33.78,-4.406,1.0
-11.52,2.281,3508.0,715.0,19.61,-8.914,2.0
-11.24,2.152,5188.0,993.0,26.03,-5.617,3.0
-11.805,2.383,3162.0,972.5,22.8,-5.773,4.0
-11.336,2.582,5076.0,1178.0,38.34,-9.57,0.0
-13.32,1.304,5450.0,843.5,38.72,-2.441,1.0
-11.04,2.852,4412.0,1192.0,34.8,-9.82,2.0
-12.03,1.289,3644.0,1384.0,13.65,-4.523,3.0
-11.7,1.19,4652.0,1463.0,10.984,-9.92,4.0
-11.12,1.766,4516.0,685.5,3.14,-9.22,0.0
-11.336,2.705,4540.0,1287.0,36.62,-7.484,1.0
-10.66,1.765,4990.0,1158.0,4.945,-0.3662,2.0
-11.09,2.77,3638.0,732.0,22.31,-9.19,3.0
-13.06,1.074,4320.0,1011.5,23.38,-1.922,4.0
-13.39,1.03,4880.0,796.0,31.77,-5.086,0.0
-10.68,2.432,5644.0,413.8,20.56,-2.05,1.0
-12.766,1.702,3476.0,457.0,24.36,-7.023,2.0
-12.5,1.86,5644.0,353.5,34.72,-5.26,3.0
-11.98,2.66,4140.0,1402.0,39.1,-2.895,4.0
-9.766,2.984,4444.0,1012.5,7.133,-2.86,0.0
-11.99,2.498,3934.0,1393.0,37.97,-5.043,1.0
-12.31,2.11,5110.0,873.5,39.84,-6.31,2.0
-11.01,1.591,5896.0,595.0,2.076,-2.979,3.0
-13.55,1.169,3016.0,515.5,24.39,-6.816,4.0
-10.5,2.938,5284.0,508.8,27.92,-9.805,0.0
-12.88,1.356,3014.0,670.0,15.78,-4.95,1.0
-9.914,1.926,5960.0,1500.0,10.68,-7.19,2.0
-10.69,2.602,5484.0,943.5,26.14,-3.959,3.0
-10.625,2.652,3760.0,683.0,9.14,-2.045,4.0
-10.766,2.54,4500.0,1459.0,25.86,-3.947,0.0
-12.15,1.039,5596.0,842.5,9.68,-9.016,1.0
-12.625,2.393,3812.0,810.0,38.66,-3.766,2.0
-11.87,1.85,3996.0,709.0,20.2,-5.348,3.0
-11.766,1.472,4764.0,1284.0,21.31,-8.63,4.0
-13.805,1.01,3116.0,860.0,29.77,-2.686,0.0
-12.695,1.642,5970.0,820.0,38.34,-5.523,1.0
-12.85,1.762,5544.0,613.0,35.22,-0.4194,2.0
-11.555,1.398,4170.0,1417.0,13.516,-7.0,3.0
-12.266,2.5,4064.0,415.2,33.66,-5.812,4.0
-11.84,2.22,5236.0,1059.0,31.88,-2.209,0.0
-12.49,1.354,3090.0,1092.0,15.6,-7.137,1.0
-11.734,1.132,5604.0,1171.0,1.486,-2.98,2.0
-13.234,1.87,3606.0,474.0,34.25,-1.883,3.0
-12.35,2.078,4852.0,1118.0,39.44,-5.01,4.0
-12.8,1.349,5976.0,964.5,29.3,-0.9272,0.0
-11.42,2.543,4892.0,1143.0,35.84,-7.562,1.0
-10.01,2.686,4724.0,1335.0,22.64,-8.56,2.0
-10.19,2.057,5700.0,743.5,6.95,-6.42,3.0
-12.14,1.089,5436.0,1222.0,16.22,-5.64,4.0
-13.1,1.425,3676.0,395.8,26.77,-8.055,0.0
-12.27,1.454,3696.0,517.0,9.62,-0.1418,1.0
-9.79,2.295,5580.0,1025.0,7.207,-0.2249,2.0
-11.93,1.637,3672.0,567.5,7.438,-2.947,3.0
-13.31,1.243,3690.0,1373.0,36.97,-6.168,4.0
-11.06,1.713,4404.0,988.5,6.273,-5.223,0.0
-10.875,2.729,3962.0,1161.0,24.7,-5.38,1.0
-13.57,1.257,4504.0,614.0,38.88,-2.908,2.0
-11.44,1.683,5800.0,1268.0,25.19,-9.664,3.0
-12.55,1.063,3498.0,1062.0,0.964,-7.676,4.0
-10.79,1.865,4984.0,873.0,13.1,-2.596,0.0
-9.984,2.498,4384.0,1131.0,7.273,-8.9,1.0
-13.17,1.044,4304.0,621.0,25.1,-9.055,2.0
-12.016,1.887,4144.0,1397.0,30.9,-7.63,3.0
-10.52,2.678,5092.0,379.8,19.14,-0.7383,4.0
-12.055,1.124,4188.0,1333.0,6.523,-1.381,0.0
-13.17,1.099,5000.0,1463.0,34.6,-5.53,1.0
-11.305,2.883,4748.0,482.8,29.16,-3.66,2.0
-11.516,2.543,5984.0,695.5,38.97,-8.77,3.0
-11.086,2.695,3524.0,405.0,13.56,-2.873,4.0
-11.74,1.567,4696.0,1473.0,21.98,-3.52,0.0
-10.0,2.502,4240.0,1285.0,8.67,-1.565,1.0
-11.945,2.525,4996.0,989.0,38.6,-3.8,2.0
-11.79,1.178,4516.0,1366.0,4.766,-5.477,3.0
-11.62,1.531,4740.0,358.5,2.676,-9.08,4.0
-10.93,2.65,3002.0,1192.0,10.83,-3.877,0.0
-12.31,1.988,3712.0,1320.0,31.23,-4.156,1.0
-11.77,1.977,3630.0,668.0,17.0,-3.457,2.0
