like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-1.473,2.633,5970.0,1088.0,29.78,-7.668,2.0
-1.729,2.355,5036.0,1040.0,36.4,-6.562,3.0
-2.041,2.592,3092.0,743.0,30.98,-7.086,4.0
-1.757,1.367,4356.0,1304.0,14.15,-4.02,0.0
-1.64,2.477,3912.0,752.0,26.72,-7.324,1.0
-2.068,1.52,3550.0,441.8,10.945,-6.777,2.0
-1.935,2.02,5188.0,539.0,35.97,-9.79,3.0
-2.076,2.748,3846.0,1297.0,12.09,-6.53,4.0
-1.531,2.418,4456.0,1400.0,30.22,-5.344,0.0
-1.821,2.172,3092.0,993.5,15.66,-4.723,1.0
-2.225,2.564,5650.0,1162.0,9.53,-4.16,2.0
-2.408,2.95,3818.0,867.5,2.648,-6.39,3.0
-1.65,2.838,5516.0,403.5,36.25,-5.26,4.0
-1.975,1.438,4040.0,533.0,16.84,-6.62,0.0
-1.798,1.889,5720.0,732.5,28.7,-4.97,1.0
-1.702,2.045,4628.0,1075.0,25.66,-0.1116,2.0
-2.04,1.048,4576.0,1189.0,4.727,-1.616,3.0
-1.682,1.421,4652.0,1357.0,17.66,-8.12,4.0
-1.905,2.54,5976.0,681.0,12.82,-7.938,0.0
-2.617,1.08,4336.0,777.5,35.88,-4.094,1.0
-1.595,2.654,4384.0,1171.0,35.28,-7.438,2.0
-1.946,2.684,3350.0,671.5,32.12,-6.16,3.0
-1.687,2.629,3448.0,991.0,14.266,-1.477,4.0
-1.738,1.5625,5370.0,882.0,5.35,-4.863,0.0
-1.629,2.195,3828.0,1440.0,15.61,-9.03,1.0
-1.83,2.777,3182.0,398.5,22.5,-9.805,2.0
-1.801,2.299,5650.0,342.5,5.676,-0.4,3.0
-2.018,2.488,3528.0,727.5,35.94,-6.75,4.0
-1.63,2.402,5056.0,1185.0,17.8,-8.08,0.0
-1.586,2.012,4160.0,659.0,15.516,-0.5513,1.0
-2.197,2.047,3846.0,716.5,35.47,-3.09,2.0
-1.709,2.217,4868.0,1403.0,13.484,-4.496,3.0
-2.021,1.306,3850.0,1061.0,20.3,-7.34,4.0
-1.942,1.429,3732.0,1464.0,24.2,-8.93,0.0
-1.882,2.785,4660.0,572.5,11.02,-5.68,1.0
-1.491,2.291,4008.0,1321.0,17.28,-1.544,2.0
-1.586,2.83,5932.0,687.0,23.36,-9.266,3.0
-1.931,1.555,4670.0,450.2,22.67,-9.5,4.0
-1.575,2.895,4796.0,1015.5,36.22,-4.383,0.0
-1.98,2.68,3164.0,536.5,25.92,-1.878,1.0
