like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-11.336,2.426,3084.0,996.5,16.7,-2.887,0.0
-10.12,2.035,4796.0,1369.0,12.305,-4.05,1.0
-10.89,1.672,5910.0,945.0,15.15,-1.914,2.0
-12.055,1.463,5308.0,1388.0,27.77,-7.156,3.0
-11.41,2.498,3746.0,911.5,25.5,-6.527,4.0
-12.52,2.438,3704.0,706.0,32.44,-0.3687,0.0
-11.12,2.48,5932.0,1478.0,39.28,-9.086,1.0
-12.88,1.441,4450.0,572.0,31.81,-7.227,2.0
-10.59,2.271,4810.0,663.0,16.47,-1.759,3.0
-12.23,2.523,3046.0,392.8,24.42,-7.67,4.0
-11.46,2.283,3344.0,355.8,10.195,-7.637,0.0
-11.445,1.785,5412.0,909.5,21.89,-2.52,1.0
-9.62,2.154,5670.0,1415.0,0.614,-0.1805,2.0
-10.836,2.238,3508.0,1261.0,15.29,-3.174,3.0
-11.06,1.867,4480.0,485.2,6.543,-3.273,4.0
-13.08,1.335,3734.0,1158.0,32.56,-4.84,0.0
-13.21,1.14,3120.0,1140.0,27.14,-7.395,1.0
-10.61,1.722,5504.0,897.5,0.638,-0.5767,2.0
-12.73,1.06,5988.0,639.0,22.2,-2.223,3.0
-12.19,1.711,3256.0,1119.0,20.58,-3.008,4.0
-11.62,2.809,4370.0,1115.0,33.47,-1.101,0.0
-12.92,1.422,3502.0,877.5,26.89,-5.01,1.0
-11.49,2.377,5516.0,457.5,27.06,-1.0625,2.0
-12.18,2.266,4388.0,1083.0,34.7,-1.826,3.0
-10.19,1.951,4836.0,1305.0,8.336,-7.992,4.0
-10.39,1.93,5064.0,901.0,7.844,-9.57,0.0
-11.72,1.47,3978.0,910.0,13.16,-9.516,1.0
-9.48,2.736,5708.0,385.5,10.44,-6.492,2.0
-11.63,1.12,5480.0,1331.0,5.438,-3.473,3.0
-10.664,2.842,4520.0,413.5,23.33,-7.88,4.0
-11.57,1.472,3886.0,1473.0,14.49,-1.109,0.0
-11.92,1.184,3806.0,1405.0,10.07,-9.695,1.0
-11.74,1.147,5136.0,1265.0,10.48,-1.585,2.0
-12.02,1.423,4704.0,888.0,21.2,-7.5,3.0
-10.65,2.936,4892.0,540.5,26.19,-5.47,4.0
-10.86,2.87,5164.0,1154.0,37.12,-9.125,0.0
-12.31,1.395,4630.0,811.5,22.47,-4.76,1.0
-12.38,1.219,4524.0,1448.0,24.42,-7.43,2.0
-12.125,2.668,3496.0,716.5,36.8,-9.62,3.0
