like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-8.625,2.209,5330.0,1377.0,37.53,-7.336,1.0
-7.73,2.15,4816.0,379.5,23.86,-7.68,2.0
-4.96,2.855,5650.0,1373.0,4.344,-0.09607,3.0
-10.46,1.728,3062.0,873.5,39.4,-0.8643,4.0
-7.723,2.955,5452.0,1161.0,32.62,-1.614,0.0
-7.367,2.393,4256.0,453.8,24.11,-6.918,1.0
-10.64,1.113,4532.0,815.0,34.97,-6.637,2.0
-9.164,1.612,5510.0,489.0,28.27,-8.51,3.0
-8.39,1.462,3406.0,1318.0,19.47,-6.64,4.0
-5.0,2.398,4252.0,1497.0,5.133,-6.03,0.0
-8.11,1.853,3950.0,716.0,19.66,-1.431,1.0
-6.293,1.906,4236.0,648.5,6.652,-4.61,2.0
-4.754,2.584,5936.0,867.0,10.53,-3.455,3.0
-8.3,1.655,3886.0,1296.0,21.14,-3.682,4.0
-5.945,1.947,5324.0,798.5,2.936,-1.884,0.0
-6.54,2.87,3158.0,976.0,27.38,-7.81,1.0
-11.01,1.063,3244.0,333.8,31.84,-5.05,2.0
-8.62,2.256,5090.0,480.8,32.4,-5.812,3.0
-7.582,1.787,4868.0,1287.0,20.55,-6.723,4.0
-9.555,1.201,3508.0,454.2,19.27,-8.016,0.0
-10.32,1.485,3354.0,1426.0,36.12,-2.111,1.0
-7.973,1.319,4844.0,580.0,2.914,-2.701,2.0
-7.555,2.92,3430.0,1308.0,33.0,-3.66,3.0
-9.26,2.252,3206.0,601.5,37.78,-6.316,4.0
-8.58,1.091,5572.0,1325.0,8.75,-1.171,0.0
-6.01,2.049,3066.0,1202.0,10.29,-0.5005,1.0
-7.26,2.564,3264.0,1397.0,29.6,-7.047,2.0
-9.35,2.125,4676.0,526.0,33.25,-2.176,3.0
-5.9,2.123,5876.0,1448.0,15.93,-7.73,4.0
-4.797,2.963,4204.0,1253.0,7.977,-0.1547,0.0
-9.51,1.937,4864.0,903.5,38.12,-4.895,1.0
-8.11,1.908,4710.0,1066.0,27.72,-9.766,2.0
-10.18,1.457,4210.0,443.2,31.4,-4.277,3.0
-7.99,1.73,4770.0,632.5,20.23,-7.203,4.0
-8.016,1.51,4864.0,1247.0,16.9,-3.402,0.0
-9.71,1.102,5750.0,438.8,20.69,-7.23,1.0
-10.22,1.085,3516.0,1170.0,24.4,-2.191,2.0
-8.49,2.92,3486.0,1396.0,36.03,-0.2512,3.0
-8.984,2.04,3022.0,1074.0,31.0,-3.19,4.0
-7.637,2.514,4430.0,1010.5,32.22,-7.633,0.0
-6.246,2.105,4744.0,930.0,17.12,-8.81,1.0
-7.082,2.803,4630.0,1110.0,28.4,-3.588,2.0
-9.63,1.141,4644.0,1376.0,20.34,-1.415,3.0
-9.56,1.38,5870.0,1485.0,31.78,-9.945,4.0
-7.06,2.443,3640.0,1018.5,24.17,-4.715,0.0
-9.85,1.859,5740.0,844.0,39.12,-3.264,1.0
-5.07,2.688,4656.0,924.5,2.08,-2.797,2.0
-4.824,2.729,5060.0,459.8,8.33,-5.586,3.0
-7.883,1.285,5470.0,768.0,3.635,-6.83,4.0
-8.22,1.294,5140.0,341.0,0.577,-0.584,0.0
-9.484,1.307,3416.0,1375.0,24.67,-5.312,1.0
-8.04,2.258,5570.0,1120.0,28.55,-3.717,2.0
-8.336,2.617,3510.0,1397.0,39.66,-6.234,3.0
-9.86,2.139,5292.0,566.0,39.3,-1.204,4.0
-6.883,1.782,3596.0,1123.0,12.51,-1.067,0.0
-8.05,2.367,5184.0,615.5,26.81,-2.42,1.0
-5.883,2.05,5428.0,611.0,9.06,-3.494,2.0
-8.89,1.031,3136.0,1482.0,10.58,-4.188,3.0
-9.516,2.43,3776.0,785.5,37.62,-0.1998,4.0
-10.4,1.39,5476.0,801.5,37.0,-4.188,0.0
-8.914,1.795,5540.0,765.0,31.08,-8.1,1.0
-9.305,1.938,4484.0,604.5,28.53,-0.876,2.0
-9.74,1.449,3746.0,1106.0,33.88,-8.9,3.0
-9.17,2.305,4764.0,1072.0,37.97,-2.44,4.0
-10.05,1.088,4364.0,373.2,20.22,-3.287,0.0
-5.527,2.559,5064.0,902.5,16.62,-3.08,1.0
-6.227,2.656,4692.0,561.0,19.83,-3.47,2.0
-7.42,2.697,4884.0,656.5,27.22,-3.074,3.0
-9.29,2.186,3972.0,1212.0,36.2,-1.806,4.0
-10.3,1.02,4640.0,1324.0,22.92,-0.419,0.0
-8.17,2.396,4424.0,1057.0,36.75,-8.78,1.0
-9.266,1.693,5580.0,521.5,29.56,-6.15,2.0
-7.965,2.533,3910.0,1095.0,37.06,-9.055,3.0
-9.66,1.575,3736.0,1448.0,38.16,-9.82,4.0
-6.008,2.523,3146.0,1274.0,21.17,-8.38,0.0
-4.594,2.979,5572.0,906.5,10.87,-1.84,1.0
-9.766,1.106,4260.0,1004.5,21.33,-3.8,2.0
-4.805,2.596,4564.0,842.5,8.62,-2.611,3.0
-5.4,2.959,4652.0,1090.0,2.861,-9.24,4.0
-9.64,1.542,4356.0,373.5,26.72,-4.617,0.0
-5.06,2.602,5524.0,399.2,5.523,-7.027,1.0
-6.863,2.412,5396.0,585.5,22.62,-5.9,2.0
-5.617,2.545,5950.0,748.5,17.28,-4.082,3.0
-5.47,2.15,3260.0,1363.0,10.11,-9.56,4.0
-8.91,1.59,3300.0,406.0,20.6,-7.207,0.0
-5.617,2.082,5300.0,1289.0,11.89,-6.098,1.0
-8.59,1.638,4036.0,1130.0,23.23,-4.613,2.0
-5.984,1.935,3200.0,1335.0,2.232,-0.003046,3.0
-10.336,1.726,3628.0,520.5,35.56,-1.29,4.0
-8.51,1.432,4696.0,689.0,18.72,-7.87,0.0
-5.3,2.184,5292.0,1166.0,10.22,-5.59,1.0
-6.383,1.922,5788.0,1403.0,14.29,-3.883,2.0
-5.777,2.926,5550.0,1357.0,25.39,-7.758,3.0
-4.78,2.629,5416.0,1378.0,9.61,-0.1382,4.0
-10.12,1.651,5956.0,866.0,38.56,-3.264,0.0
-5.332,2.395,4370.0,998.5,14.22,-5.53,1.0
-5.883,2.242,3120.0,735.5,2.586,-9.18,2.0
-9.95,1.113,4584.0,1098.0,25.2,-5.98,3.0
-4.887,2.896,4124.0,697.5,7.05,-7.156,4.0
-6.625,1.889,3298.0,1266.0,15.34,-7.293,0.0
-7.598,1.61,4068.0,723.5,15.53,-9.83,1.0
-6.703,2.66,4776.0,991.5,26.86,-6.965,2.0
-6.69,2.781,3286.0,1159.0,25.66,-4.37,3.0
-5.6,2.4,5784.0,466.5,13.18,-2.688,4.0
-8.87,1.858,3384.0,502.8,26.2,-7.105,0.0
-8.53,1.426,3026.0,373.5,9.32,-1.356,1.0
-7.605,2.746,3542.0,500.5,26.17,-3.18,2.0
-4.86,2.85,4212.0,989.5,5.664,-0.1407,3.0
-7.938,2.465,3020.0,1280.0,33.34,-7.18,4.0
-7.684,1.737,5532.0,1372.0,17.94,-1.481,0.0
-10.836,1.156,5388.0,344.8,39.8,-7.9,1.0
-4.97,2.596,4020.0,745.5,9.7,-2.467,2.0
-10.38,1.35,5390.0,486.0,32.25,-3.115,3.0
-6.23,1.825,5070.0,1041.0,9.39,-4.13,4.0
-9.234,1.796,4028.0,458.5,29.2,-6.54,0.0
-4.836,2.78,5124.0,378.2,9.164,-2.035,1.0
-5.105,2.377,5480.0,829.0,11.04,-4.46,2.0
-7.527,2.125,4870.0,1233.0,21.62,-1.241,3.0
-5.605,2.973,5824.0,422.5,17.92,-0.962,4.0
-4.926,2.62,4784.0,1215.0,4.906,-7.137,0.0
-9.99,1.138,4420.0,1016.5,27.31,-7.91,1.0
-8.11,1.207,4052.0,1090.0,4.65,-3.0,2.0
-6.43,2.084,3150.0,485.5,6.355,-5.824,3.0
-8.48,1.853,5316.0,1484.0,29.44,-7.895,4.0
-4.863,2.56,5828.0,699.0,11.09,-4.402,0.0
-6.56,1.68,3564.0,1431.0,6.38,-2.77,1.0
-6.32,2.256,4692.0,1013.0,19.23,-6.457,2.0
-10.35,1.41,5830.0,1471.0,37.7,-3.484,3.0
-5.15,2.559,3644.0,676.5,6.824,-5.39,4.0
-11.09,1.209,3148.0,701.5,36.88,-0.846,0.0
-8.086,1.887,5960.0,426.2,23.22,-7.074,1.0
-10.016,1.102,3258.0,600.0,22.23,-7.594,2.0
-8.6,1.844,3982.0,1209.0,26.66,-4.293,3.0
-7.68,2.588,3334.0,937.0,34.22,-9.77,4.0
-7.03,1.626,4376.0,639.5,4.67,-4.637,0.0
-6.47,1.709,5116.0,1010.0,4.72,-1.62,1.0
-9.03,1.397,5530.0,968.0,23.16,-6.285,2.0
-8.71,2.387,5520.0,1122.0,39.94,-6.0,3.0
-8.305,2.39,4884.0,646.0,30.72,-4.023,4.0
-5.195,2.756,5104.0,523.0,15.945,-5.06,0.0
-8.52,2.38,4212.0,427.0,34.06,-8.01,1.0
-9.555,1.532,5070.0,1477.0,26.56,-0.575,2.0
-5.207,2.842,4284.0,1030.0,2.303,-5.086,3.0
-5.504,2.266,4564.0,914.0,0.0303,-9.05,4.0
-6.473,2.18,4216.0,761.0,16.84,-4.445,0.0
-8.29,2.172,5050.0,723.0,28.34,-4.438,1.0
-5.55,2.418,4164.0,362.0,4.957,-4.195,2.0
-9.016,1.263,5960.0,449.0,18.28,-6.887,3.0
-7.11,2.236,5170.0,1082.0,21.14,-2.049,4.0
-6.37,1.866,5830.0,458.8,2.188,-5.293,0.0
-9.73,1.777,3010.0,807.0,33.3,-3.967,1.0
-9.58,1.323,4332.0,1476.0,29.1,-8.92,2.0
-4.63,2.926,3748.0,1335.0,13.93,-5.996,3.0
-6.48,2.607,4784.0,622.5,20.08,-1.982,4.0
-10.34,1.374,5224.0,1352.0,36.6,-3.734,0.0
-5.37,2.578,4088.0,677.0,0.298,-3.404,1.0
-8.61,1.378,5770.0,859.5,16.53,-0.769,2.0
-7.61,1.628,4020.0,372.5,11.78,-9.984,3.0
-6.793,2.203,3120.0,747.5,19.28,-9.336,4.0
-10.16,1.411,4456.0,400.2,33.1,-7.254,0.0
-10.13,1.383,3156.0,988.0,29.77,-2.51,1.0
-7.527,1.411,5260.0,1485.0,11.76,-6.81,2.0
-9.23,2.014,5944.0,1467.0,34.53,-2.58,3.0
-7.266,2.855,4510.0,880.5,34.16,-8.16,4.0
-6.312,1.895,5068.0,1299.0,11.24,-0.2379,0.0
-8.91,1.084,5228.0,861.5,13.234,-6.273,1.0
-9.664,1.664,4700.0,1017.0,33.72,-4.312,2.0
-9.35,1.576,4284.0,619.0,29.56,-8.984,3.0
-9.09,1.327,4596.0,1460.0,21.17,-3.535,4.0
-7.9,2.068,3940.0,950.0,25.03,-5.44,0.0
-7.41,2.605,5868.0,874.0,32.22,-8.016,1.0
-7.324,1.438,3276.0,1310.0,0.9463,-9.445,2.0
-5.72,2.287,3760.0,561.0,10.54,-8.29,3.0
-9.46,1.952,4520.0,1430.0,39.2,-4.88,4.0
-8.26,1.15,3854.0,1262.0,1.202,-1.229,0.0
-5.06,2.906,5990.0,649.0,4.953,-9.38,1.0
-4.832,2.76,5290.0,1431.0,5.21,-2.469,2.0
-8.29,2.361,4024.0,1169.0,36.16,-7.68,3.0
-5.12,2.48,3618.0,919.0,12.39,-7.43,4.0
-5.426,2.521,3818.0,556.5,2.088,-0.8906,0.0
