like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.156,2.482,3522.0,1110.0,3.387,-8.664,0.0
-10.555,1.129,4492.0,1326.0,38.06,-8.26,1.0
-5.207,2.512,3542.0,1395.0,1.651,-7.67,2.0
-6.258,1.829,4076.0,878.5,4.617,-6.11,3.0
-6.176,2.33,4532.0,891.0,18.16,-4.062,4.0
-5.363,2.549,3428.0,641.5,3.809,-7.836,0.0
-8.1,2.398,3246.0,946.5,31.7,-6.11,1.0
-9.51,2.055,4744.0,938.5,36.12,-1.659,2.0
-6.727,2.05,4196.0,656.0,15.58,-2.938,3.0
-7.105,2.332,3554.0,545.5,22.03,-8.16,4.0
-5.14,2.41,5930.0,1443.0,0.4106,-4.28,0.0
-6.367,1.734,3650.0,1350.0,5.242,-7.703,1.0
-8.64,2.398,4372.0,408.5,31.52,-3.908,2.0
-8.016,1.205,5004.0,1224.0,3.646,-4.875,3.0
-9.56,1.539,4480.0,686.5,29.39,-5.59,4.0
-10.95,1.132,3828.0,409.2,37.1,-5.625,0.0
-8.87,1.751,3030.0,496.0,21.2,-2.871,1.0
-6.66,1.87,4880.0,770.0,12.055,-0.22,2.0
-8.69,2.848,4696.0,566.0,35.03,-0.516,3.0
-8.83,2.26,5364.0,642.5,39.06,-7.89,4.0
-4.707,2.512,5668.0,1260.0,12.26,-8.086,0.0
-8.15,2.85,4740.0,854.0,38.72,-4.848,1.0
-6.76,1.732,5616.0,427.5,3.863,-1.434,2.0
-8.71,1.481,3612.0,939.5,19.55,-2.537,3.0
-10.266,1.269,4828.0,678.0,30.36,-3.89,4.0
-7.434,2.545,5910.0,468.5,23.17,-0.3425,0.0
-7.906,1.239,3798.0,1433.0,2.164,-8.62,1.0
-5.273,2.768,3868.0,1249.0,17.34,-2.344,2.0
-5.67,2.13,4670.0,771.5,9.82,-1.826,3.0
-10.625,1.349,5724.0,1132.0,37.66,-1.447,4.0
-6.535,2.086,4910.0,917.0,17.7,-5.145,0.0
-5.535,2.096,3824.0,1338.0,10.984,-6.473,1.0
-6.562,1.793,5136.0,513.0,6.77,-4.82,2.0
-9.65,1.459,5652.0,606.5,30.17,-7.055,3.0
-6.992,2.912,5070.0,753.0,33.4,-8.945,4.0
-9.445,1.817,3388.0,1030.0,39.38,-8.98,0.0
-5.723,2.367,5164.0,1456.0,15.0,-0.141,1.0
-7.918,2.281,5630.0,358.5,28.48,-8.055,2.0
-7.02,1.524,5996.0,930.5,2.121,-0.569,3.0
-9.26,1.465,5136.0,774.0,27.55,-8.58,4.0
