like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-2.258,1.811,5250.0,792.0,6.34,-4.637,0.0
-2.902,1.973,4860.0,341.2,34.8,-8.02,1.0
-3.674,1.101,3872.0,404.5,34.88,-1.764,2.0
-3.299,1.103,4996.0,1323.0,35.5,-7.098,3.0
-2.646,1.253,5732.0,418.5,9.21,-5.965,4.0
-3.14,2.988,3066.0,1426.0,9.47,-6.516,0.0
-2.418,2.72,5664.0,649.0,12.3,-7.52,1.0
-2.809,2.123,3058.0,472.0,5.215,-2.857,2.0
-2.658,1.749,5350.0,389.0,23.44,-4.844,3.0
-2.691,1.904,5932.0,861.0,29.6,-2.947,4.0
-2.205,2.94,4692.0,1238.0,23.45,-7.984,0.0
-2.764,2.227,3146.0,587.0,1.391,-1.2295,1.0
-3.5,1.361,3534.0,795.5,39.4,-6.19,2.0
-2.705,2.326,4532.0,412.8,31.61,-6.047,3.0
-2.912,1.878,4042.0,1217.0,33.94,-4.77,4.0
-2.828,2.107,5492.0,1084.0,38.6,-3.305,0.0
-2.438,1.471,5630.0,505.0,0.4631,-6.145,1.0
-2.793,2.951,5184.0,446.8,2.133,-2.744,2.0
-2.283,2.092,5336.0,1260.0,21.45,-1.62,3.0
-2.86,1.719,3116.0,1350.0,21.19,-2.38,4.0
-2.473,2.373,5384.0,1469.0,9.875,-8.12,0.0
-2.297,2.275,4504.0,930.0,18.7,-1.598,1.0
-2.924,1.774,5920.0,1492.0,34.06,-0.05594,2.0
-3.373,1.462,3438.0,681.0,35.66,-9.555,3.0
-3.648,1.146,3798.0,348.8,37.47,-4.934,4.0
-3.281,1.465,3596.0,719.5,31.73,-7.53,0.0
-2.824,1.936,3240.0,345.2,14.21,-8.78,1.0
-2.656,1.855,3060.0,1286.0,12.97,-4.344,2.0
-2.23,2.838,5680.0,1127.0,34.78,-6.934,3.0
-2.703,1.562,4400.0,1203.0,24.23,-6.18,4.0
-3.014,2.877,3628.0,947.0,0.243,-5.344,0.0
-2.297,2.525,3762.0,1339.0,20.11,-5.523,1.0
-2.729,1.208,5904.0,1243.0,21.39,-8.17,2.0
