like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-2.129,2.033,5828.0,656.0,14.305,-6.332,0.0
-2.506,1.632,5220.0,1390.0,26.27,-7.73,1.0
-2.326,2.92,3772.0,391.2,17.64,-6.16,2.0
-2.338,1.421,5828.0,836.0,10.05,-7.95,3.0
-2.67,1.364,4184.0,545.5,5.42,-4.785,4.0
-2.633,1.396,3706.0,1212.0,13.12,-4.336,0.0
-2.645,1.477,4356.0,1244.0,23.08,-7.453,1.0
-2.805,1.091,5544.0,1244.0,17.7,-1.682,2.0
-3.25,1.048,5780.0,426.2,28.6,-6.145,3.0
-2.643,1.282,3422.0,1455.0,0.1043,-3.016,4.0
-2.79,1.947,3254.0,605.5,18.61,-4.99,0.0
-2.643,1.828,3406.0,561.5,10.43,-8.8,1.0
-2.488,2.682,3152.0,1085.0,20.88,-9.73,2.0
-2.775,2.994,4620.0,855.0,8.74,-6.332,3.0
-2.838,2.973,3704.0,1198.0,10.54,-7.848,4.0
-2.451,2.26,5540.0,1494.0,35.0,-4.66,0.0
-2.295,2.117,4716.0,541.5,21.17,-8.34,1.0
-2.662,1.247,3478.0,1400.0,7.227,-7.77,2.0
-2.205,2.062,4812.0,1097.0,17.72,-3.334,3.0
-2.752,1.395,3904.0,475.5,8.3,-5.887,4.0
-2.37,2.434,4100.0,714.5,22.55,-3.799,0.0
-3.107,1.128,3438.0,1311.0,19.64,-0.704,1.0
-2.293,2.182,4428.0,1274.0,7.71,-4.625,2.0
-2.525,2.797,5824.0,1191.0,15.78,-0.649,3.0
-2.58,2.547,4264.0,385.8,32.6,-8.44,4.0
-2.531,1.496,4548.0,1281.0,21.73,-8.086,0.0
-2.48,2.379,3142.0,1390.0,17.86,-4.867,1.0
-2.662,2.172,3582.0,634.5,24.39,-7.305,2.0
-2.475,2.191,5844.0,716.5,30.42,-4.97,3.0
-2.17,2.123,5296.0,1226.0,11.74,-5.227,4.0
-3.238,2.404,3172.0,661.5,35.4,-0.0545,0.0
-3.08,1.708,3234.0,884.0,30.33,-8.97,1.0
-2.23,1.791,5430.0,517.5,5.16,-4.586,2.0
-2.865,1.025,3496.0,1315.0,0.2576,-8.016,3.0
-2.525,1.883,4960.0,368.8,19.8,-1.393,4.0
-2.521,2.846,4572.0,1093.0,13.16,-5.207,0.0
-2.66,2.535,5464.0,1248.0,5.445,-3.305,1.0
-3.662,1.0625,3416.0,651.5,33.53,-0.5713,2.0
-2.938,1.094,5212.0,461.2,17.08,-4.832,3.0
-2.861,1.575,5348.0,376.2,26.28,-4.24,4.0
-3.176,1.418,3118.0,1129.0,26.83,-5.715,0.0
-2.451,1.427,4932.0,677.0,8.07,-7.477,1.0
-3.395,1.342,4006.0,604.5,38.8,-6.6,2.0
-2.74,2.873,5830.0,352.8,1.926,-3.566,3.0
-2.191,1.691,5056.0,1456.0,14.06,-4.258,4.0
-2.459,1.284,5310.0,898.0,2.771,-6.285,0.0
-3.24,1.246,4916.0,550.5,29.81,-3.227,1.0
-3.326,2.988,5828.0,998.0,1.925,-6.81,2.0
-3.094,1.337,5560.0,1439.0,33.6,-2.135,3.0
-2.332,2.502,4308.0,578.5,22.06,-3.115,4.0
-2.186,2.94,5670.0,1094.0,27.98,-2.844,0.0
-2.54,1.702,5504.0,1428.0,27.92,-5.652,1.0
-2.494,1.887,5196.0,912.0,28.8,-9.46,2.0
-2.26,1.926,4148.0,1207.0,16.89,-6.61,3.0
-2.492,2.52,4668.0,848.0,29.02,-1.35,4.0
-2.629,1.29,4970.0,368.2,6.58,-8.51,0.0
-2.23,1.7705,4828.0,1201.0,3.027,-8.81,1.0
-2.37,2.555,5804.0,868.5,31.61,-3.379,2.0
-2.512,2.48,4750.0,1130.0,31.67,-1.476,3.0
-2.172,1.926,5284.0,1146.0,16.31,-3.887,4.0
-3.723,1.08,3434.0,588.0,39.25,-1.139,0.0
-3.016,1.892,3196.0,874.0,24.55,-1.29,1.0
-3.006,1.28,3958.0,431.2,16.05,-1.927,2.0
-2.576,1.547,4976.0,1287.0,25.81,-8.836,3.0
-2.432,2.766,3366.0,1293.0,26.81,-4.83,4.0
-2.377,2.219,4412.0,1488.0,6.27,-2.328,0.0
-3.424,1.486,3354.0,816.0,35.84,-2.96,1.0
-2.826,2.895,3764.0,1186.0,8.03,-1.563,2.0
-2.309,2.344,5852.0,1270.0,12.12,-2.664,3.0
-2.361,2.135,3742.0,806.5,15.734,-9.73,4.0
-2.242,1.888,5524.0,575.0,0.6226,-9.19,0.0
-2.676,1.751,5824.0,1459.0,36.06,-7.883,1.0
-2.498,2.812,4316.0,982.5,31.7,-1.122,2.0
-2.834,2.47,3354.0,1446.0,0.2913,-3.967,3.0
-2.506,2.566,4268.0,932.5,27.1,-0.05566,4.0
-2.93,1.822,3698.0,1008.0,27.75,-2.002,0.0
-3.262,1.614,3864.0,554.0,33.75,-3.533,1.0
-2.81,1.497,4936.0,894.0,23.3,-0.9453,2.0
-3.209,1.835,3738.0,591.0,35.16,-3.24,3.0
-2.994,1.31,4516.0,1136.0,25.62,-2.525,4.0
-2.457,2.227,5964.0,989.5,32.4,-4.88,0.0
-3.36,1.445,3912.0,909.0,38.06,-2.96,1.0
-2.639,2.8,3394.0,562.5,5.34,-3.855,2.0
-2.826,1.3,4764.0,1214.0,23.56,-4.51,3.0
-2.762,2.41,3844.0,1141.0,31.73,-0.2256,4.0
-2.277,2.393,4332.0,809.0,19.16,-2.197,0.0
-3.393,1.171,3098.0,1241.0,31.97,-6.74,1.0
-2.262,1.963,3978.0,1263.0,14.94,-5.94,2.0
-2.531,2.072,3280.0,1186.0,15.39,-1.58,3.0
-2.926,1.304,3886.0,716.0,17.23,-3.504,4.0
-2.855,2.846,5092.0,1303.0,9.66,-0.4727,0.0
-2.516,2.549,4772.0,779.5,2.695,-1.892,1.0
-2.51,2.268,5330.0,1093.0,32.28,-3.268,2.0
