like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-7.945,1.049,3934.0,756.5,30.72,-5.15,0.0
-6.902,2.246,5776.0,842.5,30.67,-4.062,1.0
-5.2,1.384,4200.0,559.0,4.105,-4.36,2.0
-7.594,1.092,5252.0,1458.0,34.1,-8.5,3.0
-7.21,1.15,3984.0,618.5,22.86,-9.44,4.0
-7.152,1.203,5224.0,368.2,19.33,-6.793,0.0
-4.348,2.592,3492.0,1153.0,12.01,-4.96,1.0
-5.67,2.08,4750.0,1248.0,10.63,-1.067,2.0
-4.14,1.429,4108.0,813.5,0.0878,-7.48,3.0
-7.832,1.274,4124.0,1447.0,29.0,-2.432,4.0
-4.867,2.88,4900.0,852.0,27.03,-9.98,0.0
-6.344,1.923,3504.0,995.0,14.58,-2.191,1.0
-5.766,2.96,5470.0,628.0,36.97,-9.26,2.0
-6.875,1.792,5500.0,798.5,35.84,-9.29,3.0
-7.97,1.27,5020.0,1146.0,27.78,-1.132,4.0
-6.723,1.971,5810.0,475.2,26.25,-5.742,0.0
-5.152,1.529,3334.0,771.5,8.586,-8.445,1.0
-3.824,1.925,4620.0,1269.0,3.346,-3.592,2.0
-7.86,1.298,4270.0,1166.0,24.4,-0.963,3.0
-5.895,2.172,5480.0,1124.0,23.45,-6.703,4.0
-5.47,1.255,5420.0,594.5,2.627,-1.841,0.0
-3.463,2.158,3318.0,1333.0,7.434,-8.11,1.0
-3.957,2.986,3380.0,709.0,16.95,-9.414,2.0
-7.812,1.155,3150.0,1381.0,37.25,-6.594,3.0
-6.46,2.012,3174.0,356.2,10.27,-0.6353,4.0
-6.742,2.023,4890.0,986.5,32.97,-7.01,0.0
-5.184,1.34,3592.0,351.8,2.32,-6.5,1.0
-3.71,1.761,3394.0,1367.0,5.21,-7.95,2.0
-5.355,1.145,4330.0,345.0,0.5347,-7.01,3.0
-7.35,1.427,3472.0,1401.0,17.45,-0.83,4.0
-6.625,1.59,5012.0,1166.0,22.7,-6.62,0.0
-5.473,1.067,4988.0,1142.0,2.39,-3.814,1.0
-8.01,1.033,5584.0,782.0,36.4,-5.543,2.0
-6.145,1.34,3680.0,819.0,6.086,-0.5234,3.0
-5.92,1.12,4078.0,1211.0,6.96,-4.52,4.0
-8.07,1.167,5480.0,925.5,34.75,-2.87,0.0
-6.65,2.594,4450.0,483.2,26.88,-3.809,1.0
-7.555,1.806,4110.0,914.0,31.28,-2.742,2.0
-4.8,2.234,3206.0,984.0,17.0,-9.805,3.0
-6.742,1.104,5676.0,552.0,11.93,-5.207,4.0
-7.05,1.868,5264.0,1065.0,19.81,-1.185,0.0
-5.79,2.955,5176.0,582.0,36.94,-9.42,1.0
-7.48,1.228,4096.0,877.5,33.38,-9.15,2.0
-6.523,1.8125,4976.0,395.2,27.47,-9.91,3.0
-7.95,1.6875,5876.0,1487.0,37.38,-1.021,4.0
-7.43,1.022,3828.0,932.0,11.53,-0.4956,0.0
-7.29,1.335,3350.0,556.5,28.17,-9.84,1.0
-4.477,2.535,5180.0,1437.0,16.92,-7.35,2.0
-5.797,1.869,5580.0,412.5,14.01,-5.2,3.0
-7.055,1.045,3696.0,1049.0,15.51,-6.094,4.0
-6.504,2.758,4076.0,647.0,34.62,-6.086,0.0
-7.484,1.339,5548.0,879.0,20.7,-2.193,1.0
-7.53,1.725,3536.0,1270.0,22.44,-0.3757,2.0
-3.41,2.207,5348.0,1006.0,8.8,-9.35,3.0
-6.223,1.41,5590.0,1323.0,19.75,-9.945,4.0
-4.445,2.125,5544.0,721.5,13.164,-8.86,0.0
-4.184,1.973,3826.0,760.0,1.007,-1.205,1.0
-4.87,2.318,5776.0,824.5,7.01,-1.018,2.0
-6.7,2.107,3634.0,1481.0,21.53,-2.26,3.0
-7.58,1.297,4708.0,687.5,34.47,-7.703,4.0
-6.543,2.848,5720.0,762.5,28.64,-3.014,0.0
-6.37,2.436,5736.0,464.0,15.95,-0.9727,1.0
-3.303,2.672,4556.0,879.5,9.02,-7.594,2.0
-8.05,1.131,3170.0,877.5,32.44,-3.873,3.0
-6.527,2.342,5580.0,1040.0,21.05,-2.03,4.0
-7.605,1.116,3430.0,1107.0,32.5,-8.51,0.0
-6.293,1.749,4776.0,399.8,10.45,-1.307,1.0
-3.62,2.502,3780.0,782.5,7.453,-5.71,2.0
-5.812,2.479,4002.0,1407.0,16.2,-2.082,3.0
-6.766,1.422,3868.0,1313.0,21.95,-6.996,4.0
-6.945,2.7,5976.0,839.0,27.52,-1.37,0.0
-6.707,1.648,5710.0,649.5,28.44,-9.36,1.0
-6.566,2.033,5050.0,1353.0,31.4,-6.965,2.0
-6.68,1.827,4940.0,1009.5,23.08,-4.8,3.0
-6.117,1.148,4468.0,1141.0,9.6,-5.82,4.0
-5.38,1.858,4716.0,390.5,7.023,-1.702,0.0
-6.19,2.252,5310.0,1036.0,35.38,-9.86,1.0
-6.566,1.234,5240.0,621.0,13.39,-6.062,2.0
