like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-8.01,2.531,3490.0,1341.0,28.16,-2.334,0.0
-7.254,2.842,3792.0,1367.0,24.1,-0.872,1.0
-6.69,2.744,4270.0,1216.0,22.78,-3.959,2.0
-8.24,2.521,4796.0,382.0,26.6,-2.424,3.0
-5.586,2.92,4956.0,1386.0,15.73,-1.434,4.0
-9.34,1.645,4630.0,464.8,30.73,-7.816,0.0
-5.79,2.736,3026.0,726.5,14.19,-2.176,1.0
-7.305,1.417,3310.0,1333.0,7.94,-7.496,2.0
-8.91,1.727,5268.0,1434.0,23.4,-0.7764,3.0
-5.312,2.748,3064.0,624.5,10.53,-4.438,4.0
-6.266,2.031,4548.0,466.0,4.49,-1.351,0.0
-9.19,1.9,5816.0,465.8,38.12,-9.95,1.0
-9.0,1.747,4088.0,393.5,23.19,-3.256,2.0
-5.54,2.818,5524.0,1333.0,0.06256,-8.82,3.0
-9.41,2.469,5580.0,469.0,37.12,-0.75,4.0
-8.07,1.896,3842.0,1447.0,25.53,-8.24,0.0
-5.305,2.479,4340.0,1377.0,1.717,-8.32,1.0
-5.234,2.562,3482.0,1392.0,4.598,-0.3818,2.0
-8.91,2.443,3542.0,1475.0,38.75,-3.582,3.0
-7.957,2.693,3326.0,1431.0,37.94,-8.02,4.0
-5.43,2.508,5556.0,853.0,12.29,-3.695,0.0
-9.586,1.3955,5188.0,968.5,32.8,-8.93,1.0
-5.594,2.223,5004.0,1323.0,0.251,-0.3904,2.0
-6.63,1.709,3354.0,999.0,8.2,-6.742,3.0
-8.65,1.129,3744.0,370.2,2.424,-4.32,4.0
-9.41,1.585,5428.0,595.5,25.39,-1.986,0.0
-6.887,1.795,3276.0,487.5,4.195,-6.902,1.0
-5.465,2.217,5440.0,901.5,8.51,-7.992,2.0
-5.246,2.318,5316.0,1331.0,6.26,-9.87,3.0
-10.375,1.194,4950.0,1332.0,38.44,-5.305,4.0
-6.523,1.764,4650.0,691.0,4.797,-8.49,0.0
-9.69,1.269,5630.0,1000.0,23.5,-1.523,1.0
-9.52,1.618,4184.0,630.5,33.12,-7.14,2.0
-5.14,2.68,4636.0,1034.0,5.94,-0.945,3.0
-6.996,1.6875,3478.0,568.0,1.537,-4.83,4.0
-9.945,2.068,4078.0,518.0,38.62,-0.958,0.0
-6.344,1.748,3512.0,1174.0,4.45,-8.46,1.0
-6.312,2.574,5256.0,336.5,15.48,-2.342,2.0
-5.727,2.406,4252.0,366.8,2.576,-9.62,3.0
-7.38,2.842,4560.0,475.5,31.55,-9.85,4.0
-8.5,1.68,5580.0,701.5,23.92,-7.965,0.0
-8.78,1.334,5916.0,636.5,19.27,-7.71,1.0
-8.125,2.74,3394.0,1327.0,32.06,-2.523,2.0
-9.14,2.123,3382.0,1231.0,36.56,-3.95,3.0
-8.73,1.154,3444.0,1195.0,14.32,-3.637,4.0
-9.39,1.301,5070.0,475.5,23.17,-7.04,0.0
-5.43,2.828,5830.0,587.5,16.9,-8.2,1.0
-5.89,1.948,3756.0,1384.0,1.839,-8.84,2.0
-7.83,2.97,5860.0,764.5,37.6,-6.793,3.0
-8.89,1.869,5944.0,1050.0,30.27,-5.203,4.0
-7.363,1.849,5110.0,952.0,18.58,-7.98,0.0
-9.11,1.316,5704.0,1339.0,20.47,-2.973,1.0
-8.41,2.762,4892.0,993.0,33.94,-2.05,2.0
-5.367,2.68,4410.0,473.0,9.14,-1.83,3.0
-6.004,1.971,3886.0,860.5,7.797,-9.14,4.0
-8.01,1.902,5440.0,940.5,21.9,-4.59,0.0
-6.14,2.473,4308.0,1344.0,15.69,-1.567,1.0
-8.766,2.715,4210.0,1252.0,36.28,-1.244,2.0
-9.086,1.601,5384.0,728.0,23.84,-2.793,3.0
-7.957,2.281,3232.0,416.0,24.03,-7.55,4.0
-5.64,2.928,4042.0,703.5,0.10846,-9.92,0.0
-8.28,1.256,3574.0,516.0,7.59,-5.21,1.0
-7.227,2.08,3608.0,1428.0,21.45,-7.83,2.0
-5.54,2.41,3286.0,865.0,0.0929,-6.785,3.0
-9.54,1.477,5988.0,1155.0,35.6,-9.45,4.0
-6.1,2.531,3778.0,1070.0,19.23,-7.754,0.0
-6.547,2.479,3444.0,1068.0,18.53,-3.223,1.0
-7.754,1.282,5164.0,890.5,6.793,-7.22,2.0
-5.105,2.643,3414.0,906.5,6.14,-4.54,3.0
-9.625,1.209,5400.0,1115.0,25.1,-5.254,4.0
-8.945,2.078,5988.0,675.0,37.16,-7.82,0.0
-8.586,2.361,4628.0,1180.0,38.06,-6.773,1.0
-9.78,2.06,4388.0,1335.0,38.97,-0.5103,2.0
-5.664,2.314,3698.0,566.0,6.562,-9.875,3.0
-7.227,2.086,4124.0,451.5,18.23,-8.43,4.0
-9.59,1.801,3112.0,1071.0,36.12,-3.828,0.0
-6.156,1.958,3268.0,822.0,5.598,-4.543,1.0
-8.93,2.137,4356.0,638.5,39.56,-9.805,2.0
-7.555,2.54,3156.0,389.0,22.05,-5.336,3.0
-7.0,1.562,5350.0,1256.0,6.707,-1.276,4.0
-9.5,1.947,3010.0,416.0,33.03,-5.473,0.0
-10.445,1.189,3320.0,429.5,37.84,-9.05,1.0
-8.01,2.104,4296.0,796.5,28.0,-9.49,2.0
-6.49,2.42,4210.0,1065.0,21.14,-8.94,3.0
-5.203,2.645,5744.0,648.5,8.59,-1.603,4.0
-5.48,2.785,5970.0,1470.0,15.45,-3.121,0.0
-5.45,2.285,4068.0,1185.0,1.45,-9.62,1.0
-6.035,2.146,5344.0,1176.0,12.44,-3.104,2.0
-9.23,1.271,5520.0,1377.0,24.38,-8.46,3.0
-8.08,2.59,3884.0,664.0,32.44,-6.68,4.0
-8.45,2.363,3358.0,977.0,38.3,-9.086,0.0
-10.31,1.498,4108.0,509.5,39.8,-4.137,1.0
-4.973,2.635,5056.0,1269.0,7.535,-8.836,2.0
-8.164,1.472,5644.0,576.5,16.03,-6.168,3.0
-5.098,2.768,4670.0,582.5,6.926,-9.84,4.0
-5.2,2.879,3414.0,446.8,9.88,-6.26,0.0
-8.875,1.635,4216.0,835.0,25.22,-5.832,1.0
-9.24,2.041,4650.0,376.0,32.2,-4.156,2.0
-8.14,1.36,4170.0,433.8,10.57,-5.6,3.0
-5.95,2.088,5080.0,765.5,11.055,-7.195,4.0
-8.95,2.256,3522.0,469.5,33.44,-5.703,0.0
-5.086,2.533,5228.0,1122.0,11.62,-8.19,1.0
-5.848,1.958,5704.0,1456.0,7.965,-9.516,2.0
-7.836,1.645,4010.0,868.5,18.19,-8.305,3.0
-7.52,2.438,3646.0,893.5,25.2,-5.24,4.0
-8.9,2.293,3742.0,614.0,35.9,-6.082,0.0
-9.766,1.538,4170.0,1264.0,34.0,-4.016,1.0
-9.93,2.078,4172.0,629.0,39.34,-0.7974,2.0
-10.07,1.085,3428.0,1157.0,25.0,-2.38,3.0
-8.76,2.184,4504.0,1084.0,31.48,-3.215,4.0
-5.53,2.283,4220.0,878.5,1.45,-8.1,0.0
-8.914,1.472,5492.0,1177.0,25.02,-7.77,1.0
-8.89,2.412,4570.0,652.0,38.12,-5.332,2.0
-8.195,2.8,5260.0,1120.0,39.44,-6.1,3.0
-7.64,2.52,5588.0,1488.0,29.62,-6.125,4.0
-8.45,2.758,3942.0,967.0,39.56,-5.15,0.0
-8.97,1.824,3308.0,417.0,28.11,-9.13,1.0
-5.543,2.135,5444.0,1042.0,5.742,-8.37,2.0
-7.516,1.395,5828.0,720.0,2.967,-0.944,3.0
-10.09,1.365,5870.0,1223.0,34.7,-3.574,4.0
-8.586,1.025,4824.0,1497.0,9.125,-5.566,0.0
-6.61,1.666,4380.0,1328.0,7.082,-5.09,1.0
-9.24,2.354,3162.0,888.5,38.66,-2.996,2.0
-8.34,2.34,5336.0,1150.0,35.22,-7.25,3.0
-8.95,1.242,3120.0,1189.0,20.36,-8.58,4.0
-8.195,1.154,5600.0,576.0,1.206,-9.875,0.0
-8.67,2.27,4492.0,950.5,29.16,-1.603,1.0
-5.227,2.336,4852.0,1093.0,7.586,-9.11,2.0
-8.03,2.611,5612.0,682.0,31.4,-4.957,3.0
-8.43,2.44,3882.0,506.8,29.75,-4.51,4.0
-8.32,1.922,4610.0,465.2,26.0,-9.98,0.0
-5.844,2.455,3800.0,486.5,9.94,-1.568,1.0
-5.734,2.426,4900.0,386.2,10.195,-3.28,2.0
-8.33,2.818,5956.0,869.0,34.84,-2.748,3.0
-6.84,2.889,3528.0,878.5,21.3,-1.147,4.0
