like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-6.285,1.832,5680.0,1092.0,3.377,-1.709,0.0
-5.42,2.256,5280.0,1311.0,3.38,-9.73,1.0
-6.633,1.945,3922.0,388.0,7.81,-6.625,2.0
-7.82,2.146,5360.0,774.5,21.53,-2.7,3.0
-6.867,2.424,4460.0,610.0,21.25,-8.15,4.0
-9.12,1.505,4388.0,451.8,25.22,-9.66,0.0
-9.28,1.089,5220.0,1078.0,17.02,-3.135,1.0
-5.09,2.598,5500.0,973.5,6.76,-3.678,2.0
-7.555,1.561,5348.0,812.5,14.6,-8.76,3.0
-7.86,2.172,4880.0,646.0,23.7,-5.543,4.0
-5.383,2.996,5240.0,775.5,17.75,-6.324,0.0
-9.375,1.3125,3198.0,1092.0,24.17,-5.91,1.0
-9.91,1.313,3922.0,398.0,28.27,-7.25,2.0
-10.03,1.012,5956.0,607.5,26.62,-9.83,3.0
-6.977,2.014,3786.0,670.5,14.484,-3.45,4.0
-8.66,2.68,4364.0,429.5,33.38,-3.295,0.0
-10.51,1.1455,4896.0,678.5,37.4,-5.906,1.0
-7.37,1.7,3322.0,358.5,2.87,-2.588,2.0
-6.63,2.545,4024.0,644.5,16.88,-1.4375,3.0
-8.96,1.208,5200.0,748.0,17.67,-6.723,4.0
-7.97,2.424,5300.0,590.5,29.39,-6.92,0.0
-6.062,2.094,4416.0,1075.0,9.68,-0.797,1.0
-9.67,1.983,3184.0,981.0,37.22,-2.268,2.0
-5.74,2.193,3190.0,941.0,0.927,-4.29,3.0
-7.66,1.36,4816.0,1426.0,6.895,-0.00847,4.0
-8.89,2.135,5428.0,875.5,35.06,-5.81,0.0
-8.05,2.309,3440.0,1097.0,32.62,-9.19,1.0
-7.305,1.488,3354.0,1065.0,6.758,-2.07,2.0
-5.383,2.809,4784.0,409.8,3.4,-1.144,3.0
-10.7,1.002,3736.0,1229.0,37.16,-4.57,4.0
-7.633,1.503,5064.0,886.5,14.44,-9.664,0.0
-9.21,1.43,5268.0,465.8,25.19,-9.234,1.0
-5.184,2.451,5052.0,1017.5,11.234,-9.52,2.0
-9.47,1.716,4196.0,978.5,31.97,-3.97,3.0
-7.266,2.389,5264.0,398.0,22.83,-8.13,4.0
-5.367,2.332,3412.0,1104.0,5.363,-4.105,0.0
-10.24,1.141,5040.0,963.5,26.03,-0.6343,1.0
-9.5,1.631,4772.0,1447.0,35.38,-6.72,2.0
-9.06,1.757,5108.0,773.0,31.9,-8.25,3.0
-9.48,1.435,3230.0,618.5,26.72,-8.03,4.0
-9.3,1.487,3130.0,1156.0,29.31,-7.92,0.0
-6.723,2.494,5376.0,1372.0,22.17,-6.137,1.0
-6.6,2.645,3410.0,457.2,17.38,-3.904,2.0
-4.945,2.752,3372.0,1475.0,11.6,-6.438,3.0
-7.03,2.863,3902.0,932.0,22.11,-0.876,4.0
-6.742,1.849,5080.0,1385.0,11.805,-1.385,0.0
-7.164,2.541,3644.0,973.5,27.84,-9.8,1.0
-8.34,1.475,5480.0,552.5,15.01,-1.982,2.0
-9.375,1.7705,3130.0,544.0,31.64,-7.645,3.0
-9.64,1.495,5620.0,383.5,27.88,-4.605,4.0
-5.805,2.043,4296.0,1236.0,0.01195,-9.695,0.0
-5.74,2.75,5348.0,729.5,16.58,-4.277,1.0
-9.21,1.496,5364.0,442.8,24.55,-6.504,2.0
-9.336,1.1045,5436.0,621.0,15.07,-0.21,3.0
-7.645,2.848,3414.0,1226.0,38.38,-9.6,4.0
-5.086,2.568,3110.0,1178.0,6.383,-8.31,0.0
-9.25,1.545,3792.0,572.5,25.5,-6.51,1.0
-6.633,1.851,3730.0,567.0,3.55,-4.344,2.0
-6.062,2.324,5080.0,594.0,13.89,-5.11,3.0
