like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.617,2.508,3438.0,542.0,1.458,-2.2,0.0
-8.95,1.032,4476.0,677.5,4.098,-0.7153,1.0
-9.04,1.884,5460.0,1260.0,33.5,-5.92,2.0
-6.48,1.818,5908.0,521.0,2.104,-0.359,3.0
-8.6,2.646,4730.0,460.2,32.28,-1.735,4.0
-7.87,2.25,5504.0,806.5,29.67,-7.906,0.0
-5.312,2.525,4444.0,795.0,1.129,-7.707,1.0
-8.7,1.11,4548.0,574.5,2.89,-6.188,2.0
-9.51,1.651,3968.0,328.8,28.86,-7.895,3.0
-5.535,2.822,3494.0,336.2,0.868,-1.423,4.0
-8.09,2.041,5548.0,534.0,25.03,-5.727,0.0
-4.914,2.379,5880.0,1354.0,6.18,-6.66,1.0
-8.27,1.847,5556.0,1085.0,25.92,-6.496,2.0
-9.27,1.875,3098.0,1327.0,29.2,-1.062,3.0
-9.1,1.994,4916.0,582.5,26.73,-0.0817,4.0
-9.984,1.731,5330.0,556.0,39.8,-6.066,0.0
-10.305,1.326,3250.0,742.5,31.3,-4.812,1.0
-9.53,1.318,4972.0,1120.0,23.06,-1.963,2.0
-7.95,1.552,4170.0,890.5,16.4,-4.39,3.0
-8.984,1.095,5260.0,642.0,13.74,-8.88,4.0
-5.39,2.105,4676.0,1317.0,8.695,-8.61,0.0
-6.047,2.627,5316.0,892.0,23.66,-9.69,1.0
-5.664,1.984,5056.0,1316.0,4.496,-2.547,2.0
-8.37,2.428,5684.0,345.5,33.84,-7.383,3.0
-8.24,2.473,4336.0,486.2,31.69,-6.305,4.0
-6.23,2.73,3994.0,1349.0,20.12,-0.2703,0.0
-5.53,2.1,4656.0,1463.0,11.07,-4.477,1.0
-5.46,2.922,5470.0,1207.0,20.36,-3.17,2.0
-4.98,2.344,4424.0,1329.0,6.945,-7.22,3.0
-4.746,2.924,4384.0,1308.0,16.44,-4.613,4.0
-7.312,1.739,4784.0,694.0,16.7,-9.71,0.0
-4.645,2.883,5264.0,1320.0,14.11,-2.771,1.0
-8.84,1.633,5584.0,732.5,24.83,-5.527,2.0
-7.16,1.641,5496.0,943.5,14.77,-9.11,3.0
-8.9,2.273,4376.0,976.0,30.95,-0.5312,4.0
-8.984,1.238,4572.0,657.5,17.12,-6.074,0.0
-9.37,2.102,5980.0,1043.0,35.88,-1.916,1.0
-5.305,2.23,5636.0,1153.0,12.42,-6.41,2.0
-5.02,2.857,3720.0,807.0,13.12,-0.1528,3.0
-5.92,2.27,5324.0,513.5,13.75,-3.268,4.0
-8.414,2.33,3568.0,818.5,27.38,-1.31,0.0
-8.69,1.267,5816.0,629.0,16.95,-9.64,1.0
-6.645,1.669,4280.0,1182.0,6.38,-0.628,2.0
-8.83,2.098,3826.0,940.5,28.55,-1.418,3.0
-8.52,2.76,3262.0,572.5,36.7,-5.695,4.0
-8.664,1.659,4024.0,1113.0,25.52,-7.176,0.0
-9.8,1.276,3964.0,1370.0,26.47,-4.297,1.0
-8.82,1.356,4276.0,1413.0,20.58,-5.867,2.0
-4.754,2.988,5640.0,1138.0,16.77,-3.672,3.0
-5.56,2.617,3202.0,400.2,5.31,-2.07,4.0
-10.06,1.564,4988.0,1053.0,38.12,-5.12,0.0
-4.574,2.87,5220.0,556.0,10.41,-5.527,1.0
-8.586,1.503,3278.0,1025.0,20.28,-5.51,2.0
-6.816,1.652,3262.0,1005.5,5.22,-9.33,3.0
-6.074,1.848,5136.0,1118.0,7.72,-3.076,4.0
-8.34,1.423,4996.0,878.5,15.63,-1.371,0.0
-7.848,2.447,3236.0,925.5,32.66,-9.36,1.0
-7.71,1.303,5516.0,1410.0,4.574,-0.3726,2.0
-7.79,1.456,4628.0,711.5,13.16,-8.64,3.0
-5.684,2.078,4436.0,812.5,8.37,-6.617,4.0
-9.9,1.324,4148.0,475.2,25.6,-5.31,0.0
-5.676,2.438,5956.0,997.5,16.81,-3.47,1.0
-7.906,1.851,4880.0,690.0,20.52,-4.234,2.0
-6.77,2.54,5736.0,928.0,26.81,-8.57,3.0
-8.734,1.5625,4412.0,740.0,21.55,-4.62,4.0
-5.6,2.604,4136.0,1410.0,20.44,-8.11,0.0
-6.57,1.912,3884.0,1089.0,15.78,-8.65,1.0
-8.67,2.416,4644.0,357.5,32.72,-4.875,2.0
-7.305,2.502,5110.0,1472.0,30.03,-7.32,3.0
-7.945,2.33,4596.0,998.0,27.69,-3.25,4.0
-8.625,1.107,3094.0,1152.0,9.82,-7.957,0.0
-5.027,2.742,3158.0,952.0,4.598,-3.074,1.0
-7.48,2.658,3414.0,981.5,30.61,-6.305,2.0
-8.55,1.283,4604.0,650.5,14.79,-7.973,3.0
-8.51,1.233,3868.0,480.2,0.5664,-9.91,4.0
-6.23,2.74,4390.0,600.5,21.73,-5.49,0.0
-8.68,2.36,4308.0,1490.0,38.53,-5.65,1.0
-8.87,1.108,5024.0,1480.0,13.94,-3.014,2.0
-6.13,1.877,4860.0,811.5,7.03,-8.52,3.0
-10.71,1.009,4400.0,601.5,25.48,-1.108,4.0
-9.64,1.362,4884.0,1375.0,26.34,-3.422,0.0
-9.31,1.005,5210.0,410.8,12.04,-8.78,1.0
-6.61,1.635,5200.0,1274.0,3.125,-5.047,2.0
-9.32,1.255,4324.0,424.2,19.77,-9.016,3.0
-4.89,2.588,3578.0,1002.5,7.582,-8.305,4.0
-10.84,1.0205,5484.0,520.0,37.16,-9.34,0.0
-6.207,2.773,4516.0,900.0,23.08,-4.668,1.0
-8.586,1.669,5190.0,429.8,23.06,-8.27,2.0
-7.543,2.979,3984.0,716.5,38.3,-9.805,3.0
-8.305,2.654,5280.0,1400.0,36.97,-3.771,4.0
-5.152,2.352,5896.0,870.5,11.63,-3.535,0.0
-7.4,2.621,5092.0,580.0,28.02,-5.6,1.0
-10.31,1.451,4490.0,507.0,29.2,-0.3389,2.0
-5.77,2.592,3414.0,415.8,1.214,-8.58,3.0
-10.03,1.366,3056.0,695.0,26.38,-3.365,4.0
-7.84,1.67,4616.0,923.0,17.48,-2.773,0.0
