like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-4.83,1.282,4764.0,1046.0,0.618,-2.674,0.0
-5.24,2.697,3062.0,1282.0,16.92,-3.916,1.0
-7.777,1.376,5120.0,1061.0,28.4,-2.105,2.0
-3.803,2.79,5036.0,1240.0,5.12,-5.668,3.0
-3.635,1.991,4908.0,808.0,8.24,-9.95,4.0
-4.94,1.923,4404.0,600.5,7.89,-3.49,0.0
-7.094,1.562,3082.0,1414.0,34.44,-8.35,1.0
-3.494,2.775,3824.0,942.0,6.258,-5.348,2.0
-3.105,2.932,3534.0,999.0,8.32,-8.39,3.0
-7.57,2.111,3828.0,1054.0,37.34,-2.387,4.0
-7.97,1.802,4092.0,540.5,39.8,-2.082,0.0
-6.97,1.973,4430.0,1450.0,30.3,-4.33,1.0
-3.469,2.309,3888.0,1406.0,7.223,-6.695,2.0
-2.83,2.613,3608.0,702.0,1.443,-9.05,3.0
-5.32,1.245,3852.0,931.0,7.26,-9.08,4.0
-7.234,1.479,3224.0,1381.0,36.0,-8.46,0.0
-3.186,2.857,5820.0,402.5,3.51,-6.97,1.0
-4.484,2.164,3562.0,337.0,3.342,-1.589,2.0
-7.99,1.674,4948.0,413.0,38.0,-1.982,3.0
-5.7,1.754,3178.0,1213.0,8.164,-0.87,4.0
-6.38,1.133,4724.0,1108.0,8.49,-2.607,0.0
-7.773,1.084,5960.0,691.5,31.05,-5.938,1.0
-5.363,1.983,4250.0,591.5,15.32,-7.832,2.0
-7.81,1.164,4820.0,1090.0,24.81,-2.213,3.0
-6.86,1.251,5324.0,1214.0,23.06,-8.805,4.0
-2.65,2.309,5204.0,772.5,3.033,-9.77,0.0
-7.5,1.378,4084.0,379.0,15.06,-0.568,1.0
-7.67,1.899,4016.0,777.5,37.47,-3.064,2.0
-6.074,2.39,3954.0,577.5,29.8,-9.12,3.0
-4.754,2.578,4576.0,745.5,9.695,-2.396,4.0
-7.535,1.321,4990.0,960.5,30.92,-5.555,0.0
-4.645,2.87,5350.0,1173.0,2.344,-2.23,1.0
-7.54,1.759,5716.0,1182.0,23.42,-0.181,2.0
-6.652,2.785,5140.0,510.2,23.95,-1.83,3.0
-7.082,2.148,5600.0,473.5,39.8,-6.68,4.0
-3.258,2.516,3312.0,857.0,9.336,-9.18,0.0
-4.207,1.645,3120.0,1037.0,5.07,-6.977,1.0
-6.64,2.107,4664.0,728.5,22.6,-3.678,2.0
-5.812,2.885,5260.0,1326.0,29.75,-5.64,3.0
-5.51,1.962,3496.0,956.5,10.914,-2.996,4.0
-5.246,1.374,5116.0,883.0,8.65,-7.902,0.0
-6.246,1.465,3538.0,1419.0,19.12,-8.52,1.0
-6.035,2.107,3778.0,531.5,17.28,-5.17,2.0
-3.156,2.373,3156.0,395.0,3.453,-7.816,3.0
-6.73,1.913,5356.0,418.8,19.12,-3.127,4.0
-3.229,2.771,4956.0,579.5,9.18,-7.668,0.0
-5.01,1.544,3510.0,796.0,5.824,-4.508,1.0
-6.895,1.91,3076.0,712.5,25.42,-5.684,2.0
-7.113,2.049,4172.0,742.5,36.03,-5.965,3.0
-5.035,1.734,4088.0,1159.0,10.23,-5.66,4.0
-7.453,1.231,3526.0,599.5,27.25,-7.938,0.0
-6.8,1.356,3078.0,1229.0,23.92,-9.15,1.0
-4.297,2.59,3856.0,1351.0,19.2,-9.54,2.0
-3.953,2.932,3122.0,1133.0,1.535,-7.34,3.0
-6.82,1.463,5004.0,389.0,18.53,-5.816,4.0
-5.617,2.271,4856.0,1087.0,22.34,-7.01,0.0
-8.0,1.299,3550.0,508.0,35.9,-4.27,1.0
-2.936,1.895,5652.0,528.5,0.4458,-9.11,2.0
-7.24,2.031,3474.0,919.5,32.78,-4.2,3.0
-7.363,1.07,3156.0,1102.0,19.7,-5.56,4.0
-6.574,1.375,5470.0,1243.0,17.3,-5.676,0.0
-7.17,1.928,5270.0,983.5,30.16,-3.697,1.0
-6.17,2.088,4012.0,992.0,25.06,-7.06,2.0
-6.953,1.211,5600.0,771.5,14.016,-3.275,3.0
-7.477,1.519,4856.0,714.0,34.94,-6.227,4.0
-5.39,2.844,4652.0,434.8,25.42,-7.945,0.0
-3.691,2.771,4230.0,763.5,5.5,-4.023,1.0
-6.668,1.861,5480.0,416.5,18.66,-3.469,2.0
-6.695,1.32,5560.0,1357.0,20.06,-7.117,3.0
-3.404,2.148,3790.0,1232.0,8.35,-9.2,4.0
-5.19,2.467,4810.0,793.0,12.76,-2.977,0.0
-7.1,1.673,5184.0,435.0,36.97,-9.78,1.0
-4.72,2.45,5790.0,1387.0,6.816,-1.363,2.0
-7.383,1.675,5500.0,860.0,27.45,-3.053,3.0
-5.168,2.084,5104.0,485.8,8.664,-2.305,4.0
-7.73,2.443,3394.0,449.2,33.5,-1.007,0.0
-4.684,1.336,4612.0,1480.0,6.71,-9.875,1.0
-3.113,1.74,5940.0,808.0,0.882,-9.18,2.0
