like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-7.266,2.863,4176.0,384.8,23.16,-0.6045,0.0
-7.836,1.675,4400.0,1049.0,16.38,-0.38,1.0
-9.5,1.779,3742.0,1303.0,37.94,-7.89,2.0
-4.938,2.91,3584.0,432.8,9.3,-4.953,3.0
-6.88,1.866,3426.0,485.8,3.186,-8.98,4.0
-8.11,2.06,5604.0,420.2,26.97,-9.39,0.0
-8.84,1.756,3404.0,452.2,21.94,-4.543,1.0
-5.664,2.053,4360.0,1380.0,8.19,-0.563,2.0
-10.46,1.59,5056.0,835.5,36.25,-0.4197,3.0
-5.105,2.492,3690.0,1035.0,14.195,-9.31,4.0
-5.082,2.414,4824.0,772.0,5.09,-2.441,0.0
-8.32,2.432,4810.0,582.5,28.22,-1.864,1.0
-10.414,1.15,3096.0,1117.0,33.78,-9.51,2.0
-5.98,2.29,3880.0,592.0,13.82,-5.39,3.0
-10.36,1.705,4260.0,1138.0,38.53,-0.7446,4.0
-5.863,1.939,5316.0,1038.0,8.48,-6.844,0.0
-8.29,2.117,5452.0,1027.0,28.38,-4.4,1.0
-5.23,2.496,5396.0,466.5,2.486,-0.9595,2.0
-7.316,1.7705,4996.0,1424.0,19.17,-8.98,3.0
-7.453,2.783,4548.0,1500.0,26.94,-0.2206,4.0
-8.05,2.447,5316.0,621.0,31.19,-5.97,0.0
-9.25,1.618,5420.0,864.5,27.78,-4.855,1.0
-10.375,1.356,5010.0,654.0,33.25,-4.137,2.0
-10.195,1.459,4480.0,1378.0,39.0,-6.676,3.0
-8.53,1.313,4196.0,569.0,13.44,-6.22,4.0
-7.746,2.25,5588.0,1155.0,26.05,-3.654,0.0
-10.29,1.093,5584.0,1041.0,25.56,-2.807,1.0
-5.89,1.974,4830.0,868.5,8.734,-8.42,2.0
-7.918,1.664,4084.0,994.5,20.53,-9.96,3.0
-7.95,2.258,4104.0,326.0,22.11,-2.793,4.0
-7.754,1.466,3130.0,753.5,8.45,-6.957,0.0
-5.2,2.227,5244.0,1252.0,4.81,-1.931,1.0
-7.293,1.671,5150.0,1186.0,16.84,-9.19,2.0
-7.508,2.15,4684.0,1383.0,27.11,-9.484,3.0
-5.867,2.496,3508.0,1165.0,19.4,-7.043,4.0
-7.92,1.304,4696.0,1365.0,8.484,-0.6045,0.0
-11.3,1.01,5540.0,766.5,38.22,-1.724,1.0
-4.875,2.688,3558.0,1211.0,5.477,-0.7534,2.0
-6.07,2.854,5544.0,1105.0,25.77,-7.39,3.0
-9.47,1.989,3126.0,811.5,34.9,-4.688,4.0
-6.89,2.951,4062.0,1140.0,27.19,-2.436,0.0
-8.72,1.284,5990.0,713.0,17.19,-7.285,1.0
-9.9,2.102,5656.0,870.0,38.88,-0.4758,2.0
-10.45,1.249,5700.0,547.0,34.0,-6.56,3.0
-8.07,1.271,5892.0,663.5,3.713,-0.5337,4.0
-8.72,2.096,3736.0,1407.0,34.75,-7.242,0.0
-7.445,1.645,5220.0,964.5,16.5,-7.85,1.0
-6.867,2.02,4160.0,465.2,13.77,-2.559,2.0
-7.676,2.615,5644.0,1152.0,33.9,-6.94,3.0
-7.98,1.489,4756.0,1063.0,16.62,-6.2,4.0
-9.4,1.856,5716.0,584.0,32.44,-4.457,0.0
-9.89,1.079,4970.0,1230.0,24.08,-7.77,1.0
-8.46,2.059,5336.0,843.0,28.45,-4.65,2.0
-9.05,1.298,5972.0,548.0,20.44,-9.73,3.0
-8.984,1.2705,5492.0,768.0,19.39,-7.93,4.0
-8.516,2.264,4416.0,843.5,28.33,-1.62,0.0
-5.12,2.766,4436.0,1324.0,17.2,-3.701,1.0
-11.055,1.01,3524.0,1199.0,37.7,-5.098,2.0
-9.125,1.385,5708.0,1457.0,22.56,-4.137,3.0
-9.49,1.776,5332.0,1002.0,34.3,-4.977,4.0
-7.703,2.926,3978.0,1303.0,38.75,-7.086,0.0
-7.76,1.434,4936.0,562.0,7.37,-1.798,1.0
-6.836,1.807,4450.0,559.0,9.65,-1.927,2.0
-7.484,1.405,3700.0,1371.0,6.78,-4.008,3.0
-6.285,2.883,3150.0,1391.0,27.7,-8.94,4.0
-5.652,2.758,5456.0,1194.0,23.2,-9.27,0.0
-7.594,1.734,5540.0,805.5,16.28,-1.627,1.0
-8.57,1.365,5290.0,1445.0,19.28,-7.28,2.0
-7.54,2.717,3028.0,1115.0,33.62,-8.195,3.0
-4.855,2.725,5120.0,1436.0,3.95,-1.234,4.0
-10.266,1.372,5676.0,929.0,37.2,-6.918,0.0
-10.46,1.511,5036.0,921.5,38.97,-3.03,1.0
-7.543,1.414,5364.0,756.5,0.273,-3.178,2.0
-8.24,1.252,5776.0,978.5,12.164,-6.22,3.0
-6.02,1.8955,5788.0,1373.0,10.09,-3.857,4.0
-8.4,1.514,4480.0,516.5,15.97,-2.713,0.0
-6.434,2.984,5516.0,998.0,29.5,-7.41,1.0
-10.38,1.221,4540.0,530.0,32.97,-9.18,2.0
-6.844,2.36,4420.0,1033.0,22.47,-4.984,3.0
-7.07,1.513,4660.0,1168.0,5.258,-7.402,4.0
-7.758,2.084,3622.0,1453.0,23.95,-4.13,0.0
-6.684,1.834,4136.0,573.0,8.35,-3.8,1.0
-4.97,2.697,3644.0,704.5,11.945,-4.637,2.0
-7.582,2.96,3130.0,427.2,29.53,-6.83,3.0
-9.54,1.355,5436.0,454.5,24.52,-7.27,4.0
-5.664,2.264,5692.0,351.8,1.998,-5.05,0.0
-7.93,2.572,3460.0,1165.0,36.34,-8.81,1.0
-9.97,1.211,5576.0,1231.0,27.38,-5.59,2.0
-5.973,1.939,5144.0,883.5,3.047,-7.562,3.0
-10.39,1.193,4504.0,631.5,25.23,-0.679,4.0
-7.01,2.812,5650.0,559.5,24.19,-1.334,0.0
-7.39,2.5,5680.0,1056.0,31.6,-9.22,1.0
-8.65,1.867,3462.0,884.0,28.6,-8.63,2.0
-5.63,2.031,4730.0,1396.0,2.855,-4.73,3.0
-10.484,1.06,3000.0,527.0,25.7,-9.08,4.0
