like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-11.375,1.66,5056.0,1458.0,19.75,-1.466,0.0
-10.57,2.543,4082.0,609.5,14.66,-8.51,1.0
-10.195,2.31,4380.0,1163.0,8.88,-0.2429,2.0
-11.13,1.452,5230.0,1093.0,0.2362,-6.1,3.0
-9.46,2.654,5350.0,1008.0,2.5,-9.945,4.0
-11.26,1.96,3292.0,1212.0,11.17,-7.734,0.0
-11.945,1.673,4212.0,1156.0,21.31,-2.127,1.0
-11.91,2.443,4668.0,1070.0,38.75,-6.598,2.0
-12.24,2.332,4540.0,1333.0,36.78,-0.952,3.0
-11.484,1.239,5796.0,1358.0,12.83,-6.965,4.0
-12.516,2.084,4050.0,1151.0,39.22,-6.08,0.0
-13.18,1.029,3082.0,569.0,9.35,-6.355,1.0
-13.72,1.07,3918.0,1034.0,39.22,-4.047,2.0
-10.28,1.908,5864.0,1031.0,11.71,-2.713,3.0
-9.12,2.74,5976.0,1046.0,11.516,-9.19,4.0
-11.34,2.05,5460.0,557.5,25.38,-9.7,0.0
-10.516,2.799,4348.0,450.8,19.27,-8.04,1.0
-10.94,2.523,3852.0,1372.0,23.12,-3.979,2.0
-10.234,2.748,4464.0,327.2,9.27,-1.84,3.0
-9.68,2.877,5824.0,584.0,19.83,-5.62,4.0
-10.57,2.814,3896.0,328.0,9.1,-7.88,0.0
-12.47,1.967,3638.0,876.0,29.62,-6.395,1.0
-11.5,2.588,4700.0,1388.0,36.5,-5.273,2.0
-12.11,1.954,3208.0,1165.0,21.94,-3.459,3.0
-12.1,1.062,5944.0,1147.0,15.97,-9.24,4.0
-12.01,2.115,4370.0,879.5,25.7,-0.2042,0.0
-11.97,2.877,4144.0,386.8,36.72,-8.02,1.0
-13.14,1.231,3166.0,692.0,19.77,-5.57,2.0
-9.5,2.764,4844.0,1101.0,10.15,-5.87,3.0
-12.37,1.541,3128.0,689.0,8.35,-3.666,4.0
-12.195,2.047,3096.0,688.0,17.1,-1.223,0.0
-11.9,2.771,3910.0,1028.0,33.72,-2.857,1.0
-13.42,1.031,4784.0,1273.0,36.47,-5.406,2.0
-12.38,1.398,3666.0,347.2,2.041,-5.88,3.0
-11.82,1.883,3162.0,769.5,6.707,-7.117,4.0
-13.234,1.138,3264.0,1032.0,23.78,-5.4,0.0
-11.29,2.023,4170.0,361.0,9.945,-0.6333,1.0
-12.92,1.055,3130.0,1494.0,17.69,-1.547,2.0
-11.97,1.665,3816.0,859.5,18.5,-6.69,3.0
-12.164,1.717,4108.0,777.0,21.0,-1.826,4.0
-12.57,1.373,4520.0,440.0,22.12,-7.69,0.0
-12.41,1.447,5460.0,472.8,23.78,-3.94,1.0
-12.44,1.319,4468.0,382.8,17.34,-6.586,2.0
-11.29,1.6455,4610.0,682.5,3.271,-3.521,3.0
-9.82,2.969,4096.0,1353.0,7.266,-4.117,4.0
-13.21,1.303,3938.0,1084.0,35.2,-7.195,0.0
-10.5,2.074,5516.0,1053.0,18.1,-3.828,1.0
-10.59,2.81,3800.0,455.5,10.54,-4.484,2.0
-13.266,1.317,5724.0,695.5,37.88,-3.115,3.0
-11.88,1.072,5892.0,1082.0,0.894,-1.099,4.0
-10.5,2.54,3886.0,872.0,3.496,-1.337,0.0
-10.9,2.088,5744.0,735.0,21.6,-5.62,1.0
-11.79,1.444,4006.0,1466.0,16.1,-1.213,2.0
-12.96,1.565,3092.0,1149.0,27.75,-4.914,3.0
-13.484,1.435,3594.0,1025.0,34.53,-0.02441,4.0
-11.625,1.944,5750.0,1413.0,28.45,-2.541,0.0
-10.164,2.266,4292.0,1265.0,7.69,-5.457,1.0
-9.664,2.576,5004.0,956.0,11.53,-5.223,2.0
-9.01,2.92,6000.0,1226.0,18.06,-8.44,3.0
-10.34,2.818,3978.0,654.0,7.652,-2.123,4.0
-12.49,2.092,5370.0,580.0,36.75,-2.656,0.0
-13.12,1.056,4190.0,884.0,22.53,-2.793,1.0
-12.96,1.399,5264.0,366.2,34.25,-8.92,2.0
-11.82,1.562,5344.0,1200.0,25.02,-8.266,3.0
-13.08,1.607,3830.0,393.5,30.42,-6.105,4.0
-13.73,1.015,3310.0,425.5,28.44,-8.96,0.0
-10.016,2.76,4504.0,598.0,8.99,-3.453,1.0
-13.09,1.041,5136.0,595.5,27.14,-9.53,2.0
-10.9,2.719,5264.0,534.5,25.77,-3.51,3.0
-12.5,1.444,3210.0,1143.0,20.12,-8.195,4.0
-12.48,1.977,5388.0,1047.0,36.88,-1.812,0.0
-12.53,1.524,4804.0,1184.0,34.38,-9.73,1.0
-12.87,1.115,4824.0,967.5,22.5,-1.386,2.0
-9.89,2.357,5140.0,863.0,4.066,-6.047,3.0
-12.09,1.646,4576.0,1164.0,28.19,-9.45,4.0
-10.18,2.482,5396.0,799.5,19.73,-5.926,0.0
-13.01,1.715,4124.0,1293.0,38.03,-1.695,1.0
-12.41,1.794,4490.0,1398.0,34.84,-5.16,2.0
-9.664,2.352,5084.0,1393.0,6.035,-1.395,3.0
-10.47,2.246,3816.0,1272.0,5.71,-8.75,4.0
-10.99,1.731,5320.0,698.0,14.29,-9.42,0.0
-11.766,1.254,5096.0,951.0,9.414,-1.995,1.0
-12.695,1.09,4456.0,1456.0,24.56,-9.02,2.0
-11.805,2.322,5464.0,365.5,32.0,-5.95,3.0
-13.16,1.599,4244.0,834.0,37.56,-3.67,4.0
-12.875,1.014,3538.0,694.5,4.05,-3.309,0.0
-10.76,2.662,3496.0,854.5,13.984,-5.426,1.0
-10.914,1.72,4840.0,955.5,11.32,-8.74,2.0
-13.53,1.151,3520.0,408.2,27.02,-6.016,3.0
-11.266,2.895,3964.0,1115.0,33.03,-8.31,4.0
-12.3,1.838,5970.0,733.0,37.28,-8.25,0.0
-12.14,1.315,4588.0,661.5,14.48,-2.877,1.0
-10.92,1.989,3840.0,1442.0,16.61,-5.613,2.0
-11.695,2.348,3054.0,569.0,9.44,-0.9297,3.0
-12.586,2.086,3544.0,1206.0,33.7,-3.096,4.0
-10.484,2.672,5452.0,1144.0,26.86,-5.047,0.0
-12.0,1.787,3552.0,458.5,14.43,-9.05,1.0
-10.78,2.8,3538.0,642.5,7.473,-0.3533,2.0
-13.01,2.41,3258.0,428.5,36.03,-4.254,3.0
-11.945,1.404,3372.0,1244.0,4.96,-2.31,4.0
-9.31,2.932,5324.0,1195.0,0.3118,-3.186,0.0
-11.68,2.936,3838.0,1206.0,36.4,-4.914,1.0
-11.45,1.841,3848.0,798.5,14.0,-7.83,2.0
-10.06,2.867,3836.0,1130.0,13.3,-4.715,3.0
-10.88,2.02,3808.0,1469.0,16.92,-6.17,4.0
-12.37,1.719,3968.0,928.0,23.39,-1.267,0.0
-10.79,2.375,5024.0,675.0,22.03,-6.055,1.0
-10.93,2.467,3616.0,732.0,11.03,-0.3262,2.0
-12.41,1.195,3306.0,1258.0,13.25,-8.33,3.0
-10.69,1.933,4350.0,1068.0,7.293,-6.62,4.0
-12.375,2.188,5304.0,694.0,33.62,-0.0375,0.0
-11.61,1.667,3882.0,771.5,9.65,-6.008,1.0
-11.21,1.757,4564.0,631.5,7.074,-1.468,2.0
-11.76,2.031,4696.0,520.0,25.53,-8.055,3.0
-10.336,2.61,3502.0,1356.0,12.125,-8.984,4.0
-11.79,1.401,4572.0,564.5,1.88,-7.18,0.0
-12.695,1.092,3996.0,557.5,12.05,-6.55,1.0
-10.53,2.504,4396.0,329.5,11.02,-3.4,2.0
-12.29,1.744,4812.0,870.0,26.69,-1.921,3.0
-11.734,1.852,3172.0,875.0,1.582,-7.234,4.0
-10.09,2.664,3810.0,1288.0,11.3,-9.266,0.0
-9.44,2.768,4884.0,1269.0,13.24,-1.394,1.0
-10.14,2.865,5064.0,584.0,21.22,-5.945,2.0
-10.65,2.385,4960.0,1145.0,22.12,-2.71,3.0
-11.38,2.63,4960.0,411.2,27.83,-3.982,4.0
-12.42,1.608,4400.0,1128.0,30.42,-7.926,0.0
-10.8,2.371,3560.0,961.5,3.002,-5.42,1.0
-11.85,1.379,4840.0,831.0,15.17,-4.145,2.0
-13.164,1.553,4620.0,641.0,37.88,-4.258,3.0
-9.74,2.338,5988.0,721.5,6.23,-2.842,4.0
-10.2,2.297,4900.0,709.5,9.055,-3.682,0.0
-10.3,2.488,5720.0,1145.0,21.02,-0.007057,1.0
-12.95,1.6045,5668.0,855.0,36.25,-0.911,2.0
-11.29,2.402,4880.0,458.8,25.55,-6.758,3.0
-12.72,1.761,4150.0,362.8,30.08,-7.78,4.0
-12.94,1.52,4580.0,794.0,30.1,-1.292,0.0
-10.02,2.248,5964.0,660.0,15.336,-8.5,1.0
-9.23,2.695,5860.0,1476.0,18.44,-6.023,2.0
-12.47,1.222,3032.0,1284.0,11.164,-4.95,3.0
-12.02,1.205,5400.0,423.8,8.69,-7.695,4.0
-10.29,2.816,3884.0,751.5,10.61,-9.305,0.0
-11.195,1.716,4144.0,1052.0,6.605,-0.3809,1.0
-10.95,1.692,4348.0,1208.0,6.348,-7.652,2.0
-11.195,1.521,5924.0,491.8,1.623,-1.553,3.0
-12.63,1.809,3570.0,1004.5,30.8,-6.94,4.0
-9.7,2.406,5556.0,851.0,11.086,-4.902,0.0
-11.055,2.367,3820.0,350.8,10.1,-8.5,1.0
-13.125,1.191,3602.0,1104.0,29.0,-9.89,2.0
-11.66,1.721,5660.0,1367.0,25.19,-3.176,3.0
-11.98,1.265,4316.0,1118.0,13.71,-5.348,4.0
-12.01,2.068,5280.0,898.5,33.44,-5.367,0.0
-11.53,2.746,5436.0,708.5,36.25,-4.695,1.0
-13.21,1.135,4704.0,1144.0,28.86,-0.909,2.0
-10.016,2.086,5570.0,1059.0,7.36,-2.031,3.0
