like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-6.723,1.505,4820.0,463.8,38.47,-4.27,0.0
-4.605,2.553,3224.0,399.5,7.645,-5.87,1.0
-5.71,1.32,4572.0,403.0,12.98,-2.389,2.0
-5.72,2.18,4932.0,1036.0,37.2,-6.44,3.0
-5.184,1.43,5980.0,800.0,13.22,-3.053,4.0
-5.137,1.745,5780.0,845.0,22.58,-8.625,0.0
-4.094,2.02,4436.0,1047.0,9.15,-9.76,1.0
-4.9,2.945,3874.0,509.2,7.387,-1.222,2.0
-6.05,1.622,3752.0,327.2,22.03,-5.883,3.0
-4.605,2.277,3100.0,740.0,6.918,-8.016,4.0
-6.848,1.175,4704.0,1205.0,35.94,-3.268,0.0
-4.824,1.491,4904.0,874.5,10.92,-5.203,1.0
-4.76,2.102,3242.0,654.0,0.685,-2.154,2.0
-4.22,1.977,5720.0,1362.0,9.84,-4.77,3.0
-5.895,1.875,4094.0,881.0,21.27,-0.628,4.0
-5.05,1.809,3612.0,1156.0,18.3,-7.508,0.0
-5.23,1.635,4130.0,1299.0,19.45,-6.664,1.0
-5.555,2.832,5196.0,1349.0,6.184,-2.537,2.0
-4.355,2.611,3606.0,1162.0,14.11,-7.715,3.0
-4.26,2.404,5784.0,928.0,17.0,-6.324,4.0
-5.004,1.413,3346.0,932.0,8.94,-9.91,0.0
-4.984,2.713,3486.0,494.5,25.19,-9.18,1.0
-4.855,2.064,4630.0,914.0,16.4,-3.271,2.0
-4.117,2.652,4668.0,438.2,10.63,-9.336,3.0
-5.47,2.78,4540.0,1339.0,37.3,-3.918,4.0
-5.24,2.664,5196.0,1401.0,28.97,-2.285,0.0
-5.598,1.53,5864.0,778.0,24.16,-7.96,1.0
-5.035,1.242,4820.0,1079.0,9.38,-5.4,2.0
-5.01,2.746,5124.0,1109.0,7.805,-3.02,3.0
-6.434,1.323,4464.0,464.5,21.23,-1.611,4.0
-4.707,2.785,3418.0,1271.0,17.53,-3.355,0.0
-5.816,1.305,4530.0,1152.0,22.11,-7.684,1.0
-5.76,2.691,3878.0,502.5,34.97,-5.18,2.0
-6.855,1.06,4072.0,1406.0,31.36,-2.855,3.0
-6.33,2.13,4836.0,508.2,32.0,-0.776,4.0
-4.51,2.65,4460.0,1436.0,23.53,-6.043,0.0
-6.105,2.193,4228.0,1237.0,38.97,-3.521,1.0
-4.95,2.535,3374.0,706.0,3.805,-0.8506,2.0
-4.69,1.899,5868.0,1089.0,15.41,-3.865,3.0
-4.07,2.465,4852.0,395.2,12.35,-8.805,4.0
-6.582,1.406,3528.0,902.0,28.0,-3.281,0.0
-4.51,2.566,4990.0,644.0,14.42,-2.639,1.0
-4.57,2.75,3506.0,552.5,8.67,-4.9,2.0
-6.707,1.009,4660.0,995.0,34.88,-9.39,3.0
-6.504,1.322,4750.0,1271.0,38.03,-6.973,4.0
-4.414,1.902,5790.0,1478.0,15.02,-5.977,0.0
-4.78,2.492,3702.0,1432.0,10.2,-1.67,1.0
-5.56,1.488,3052.0,379.8,9.99,-7.324,2.0
-5.8,1.662,4116.0,1075.0,26.14,-6.18,3.0
-5.88,2.145,4030.0,378.5,35.3,-9.055,4.0
-4.586,1.921,4022.0,517.0,7.703,-3.816,0.0
-4.977,2.07,5324.0,750.5,19.34,-4.156,1.0
-4.996,2.553,3494.0,1372.0,31.55,-9.02,2.0
-4.652,2.68,4636.0,825.0,14.23,-1.31,3.0
-4.42,2.3,4196.0,619.0,15.266,-7.363,4.0
-5.992,1.604,4096.0,387.8,26.66,-9.1,0.0
-5.086,2.92,4400.0,593.0,19.6,-0.234,1.0
-5.594,2.373,4576.0,1055.0,33.2,-4.51,2.0
-4.86,2.111,3114.0,1433.0,5.727,-0.913,3.0
-4.977,1.089,5364.0,937.0,3.047,-6.74,4.0
-6.43,2.248,3584.0,928.0,37.12,-1.645,0.0
-4.71,2.453,3086.0,1319.0,8.67,-6.84,1.0
-5.094,1.141,4456.0,1367.0,8.02,-5.14,2.0
-5.445,2.586,4038.0,411.2,30.06,-6.51,3.0
-6.26,1.456,3498.0,811.5,26.75,-6.844,4.0
-4.375,2.033,5610.0,448.5,13.44,-6.504,0.0
-5.062,2.887,3506.0,1263.0,10.06,-2.84,1.0
-5.867,2.656,3220.0,492.5,33.5,-6.31,2.0
-4.914,1.524,4492.0,1489.0,12.43,-3.076,3.0
-4.363,1.876,4944.0,459.0,5.26,-3.562,4.0
-5.508,1.029,3554.0,1182.0,9.79,-9.7,0.0
-6.39,2.021,4416.0,330.5,39.84,-5.25,1.0
-4.863,2.496,3276.0,1478.0,27.3,-8.76,2.0
-5.586,2.008,4468.0,437.2,29.27,-9.02,3.0
-5.234,1.499,3530.0,1209.0,16.69,-8.92,4.0
-5.04,1.161,3132.0,1489.0,4.277,-8.72,0.0
-5.004,2.633,5756.0,504.5,18.64,-0.3142,1.0
-6.594,1.144,5492.0,579.5,26.98,-4.16,2.0
-5.734,1.215,3088.0,1070.0,11.27,-4.004,3.0
-4.516,1.441,3492.0,1423.0,4.945,-9.516,4.0
-5.63,1.749,4284.0,1286.0,30.88,-9.02,0.0
-5.74,1.86,3328.0,862.5,23.72,-6.348,1.0
-5.78,1.89,4860.0,717.5,25.92,-3.799,2.0
-4.81,2.984,4066.0,1351.0,17.84,-0.8633,3.0
-6.777,1.256,5076.0,1199.0,39.2,-4.184,4.0
-4.375,2.555,5530.0,599.0,7.4,-5.938,0.0
-6.72,1.297,3928.0,532.0,29.97,-4.54,1.0
-6.098,1.64,5624.0,589.0,30.48,-5.47,2.0
-5.215,2.58,4596.0,1133.0,38.62,-8.71,3.0
-6.824,1.053,3082.0,999.5,31.3,-8.16,4.0
-6.258,2.084,3194.0,1492.0,35.34,-2.512,0.0
