like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.46,1.904,3312.0,1494.0,20.92,-3.383,0.0
-4.74,2.943,5932.0,1185.0,25.9,-3.123,1.0
-4.965,1.732,3370.0,424.0,4.418,-3.27,2.0
-4.76,1.734,3112.0,868.0,0.202,-4.066,3.0
-5.746,1.709,5148.0,560.5,29.31,-9.0,4.0
-4.793,2.398,4120.0,570.0,22.33,-8.68,0.0
-4.504,1.628,3662.0,1038.0,8.2,-9.74,1.0
-5.96,2.943,3014.0,677.0,24.94,-0.121,2.0
-5.723,2.744,3272.0,1392.0,2.006,-0.957,3.0
-4.465,2.447,5440.0,586.5,5.97,-2.576,4.0
-6.164,2.357,3012.0,1027.0,33.06,-3.143,0.0
-5.434,1.429,4610.0,1043.0,16.08,-4.094,1.0
-4.17,2.637,5548.0,808.0,12.625,-7.9,2.0
-4.566,2.008,5700.0,1046.0,11.414,-1.241,3.0
-6.4,2.486,3618.0,737.0,36.25,-0.9077,4.0
-4.46,2.74,4236.0,992.5,13.58,-3.773,0.0
-6.504,1.552,4264.0,930.0,28.36,-1.141,1.0
-5.67,2.762,5452.0,1481.0,3.158,-6.406,2.0
-4.71,2.885,5600.0,970.0,24.22,-3.312,3.0
-5.805,1.364,3460.0,535.0,15.766,-7.754,4.0
-4.49,2.574,3120.0,927.5,12.99,-9.9,0.0
-5.43,2.094,3580.0,1383.0,19.77,-1.052,1.0
-4.273,2.203,4160.0,603.0,13.78,-9.87,2.0
-4.465,2.623,5384.0,940.5,10.53,-4.19,3.0
-4.668,1.886,4240.0,1117.0,16.4,-7.348,4.0
-5.363,1.052,5612.0,457.2,3.535,-2.408,0.0
-5.23,1.121,4530.0,891.0,9.66,-9.71,1.0
-5.46,2.47,3932.0,440.2,27.83,-6.133,2.0
-4.543,2.197,4820.0,1419.0,4.516,-2.182,3.0
-6.895,1.244,3638.0,1005.5,30.28,-1.313,4.0
-5.734,1.586,3780.0,855.5,15.02,-0.2952,0.0
-6.26,2.373,3086.0,481.8,38.44,-6.965,1.0
-4.367,1.928,5932.0,1328.0,14.05,-5.473,2.0
-6.13,1.441,4230.0,1021.5,29.75,-7.617,3.0
-4.77,2.475,4096.0,1188.0,2.742,-6.996,4.0
-4.55,2.865,4764.0,1429.0,27.47,-6.004,0.0
-5.24,2.96,5056.0,1111.0,31.86,-2.62,1.0
-6.613,1.521,3046.0,1209.0,37.2,-5.824,2.0
-5.4,2.338,5384.0,915.0,37.66,-8.375,3.0
-4.71,2.809,5692.0,1052.0,35.72,-9.414,4.0
-4.34,1.925,4026.0,1408.0,1.629,-3.324,0.0
-5.734,1.101,4132.0,1232.0,16.83,-8.93,1.0
-5.527,1.254,4456.0,421.5,8.57,-1.306,2.0
-5.863,1.961,5050.0,1334.0,37.38,-6.02,3.0
-5.504,1.784,4704.0,1226.0,21.6,-2.982,4.0
-5.836,2.955,5584.0,1107.0,4.22,-4.234,0.0
-5.754,1.76,5732.0,1203.0,21.17,-0.1182,1.0
-5.277,1.113,5144.0,479.5,7.938,-8.22,2.0
-5.008,2.475,3954.0,1494.0,1.994,-4.992,3.0
-4.938,1.396,4340.0,550.0,5.965,-4.67,4.0
-5.39,2.23,3074.0,1426.0,32.03,-9.54,0.0
-4.812,2.256,5476.0,1492.0,22.64,-4.42,1.0
-4.35,2.719,5824.0,710.0,20.33,-5.645,2.0
-4.195,2.66,4276.0,1094.0,14.234,-8.83,3.0
-4.8,1.921,5324.0,1306.0,18.97,-5.4,4.0
-4.188,2.756,4588.0,343.8,10.086,-7.184,0.0
-5.58,2.99,4072.0,1101.0,5.82,-2.312,1.0
-6.44,1.764,5916.0,1185.0,37.62,-1.871,2.0
-4.477,1.972,5348.0,351.0,7.035,-1.462,3.0
-6.707,1.12,3182.0,1063.0,33.72,-9.52,4.0
-4.3,1.637,5670.0,467.5,6.574,-7.758,0.0
-5.535,2.574,4022.0,478.5,25.81,-3.102,1.0
-4.234,2.55,5320.0,887.0,10.44,-8.12,2.0
-4.316,2.352,5484.0,1075.0,12.0,-3.973,3.0
-4.29,2.191,5428.0,600.5,1.495,-3.46,4.0
-5.258,2.59,4240.0,786.5,28.86,-5.195,0.0
-4.523,2.295,5148.0,744.0,7.754,-0.733,1.0
-5.355,1.119,5132.0,1471.0,9.39,-0.952,2.0
-5.336,2.098,3788.0,568.0,18.3,-3.527,3.0
-5.016,2.691,4656.0,1272.0,29.1,-4.418,4.0
-6.1,1.484,5560.0,409.8,19.2,-0.313,0.0
-5.875,2.416,3010.0,812.0,32.3,-6.516,1.0
-5.535,2.8,4530.0,383.8,38.28,-6.94,2.0
-5.742,2.355,3202.0,631.5,21.48,-2.252,3.0
-5.754,2.68,3334.0,1052.0,35.16,-4.473,4.0
-5.543,2.328,3858.0,1118.0,29.48,-4.39,0.0
-4.496,2.746,3800.0,850.0,9.74,-6.926,1.0
-5.457,2.727,3708.0,575.5,26.38,-3.576,2.0
-4.48,2.512,3334.0,390.0,7.355,-7.434,3.0
-4.758,1.717,4500.0,887.0,13.41,-5.69,4.0
-6.184,1.999,4400.0,704.5,26.28,-0.2087,0.0
-6.355,1.286,3536.0,853.5,21.3,-3.596,1.0
-4.305,1.732,5444.0,461.8,9.664,-9.09,2.0
-4.918,1.963,5416.0,1218.0,19.22,-4.15,3.0
-5.254,1.265,3548.0,887.5,7.664,-5.46,4.0
-5.637,1.166,5920.0,1080.0,13.02,-1.139,0.0
-4.145,2.475,4320.0,1057.0,16.0,-9.03,1.0
-4.44,2.537,4216.0,1358.0,11.28,-5.42,2.0
-5.348,2.248,5764.0,522.0,28.5,-5.74,3.0
-5.406,2.607,5330.0,446.8,31.67,-4.836,4.0
-4.9,1.592,3976.0,806.5,12.23,-6.984,0.0
-6.023,2.89,3376.0,749.5,31.97,-1.149,1.0
-6.812,1.192,3256.0,700.5,37.1,-9.945,2.0
-4.33,1.621,5796.0,1351.0,1.822,-1.032,3.0
-6.207,1.522,5100.0,591.5,26.22,-3.574,4.0
-5.945,2.541,4292.0,869.5,34.84,-2.164,0.0
-4.12,2.244,5430.0,1070.0,12.234,-6.914,1.0
-5.08,2.465,3082.0,1353.0,4.633,-2.318,2.0
-5.758,2.805,4200.0,789.5,34.38,-2.459,3.0
-5.83,1.601,3724.0,1059.0,23.6,-5.81,4.0
-4.78,2.83,3274.0,788.5,24.73,-9.6,0.0
-4.61,2.91,3952.0,1421.0,13.77,-7.414,1.0
-5.945,2.06,3704.0,686.0,34.66,-7.906,2.0
-4.71,2.84,5760.0,1027.0,33.8,-8.17,3.0
-6.074,1.719,4700.0,684.5,30.34,-5.42,4.0
-5.926,2.623,4788.0,609.0,34.44,-1.921,0.0
-5.36,2.828,4284.0,892.0,31.5,-3.691,1.0
-4.516,1.736,5000.0,1158.0,5.258,-0.2144,2.0
-6.31,2.512,3656.0,1134.0,35.88,-0.09064,3.0
-6.79,1.225,3352.0,406.2,23.84,-3.402,4.0
-6.402,1.031,4652.0,801.0,18.94,-2.996,0.0
-4.926,2.348,5890.0,1490.0,31.19,-7.57,1.0
-5.41,1.909,3148.0,570.5,14.95,-4.85,2.0
-4.53,1.959,5760.0,427.5,14.516,-6.297,3.0
-4.613,2.037,5980.0,445.2,15.43,-4.973,4.0
-5.516,2.574,5060.0,1418.0,29.69,-1.103,0.0
-4.812,2.994,4416.0,1198.0,11.914,-5.97,1.0
-6.184,1.595,3486.0,382.8,25.56,-8.1,2.0
-6.098,2.62,4976.0,775.0,36.8,-0.8315,3.0
-5.242,1.105,4324.0,517.5,0.2281,-5.42,4.0
-6.582,1.261,5310.0,646.0,26.86,-2.31,0.0
-4.246,2.049,4280.0,1467.0,7.555,-5.28,1.0
-5.215,2.691,3918.0,1057.0,2.822,-2.352,2.0
