like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-1.928,1.441,4936.0,1352.0,26.86,-8.32,0.0
-1.862,2.5,4260.0,1433.0,15.32,-8.06,1.0
-1.632,2.348,3878.0,1470.0,17.6,-7.32,2.0
-1.882,1.35,5028.0,585.5,9.62,-1.319,3.0
-1.856,1.557,4430.0,656.5,2.984,-4.332,4.0
-1.911,1.6045,3798.0,610.5,8.22,-4.344,0.0
-2.37,1.136,5084.0,1244.0,34.06,-7.516,1.0
-1.806,1.464,5130.0,582.5,8.94,-6.438,2.0
-2.553,1.053,4884.0,598.5,28.97,-0.2632,3.0
-2.273,1.407,4744.0,655.5,32.72,-8.45,4.0
-1.93,1.751,3298.0,1420.0,25.17,-6.83,0.0
-2.402,1.063,5616.0,626.5,29.31,-6.78,1.0
-1.815,2.395,5640.0,1165.0,15.35,-6.902,2.0
-1.664,1.799,4540.0,798.5,19.64,-1.2,3.0
-1.851,1.402,3800.0,1472.0,19.25,-1.108,4.0
-1.903,2.318,4576.0,1309.0,11.31,-7.95,0.0
-2.523,2.992,5856.0,372.0,6.4,-9.586,1.0
-1.521,2.863,4436.0,1421.0,35.3,-6.52,2.0
-1.628,2.785,5830.0,523.5,18.28,-0.5083,3.0
-1.852,2.3,4584.0,700.0,6.89,-8.94,4.0
-2.484,1.223,4856.0,555.0,35.16,-6.0,0.0
-2.098,1.343,3702.0,578.5,14.875,-5.0,1.0
-2.553,2.8,5260.0,1103.0,7.34,-4.6,2.0
-2.238,1.317,4800.0,1084.0,29.75,-3.924,3.0
-2.03,1.802,5240.0,993.5,33.28,-3.062,4.0
-1.547,2.605,4220.0,717.0,26.22,-9.93,0.0
-1.599,2.727,4956.0,1346.0,37.28,-4.92,1.0
-1.522,2.531,4296.0,945.5,26.1,-9.945,2.0
-1.701,2.096,4796.0,554.0,7.566,-2.3,3.0
-2.365,1.322,4936.0,1177.0,39.44,-7.332,4.0
-1.847,1.713,4252.0,843.0,24.38,-9.734,0.0
-1.762,1.437,5004.0,1307.0,6.69,-9.41,1.0
-1.72,2.703,5856.0,409.8,17.89,-9.65,2.0
-1.849,1.689,5050.0,1372.0,29.45,-6.523,3.0
-2.428,1.117,4042.0,1284.0,30.25,-3.64,4.0
-1.865,1.943,5110.0,1320.0,4.32,-2.229,0.0
-1.65,1.839,5410.0,746.0,22.67,-5.145,1.0
-1.471,2.344,4170.0,1325.0,21.0,-2.982,2.0
-2.006,1.099,4420.0,1172.0,10.46,-3.69,3.0
-1.727,2.916,5284.0,382.5,38.38,-4.914,4.0
-1.513,2.73,5560.0,732.0,29.45,-3.77,0.0
-1.812,2.174,3526.0,1128.0,8.3,-1.091,1.0
-1.87,2.734,3322.0,456.0,24.17,-0.5776,2.0
-2.139,1.879,4230.0,1273.0,38.16,-3.17,3.0
-2.379,1.143,3326.0,430.8,1.398,-7.863,4.0
-2.24,1.231,3856.0,354.5,17.7,-3.684,0.0
-1.653,1.529,4724.0,1233.0,18.34,-8.695,1.0
-1.961,2.654,5520.0,1282.0,18.08,-8.33,2.0
-1.758,2.26,3742.0,473.8,9.42,-6.223,3.0
-2.057,1.185,4800.0,473.0,9.41,-0.5493,4.0
-1.757,2.688,3780.0,1441.0,18.72,-6.965,0.0
-1.85,2.408,4090.0,549.0,31.14,-5.79,1.0
-2.46,1.207,5600.0,455.2,33.5,-4.004,2.0
-2.26,1.35,5496.0,812.0,31.48,-4.375,3.0
-2.404,1.473,3488.0,387.8,27.36,-7.258,4.0
-1.954,1.192,5304.0,750.0,4.14,-5.41,0.0
-2.082,1.083,3696.0,1402.0,0.865,-5.344,1.0
-1.653,2.803,4228.0,420.8,30.78,-8.19,2.0
