like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-22.14,12.34,-7.344,759.0,3068.0,0.0974,0.0729,0.006065,72.9,47.22,0.0
-12.76,8.71,-6.81,1178.0,1715.0,0.0809,0.02621,0.00331,69.6,86.44,1.0
-8.055,8.46,-6.168,754.5,4732.0,0.0914,0.009735,0.01152,28.06,142.5,2.0
-4.477,9.25,-7.19,806.5,1587.0,0.01458,0.0805,0.009895,12.79,114.75,3.0
-16.73,9.836,-7.41,795.0,3094.0,0.0634,0.1081,0.001999,62.7,138.5,4.0
-20.55,9.98,-6.81,1021.5,5696.0,0.0905,0.07764,0.001889,104.0,69.3,0.0
-3.213,8.68,-6.164,569.5,4576.0,0.03528,0.005985,0.001982,70.06,139.5,1.0
-4.25,11.375,-7.758,844.5,5420.0,0.01959,0.01656,0.01127,41.47,50.94,2.0
-6.957,8.16,-6.58,1040.0,1598.0,0.1182,0.006355,0.00978,26.45,50.1,3.0
-26.03,10.164,-7.2,1080.0,4268.0,0.1162,0.0851,0.00428,68.8,147.2,4.0
-20.1,9.375,-6.23,645.0,1841.0,0.09326,0.0635,0.00381,94.7,147.9,0.0
-10.53,10.64,-7.83,1475.0,1860.0,0.03934,0.0689,0.00787,19.52,136.0,1.0
-18.92,11.11,-7.39,600.0,2200.0,0.0717,0.0991,0.006508,11.55,135.9,2.0
-4.938,10.15,-6.324,785.5,2430.0,0.02002,0.0347,0.001384,81.5,32.4,3.0
-6.383,11.5,-6.117,1437.0,1958.0,0.02336,0.0575,0.01051,88.06,144.5,4.0
-6.176,11.305,-7.004,325.5,3992.0,0.02377,0.03888,0.00778,34.9,56.34,0.0
-24.48,9.75,-6.273,442.5,5764.0,0.0973,0.1034,0.008965,83.06,31.58,1.0
-16.66,9.71,-6.26,1485.0,2490.0,0.07,0.0627,0.00805,95.06,97.94,2.0
-3.506,11.53,-6.047,504.2,1553.0,0.02045,0.00963,0.006145,35.0,25.16,3.0
-4.1,10.48,-6.05,753.0,1833.0,0.013336,0.07574,0.006325,37.75,86.7,4.0
-17.83,8.484,-7.93,393.8,1468.0,0.0733,0.0856,0.002989,102.4,135.4,0.0
-3.69,10.87,-7.344,895.5,5350.0,0.00983,0.02972,0.00978,24.42,145.4,1.0
-22.4,8.73,-6.516,326.2,3654.0,0.1004,0.0692,0.00965,82.6,69.1,2.0
-16.36,10.13,-7.234,1252.0,1474.0,0.06946,0.05893,0.012474,24.86,143.8,3.0
-9.7,8.54,-7.727,1464.0,3464.0,0.09143,0.013176,0.012985,24.22,93.5,4.0
-5.457,11.125,-6.754,1140.0,2754.0,0.0277,0.01741,0.00956,69.5,106.75,0.0
-14.25,11.83,-6.266,366.8,6450.0,0.05234,0.09717,0.003883,45.47,31.39,1.0
-24.81,11.09,-7.098,1104.0,3916.0,0.108,0.0849,0.00493,53.1,98.2,2.0
-3.54,10.03,-7.67,513.0,4736.0,0.0087,0.0967,0.01051,90.0,130.5,3.0
-9.85,11.4,-6.38,510.5,2492.0,0.0349,0.0873,0.012276,93.06,104.94,4.0
-8.09,10.18,-7.574,689.0,6204.0,0.02844,0.09503,0.003174,56.53,75.44,0.0
-4.43,12.02,-7.008,1262.0,1841.0,0.01062,0.0971,0.007694,78.94,24.89,1.0
-6.637,8.625,-7.824,745.0,2398.0,0.03952,0.014946,0.00922,11.67,102.94,2.0
-9.6,10.37,-6.61,1487.0,4990.0,0.0734,0.01547,0.008835,77.6,26.58,3.0
-3.424,10.9,-6.867,772.5,1824.0,0.00981,0.1115,0.0048,74.9,146.0,4.0
-13.75,10.75,-7.867,713.5,4930.0,0.04977,0.0986,0.004997,35.9,112.8,0.0
-15.984,9.805,-6.63,1447.0,4620.0,0.0593,0.09485,0.00906,92.06,149.8,1.0
-5.676,11.42,-6.625,612.5,3046.0,0.01917,0.0899,0.006733,52.22,20.23,2.0
-9.97,9.86,-6.7,559.0,1960.0,0.0388,0.0544,0.01,73.3,135.4,3.0
-8.44,12.125,-6.1,1492.0,2196.0,0.0468,0.0217,0.003857,40.12,94.2,4.0
-12.62,11.805,-6.688,855.5,5644.0,0.04562,0.08966,0.009186,50.84,103.75,0.0
-15.94,10.555,-6.402,736.0,2634.0,0.05695,0.11084,0.009766,47.6,35.25,1.0
-14.1,11.0,-7.125,689.0,6164.0,0.075,0.0335,0.00758,40.62,120.0,2.0
-4.04,9.19,-7.445,975.5,2620.0,0.01944,0.01611,0.002071,27.1,50.25,3.0
-23.08,12.14,-7.164,1347.0,2066.0,0.0892,0.1056,0.01116,30.5,70.7,4.0
-6.863,9.79,-7.184,1104.0,5370.0,0.03836,0.0185,0.003784,103.75,143.2,0.0
-14.43,8.805,-6.008,1120.0,5664.0,0.05066,0.11084,0.01215,25.95,36.12,1.0
-20.55,9.914,-6.76,1253.0,1902.0,0.0819,0.0849,0.01095,47.2,40.75,2.0
-7.41,12.234,-7.42,1037.0,3116.0,0.04846,0.015236,0.005688,74.3,44.1,3.0
-5.676,11.82,-6.934,432.8,3728.0,0.00706,0.02313,0.01209,41.03,124.3,4.0
-7.81,11.586,-6.574,1097.0,3524.0,0.02818,0.08496,0.001995,44.38,75.0,0.0
-7.746,11.89,-6.55,1110.0,4400.0,0.03586,0.02686,0.008286,96.3,81.2,1.0
