like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-2.99,9.78,-6.31,910.5,3952.0,0.0654,0.06128,0.004494,49.12,133.0,0.0
-2.047,11.336,-6.05,368.8,1971.0,0.07294,0.10016,0.00785,35.2,54.56,1.0
-1.538,11.51,-7.992,1021.5,1463.0,0.11444,0.0362,0.003204,56.8,36.5,2.0
-2.977,10.59,-7.41,1000.5,5670.0,0.04675,0.0806,0.010376,86.4,143.5,3.0
-1.51,11.64,-6.324,1086.0,2720.0,0.032,0.04486,0.003233,22.2,39.72,4.0
-2.86,10.914,-6.754,696.5,4980.0,0.092,0.07947,0.002602,16.06,138.4,0.0
-1.521,8.06,-6.25,1015.0,2274.0,0.02393,0.1058,0.01122,85.2,100.7,1.0
-3.79,9.164,-7.723,403.8,5020.0,0.06934,0.0276,0.00844,20.69,101.56,2.0
-1.699,8.92,-6.766,1258.0,4730.0,0.02272,0.03973,0.005962,82.56,26.19,3.0
-1.325,8.95,-7.164,1291.0,1601.0,0.03888,0.0919,0.004,55.88,121.5,4.0
-2.48,11.78,-7.98,1111.0,5996.0,0.0795,0.049,0.002005,96.9,34.03,0.0
-2.812,12.36,-6.598,513.5,5516.0,0.04303,0.02911,0.01258,35.2,143.4,1.0
-34.3,10.68,-6.785,1139.0,6380.0,0.0085,0.11847,0.00815,67.2,38.75,2.0
-1.032,11.89,-6.867,1205.0,2980.0,0.01758,0.04602,0.001468,14.05,54.62,3.0
-3244.0,8.94,-6.184,1296.0,1782.0,0.00658,0.03268,0.004997,34.97,43.5,4.0
-1.566,10.766,-6.746,584.0,1675.0,0.05048,0.1104,0.009384,47.94,59.6,0.0
-3.111,8.01,-7.363,1280.0,2604.0,0.067,0.10596,0.006306,39.12,103.1,1.0
-5.797,8.98,-6.812,1480.0,6110.0,0.106,0.06793,0.009796,36.47,80.9,2.0
-4.316,8.336,-6.633,994.5,5760.0,0.0722,0.1064,0.011345,95.4,110.56,3.0
-1.608,9.43,-6.004,1248.0,5840.0,0.02243,0.00959,0.00622,30.69,137.6,4.0
-5.633,9.445,-6.848,979.0,5740.0,0.0982,0.06287,0.01257,11.05,138.5,0.0
-1.733,9.75,-7.875,511.2,1694.0,0.07007,0.05075,0.007866,62.06,48.22,1.0
-2.133,8.96,-7.53,443.5,1806.0,0.0682,0.006973,0.01216,45.6,44.66,2.0
-1.011,8.62,-7.64,363.0,1523.0,0.03574,0.03415,0.003218,85.8,77.56,3.0
-4.57,12.26,-6.22,1207.0,6310.0,0.07623,0.04956,0.01195,81.94,129.9,4.0
-1.888,9.555,-6.105,1272.0,2752.0,0.027,0.09515,0.01137,39.5,35.84,0.0
-2.615,10.77,-7.707,833.5,3272.0,0.04648,0.0767,0.0076,78.75,62.84,1.0
-4.793,8.73,-7.16,901.0,6250.0,0.0966,0.0176,0.00684,78.0,38.38,2.0
-1.869,9.695,-6.746,1181.0,1589.0,0.0765,0.088,0.005028,63.78,129.2,3.0
-2.969,12.43,-7.26,590.5,3894.0,0.05896,0.10754,0.00608,102.2,31.55,4.0
-1.451,11.65,-7.465,1355.0,2146.0,0.016,0.05692,0.004036,33.84,31.11,0.0
-5.824,10.84,-6.2,706.0,5956.0,0.11334,0.09454,0.0095,75.25,91.3,1.0
-3.346,11.66,-6.586,843.5,2344.0,0.11255,0.1122,0.005997,37.72,45.6,2.0
-3.98,9.05,-6.062,432.8,4944.0,0.1138,0.012,0.004078,36.72,84.2,3.0
-2.201,11.26,-7.85,398.8,5916.0,0.0515,0.0919,0.002861,26.06,91.94,4.0
-3.758,10.36,-7.47,466.2,4664.0,0.0651,0.01491,0.01042,44.97,42.56,0.0
-5.105,9.91,-6.2,427.8,5970.0,0.01092,0.01813,0.002325,14.945,122.25,1.0
-2.434,12.07,-6.09,935.5,2372.0,0.01152,0.06586,0.01258,23.73,127.6,2.0
-4.41,8.59,-7.113,514.0,3500.0,0.0921,0.05347,0.00868,44.12,33.12,3.0
-5.375,9.38,-7.703,970.5,5476.0,0.0972,0.11035,0.01055,89.8,58.12,4.0
-2.63,8.72,-7.156,1198.0,3424.0,0.0913,0.1129,0.002378,31.88,43.75,0.0
-3.246,10.695,-6.34,941.0,2262.0,0.0737,0.1128,0.01084,101.0,133.8,1.0
-3.926,10.1,-7.207,1205.0,3212.0,0.07086,0.09546,0.00968,89.56,99.6,2.0
-1.754,9.61,-6.49,1077.0,6496.0,0.02304,0.0649,0.01204,77.94,118.0,3.0
-3.906,9.56,-6.9,904.0,5470.0,0.09235,0.11316,0.004375,48.44,117.1,4.0
-2.18,12.2,-7.176,1020.5,5256.0,0.01167,0.02061,0.00711,62.38,78.8,0.0
-4.258,9.734,-6.707,578.0,4556.0,0.08374,0.03023,0.00788,28.7,83.2,1.0
-4.055,9.875,-7.625,400.0,2970.0,0.08716,0.0241,0.00991,104.9,140.4,2.0
-1.945,9.74,-7.39,1258.0,1799.0,0.04892,0.11346,0.00889,38.28,74.3,3.0
-3.43,9.06,-6.32,824.5,4924.0,0.01056,0.10284,0.006004,60.47,85.4,4.0
-1.796,9.875,-7.867,494.8,1967.0,0.04263,0.10925,0.01218,63.6,135.2,0.0
