like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.277,10.555,-7.99,364.8,4110.0,0.0863,0.07666,0.002195,25.14,143.0,0.0
-5.617,10.11,-7.477,1035.0,4384.0,0.0979,0.0858,0.00839,60.06,62.0,1.0
-2.33,8.88,-6.41,1468.0,5584.0,0.0493,0.0192,0.00238,22.44,106.6,2.0
-3.14,11.96,-6.395,435.0,3142.0,0.0477,0.0645,0.01149,73.8,117.3,3.0
-3.01,10.78,-7.223,809.5,6284.0,0.04028,0.1147,0.011215,47.8,111.44,4.0
-4.562,10.66,-6.92,1303.0,5910.0,0.08606,0.0722,0.004898,73.3,92.0,0.0
-2.803,8.4,-7.285,650.5,5050.0,0.04077,0.0361,0.01123,11.84,129.6,1.0
-4.29,11.586,-7.074,1055.0,5476.0,0.00886,0.0737,0.002697,99.3,41.88,2.0
-1.823,12.34,-6.85,1106.0,6250.0,0.02242,0.1087,0.003256,39.5,39.84,3.0
-2.273,11.08,-7.09,561.0,3290.0,0.05124,0.09235,0.001548,80.2,44.62,4.0
-4.016,12.14,-7.535,434.0,5948.0,0.0827,0.0497,0.004475,36.4,33.8,0.0
-3.17,10.45,-6.363,1436.0,2610.0,0.08264,0.04242,0.002588,45.8,128.6,1.0
-5.816,11.586,-7.062,344.8,5024.0,0.107,0.0785,0.00857,102.9,26.64,2.0
-5.887,9.77,-6.57,866.5,5050.0,0.0984,0.11444,0.00913,14.27,143.9,3.0
-2.129,8.34,-6.457,904.0,4676.0,0.03485,0.11945,0.002018,78.1,91.2,4.0
-4.57,12.05,-6.832,618.0,3502.0,0.08856,0.0927,0.005684,94.56,133.2,0.0
-3.643,9.66,-6.86,1268.0,3938.0,0.06824,0.00723,0.007027,28.8,130.8,1.0
-1085.0,9.77,-7.938,1008.5,1541.0,0.005016,0.06714,0.002375,54.25,77.75,2.0
-3.436,11.66,-6.773,913.0,2160.0,0.06238,0.0881,0.007195,54.12,74.56,3.0
-5.57,10.6,-7.754,407.5,4644.0,0.09875,0.0669,0.00992,57.5,111.25,4.0
-3.94,10.64,-7.47,913.5,6460.0,0.0716,0.05646,0.00521,37.38,126.44,0.0
-5.836,11.8,-6.01,531.0,6300.0,0.10095,0.075,0.01001,93.06,68.9,1.0
-2.748,11.99,-7.35,796.5,2330.0,0.04333,0.1116,0.00734,17.83,108.75,2.0
-5.816,11.95,-6.773,942.5,4544.0,0.118,0.0351,0.00764,20.81,49.0,3.0
