like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-9.69,11.09,-7.91,1040.0,2626.0,0.05643,0.02328,0.004314,45.3,117.1,0.0
-2.79,8.23,-7.473,839.0,4692.0,0.011375,0.01236,0.01013,76.94,92.2,1.0
-12.445,10.93,-6.562,911.5,3696.0,0.04742,0.0875,0.002012,17.69,56.12,2.0
-9.42,11.22,-6.348,994.0,3200.0,0.04785,0.02603,0.011086,16.6,42.88,3.0
-4.47,8.52,-6.246,558.0,2326.0,0.015305,0.0835,0.011894,99.1,51.56,4.0
-24.16,9.266,-7.07,1450.0,3620.0,0.1002,0.0976,0.00661,96.4,72.7,0.0
-12.195,9.37,-6.582,597.5,3486.0,0.05212,0.0467,0.01241,20.0,94.94,1.0
-24.97,12.055,-7.746,834.5,6132.0,0.1033,0.1079,0.003885,53.88,140.9,2.0
-13.34,11.484,-6.53,1335.0,3174.0,0.11566,0.01968,0.007732,54.84,133.4,3.0
-16.31,8.836,-7.652,983.0,2412.0,0.0623,0.09485,0.006042,57.44,83.4,4.0
-8.88,12.03,-7.375,791.0,5384.0,0.06915,0.01485,0.0121,78.0,111.8,0.0
-5.63,10.17,-6.004,655.5,4356.0,0.0189,0.1179,0.00974,33.28,121.6,1.0
-16.56,10.836,-7.06,1405.0,2882.0,0.0723,0.05896,0.0089,94.1,58.9,2.0
-5.105,8.99,-6.324,1402.0,2752.0,0.0518,0.00796,0.007008,88.56,111.3,3.0
-23.2,11.57,-7.742,1207.0,4324.0,0.09595,0.09344,0.00856,78.5,96.3,4.0
-7.434,12.055,-6.746,379.0,4788.0,0.05063,0.014595,0.01298,49.84,71.8,0.0
-7.934,10.26,-6.387,407.0,5404.0,0.02765,0.1081,0.00874,88.6,139.6,1.0
-4.3,9.48,-7.477,640.5,2816.0,0.01432,0.09937,0.010086,62.0,102.0,2.0
-17.38,11.07,-7.277,1369.0,4696.0,0.06824,0.08716,0.00895,38.88,148.1,3.0
-21.1,8.39,-6.195,1241.0,5560.0,0.10315,0.05963,0.00562,53.7,134.1,4.0
-25.0,12.05,-7.63,1445.0,3458.0,0.10205,0.1041,0.00813,68.06,71.6,0.0
-21.84,10.68,-6.3,849.0,6240.0,0.0946,0.08844,0.002504,78.4,79.0,1.0
-4.703,9.67,-7.277,794.0,5384.0,0.01639,0.0993,0.00149,58.06,37.9,2.0
-14.97,10.15,-6.75,464.2,3658.0,0.05597,0.09674,0.00799,84.75,44.03,3.0
-9.85,8.58,-7.09,1294.0,4170.0,0.0348,0.0962,0.01103,71.5,43.5,4.0
-4.61,10.13,-6.43,1112.0,5440.0,0.0198,0.02536,0.002108,83.9,45.72,0.0
-22.08,10.445,-6.13,1199.0,5396.0,0.08716,0.10297,0.011116,18.39,106.4,1.0
-11.91,11.13,-6.926,1011.0,2748.0,0.04373,0.08344,0.008156,42.78,26.62,2.0
-5.445,12.35,-6.75,1229.0,1948.0,0.0361,0.01132,0.01241,41.1,22.86,3.0
-4.75,8.67,-6.086,541.0,1518.0,0.0681,0.006054,0.00654,11.7,119.44,4.0
-13.45,8.45,-6.09,1339.0,5000.0,0.05026,0.09265,0.005836,39.0,125.56,0.0
-9.83,8.266,-7.65,1114.0,3368.0,0.04865,0.02907,0.01032,93.44,74.8,1.0
-11.5,12.305,-6.207,1364.0,5260.0,0.0619,0.02797,0.01285,67.3,41.94,2.0
-9.89,11.41,-7.023,1081.0,5344.0,0.03586,0.0861,0.005177,101.4,42.1,3.0
-10.79,10.96,-7.094,404.8,2962.0,0.03836,0.1026,0.00942,63.6,54.94,4.0
-16.52,11.836,-7.33,1426.0,3130.0,0.06744,0.0714,0.009224,14.875,68.56,0.0
-4.176,9.37,-7.477,1270.0,5136.0,0.01114,0.10864,0.00482,89.8,29.14,1.0
-5.332,10.08,-6.15,1091.0,2294.0,0.01825,0.1029,0.00235,19.23,39.03,2.0
-24.95,8.01,-6.133,857.0,2884.0,0.1096,0.0868,0.006268,53.1,109.9,3.0
-21.23,11.56,-7.91,395.8,4296.0,0.0896,0.0779,0.01275,14.484,117.6,4.0
-5.78,10.414,-6.94,458.2,1972.0,0.04004,0.013306,0.003145,99.8,77.2,0.0
-20.75,11.945,-6.832,409.0,6436.0,0.0912,0.0762,0.004375,97.9,127.94,1.0
-14.16,10.64,-6.598,599.5,2944.0,0.0894,0.02858,0.006187,77.0,109.06,2.0
-10.77,10.52,-7.324,516.5,1849.0,0.03806,0.1119,0.0101,102.0,81.7,3.0
-5.44,11.44,-7.406,1001.5,3518.0,0.02315,0.02641,0.011734,71.9,47.34,4.0
-27.84,11.36,-7.64,976.5,3444.0,0.1118,0.118,0.01253,54.28,82.75,0.0
-3.477,11.19,-7.824,659.5,3992.0,0.01685,0.013435,0.00778,52.28,102.9,1.0
-22.55,10.516,-6.777,389.0,2754.0,0.1179,0.0568,0.00565,28.11,37.44,2.0
-9.97,9.83,-7.41,860.5,3384.0,0.09467,0.01559,0.002924,28.31,140.8,3.0
-5.242,8.695,-7.62,533.0,3326.0,0.01828,0.05695,0.01189,30.47,21.89,4.0
-18.5,11.48,-6.36,948.0,4980.0,0.1009,0.04767,0.00252,52.94,92.25,0.0
-26.38,9.4,-7.777,637.5,1537.0,0.1147,0.0956,0.006786,57.03,49.6,1.0
-19.94,8.59,-6.52,766.5,4004.0,0.11414,0.0478,0.00269,104.3,106.25,2.0
-13.836,10.11,-6.29,1034.0,4030.0,0.0508,0.0921,0.011314,21.58,32.2,3.0
-13.62,8.61,-7.926,607.0,5548.0,0.065,0.04504,0.002756,72.3,24.39,4.0
-13.53,12.3,-6.04,998.0,5636.0,0.05115,0.0827,0.00939,65.25,77.25,0.0
-20.38,9.07,-7.934,837.0,4896.0,0.08746,0.0752,0.006214,23.22,63.88,1.0
-14.87,11.03,-6.117,1068.0,5090.0,0.05643,0.08795,0.01088,72.25,139.0,2.0
-16.62,8.91,-6.727,1465.0,2926.0,0.102,0.0326,0.01227,33.1,83.06,3.0
-15.97,8.41,-7.047,1164.0,2146.0,0.06247,0.0819,0.00869,51.06,82.44,4.0
-11.28,8.66,-7.7,1159.0,5824.0,0.04,0.1092,0.004932,67.44,37.97,0.0
-10.78,8.49,-6.332,1209.0,5412.0,0.07886,0.02022,0.003368,104.25,98.44,1.0
-15.84,12.15,-7.83,1422.0,2872.0,0.076,0.0453,0.0123,84.06,61.03,2.0
-17.2,8.3,-6.02,867.5,6468.0,0.07336,0.07635,0.00212,88.9,118.9,3.0
-9.98,11.516,-7.715,663.0,2564.0,0.03867,0.05823,0.0113,45.94,83.9,4.0
-13.35,12.01,-7.836,1425.0,2124.0,0.086,0.0254,0.00851,46.0,32.34,0.0
-8.33,8.09,-6.457,1389.0,3962.0,0.03075,0.06744,0.00938,44.47,67.9,1.0
-5.04,11.7,-6.61,346.8,4504.0,0.01703,0.11414,0.006615,64.2,32.1,2.0
-20.7,9.766,-7.95,352.8,1957.0,0.0978,0.0689,0.003426,69.0,134.2,3.0
-16.0,12.28,-6.246,758.5,5730.0,0.0587,0.1117,0.00642,27.44,143.8,4.0
-21.45,10.625,-6.473,1323.0,6030.0,0.0877,0.08795,0.01295,46.2,83.75,0.0
-23.64,9.734,-7.574,548.0,1543.0,0.0959,0.1092,0.00591,90.25,80.44,1.0
-10.44,8.086,-6.047,1296.0,3144.0,0.03812,0.083,0.006615,35.2,47.03,2.0
-14.555,8.96,-6.793,1167.0,3696.0,0.05313,0.11334,0.005054,65.56,106.2,3.0
-8.35,10.15,-7.105,803.5,6356.0,0.03497,0.03833,0.00971,78.9,36.5,4.0
-11.46,8.65,-7.254,825.5,5132.0,0.0736,0.02443,0.002476,11.81,91.75,0.0
-3.639,10.53,-6.805,841.5,5756.0,0.04477,0.0057,0.0034,78.56,51.47,1.0
-15.664,8.07,-7.71,1113.0,5084.0,0.0721,0.05975,0.001671,45.9,142.1,2.0
-7.16,11.62,-7.68,1096.0,5572.0,0.0352,0.02371,0.007454,41.53,130.8,3.0
-10.42,10.29,-6.24,422.8,1932.0,0.03738,0.09894,0.00788,73.1,97.2,4.0
-8.195,9.0,-6.375,1124.0,3810.0,0.0323,0.04532,0.00844,51.97,29.45,0.0
-15.1,10.58,-6.79,485.5,3616.0,0.1151,0.02513,0.006107,56.03,131.2,1.0
-9.71,8.4,-6.88,496.0,4428.0,0.057,0.02261,0.0036,18.31,41.03,2.0
-16.7,8.79,-6.945,957.0,5828.0,0.11597,0.0314,0.00363,86.44,123.06,3.0
-19.14,9.305,-7.54,401.0,1679.0,0.0764,0.0973,0.004856,40.8,53.3,4.0
-11.09,8.95,-6.25,614.0,2146.0,0.08,0.01978,0.006172,22.05,47.38,0.0
-9.56,10.24,-6.1,686.0,1792.0,0.00556,0.065,0.002604,100.4,73.4,1.0
-13.555,8.195,-7.78,1073.0,3548.0,0.0521,0.0769,0.006756,21.27,44.78,2.0
-14.76,11.63,-6.03,447.2,5716.0,0.0905,0.02963,0.009636,57.97,37.34,3.0
-7.766,11.81,-6.137,857.5,4078.0,0.04816,0.01814,0.00328,26.81,117.3,4.0
-5.125,12.37,-6.766,866.5,6470.0,0.01726,0.0784,0.00639,18.84,50.88,0.0
-12.5,12.35,-6.81,852.0,5530.0,0.05063,0.05994,0.00792,89.9,124.2,1.0
-11.99,9.414,-7.6,1379.0,6050.0,0.006657,0.0933,0.005566,91.5,24.06,2.0
-21.95,10.58,-7.918,1434.0,3286.0,0.1038,0.0628,0.011475,24.73,99.56,3.0
-8.59,8.61,-7.79,977.0,5484.0,0.03065,0.0865,0.010574,91.9,65.56,4.0
-24.2,8.26,-6.89,801.0,5504.0,0.098,0.1,0.01161,26.45,58.28,0.0
-9.84,10.805,-6.08,1354.0,4508.0,0.05878,0.02193,0.006958,82.4,58.25,1.0
-10.47,11.82,-6.63,897.0,6224.0,0.04138,0.05786,0.007347,74.4,123.06,2.0
-3.393,11.74,-6.824,1285.0,4564.0,0.01035,0.07904,0.005962,35.0,118.3,3.0
-10.266,8.625,-6.97,586.0,2768.0,0.03665,0.0969,0.01074,92.8,53.1,4.0
