like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-2.08,10.77,-7.438,506.5,4150.0,0.1099,0.036,0.005424,96.5,35.62,0.0
-2.41,9.94,-7.75,1002.5,3502.0,0.10583,0.03333,0.00788,43.94,79.8,1.0
-2.701,9.27,-6.5,571.0,4744.0,0.0793,0.1049,0.012474,52.7,124.7,2.0
-2.316,8.05,-7.17,1433.0,2578.0,0.1154,0.014656,0.00845,26.67,93.8,3.0
-3.018,8.19,-6.438,1286.0,3180.0,0.11,0.1183,0.01132,44.84,142.1,4.0
-1.663,8.86,-6.25,651.5,2202.0,0.1073,0.08777,0.004974,100.3,40.66,0.0
-1.808,9.984,-7.31,1064.0,5880.0,0.0539,0.0897,0.006023,104.25,82.7,1.0
-2.621,11.41,-7.137,1113.0,3028.0,0.10205,0.043,0.011826,58.22,111.06,2.0
-1.161,8.555,-7.67,1246.0,1996.0,0.04196,0.01062,0.01006,49.1,35.8,3.0
-2.049,10.97,-6.61,1032.0,5284.0,0.01315,0.038,0.002916,76.5,27.28,4.0
-2.89,12.086,-7.99,1050.0,6176.0,0.0876,0.04532,0.01069,35.25,90.56,0.0
-1.493,11.695,-7.18,1055.0,2930.0,0.05945,0.0695,0.005894,100.75,57.78,1.0
-1.119,10.89,-6.85,515.5,4650.0,0.10846,0.005974,0.002182,75.75,50.62,2.0
-2.451,9.414,-6.414,870.0,4956.0,0.0764,0.0378,0.010025,96.56,108.3,3.0
-1.601,12.445,-6.004,544.5,4936.0,0.0939,0.11273,0.002403,22.9,25.25,4.0
-2.037,12.03,-7.74,683.0,6456.0,0.01563,0.0813,0.003458,12.03,35.88,0.0
-1.306,10.33,-7.8,910.0,3966.0,0.03488,0.088,0.00694,23.48,149.2,1.0
-1.089,8.32,-6.19,652.0,3352.0,0.05457,0.006924,0.003878,46.84,35.53,2.0
-1.592,9.81,-6.87,1271.0,4450.0,0.03317,0.1017,0.00977,69.56,20.14,3.0
-1.444,11.88,-7.062,623.5,4616.0,0.06287,0.0631,0.003605,72.44,46.3,4.0
-2.904,8.73,-6.387,1055.0,5624.0,0.1193,0.0467,0.006832,26.94,131.2,0.0
-0.868,8.87,-7.926,753.0,2320.0,0.04233,0.06076,0.001501,98.9,91.25,1.0
