like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-0.9404,12.47,-6.234,825.0,3572.0,0.09143,0.0842,0.001309,37.0,23.42,0.0
-0.648,11.56,-6.41,1397.0,4876.0,0.02472,0.02533,0.003317,44.2,85.9,1.0
-0.9653,12.17,-6.848,395.2,2310.0,0.05206,0.02733,0.01192,85.06,34.7,2.0
-0.8716,12.195,-7.06,1435.0,5092.0,0.02466,0.10986,0.010056,19.31,35.38,3.0
-0.988,9.57,-6.29,441.8,4836.0,0.0581,0.09625,0.004997,37.94,148.1,4.0
-0.886,9.68,-7.75,1276.0,2852.0,0.0631,0.05206,0.002775,61.06,98.06,0.0
-0.785,12.445,-6.582,1118.0,2240.0,0.02057,0.05292,0.00913,12.484,75.25,1.0
-1.613,8.6,-6.527,592.0,5236.0,0.0889,0.0675,0.01189,95.4,91.3,2.0
-1.7705,9.08,-6.27,359.8,5468.0,0.1059,0.0766,0.011185,58.4,132.9,3.0
-1.329,8.86,-6.266,720.5,3206.0,0.0724,0.09436,0.01159,100.56,84.8,4.0
-1.584,8.79,-7.484,1283.0,5640.0,0.08356,0.08997,0.01027,20.55,114.0,0.0
-0.7666,10.35,-6.06,1120.0,3282.0,0.02547,0.05722,0.01054,77.5,59.66,1.0
-1.132,10.875,-7.75,1042.0,3914.0,0.07056,0.06274,0.006104,76.0,47.25,2.0
-1.125,8.18,-7.637,1415.0,3774.0,0.05823,0.1126,0.006878,89.8,34.4,3.0
-1.609,11.81,-7.73,1271.0,4292.0,0.11395,0.01767,0.00873,52.22,47.88,4.0
-1.914,10.8,-6.418,351.8,2884.0,0.01371,0.0775,0.0101,17.42,112.56,0.0
-0.7837,11.97,-6.01,1339.0,2037.0,0.02264,0.0688,0.008705,91.44,142.1,1.0
-0.683,11.05,-7.73,1132.0,6396.0,0.01645,0.06335,0.005936,98.56,138.1,2.0
-133.9,11.12,-7.223,804.5,2610.0,0.007595,0.02332,0.002802,70.6,91.56,3.0
-1.483,11.31,-7.547,931.5,4588.0,0.1053,0.0494,0.00734,96.7,73.94,4.0
-0.7583,9.76,-7.906,1285.0,3862.0,0.03488,0.1184,0.003078,87.2,70.5,0.0
-1.201,11.96,-6.34,1460.0,5260.0,0.067,0.0762,0.00676,51.03,142.2,1.0
-1.343,9.484,-6.93,427.5,5610.0,0.0645,0.0939,0.01225,102.1,134.9,2.0
-1.165,9.76,-7.426,535.0,2038.0,0.0777,0.09033,0.007507,75.6,141.2,3.0
-1.612,10.695,-6.395,1278.0,2210.0,0.11816,0.0759,0.00815,78.6,58.25,4.0
-0.802,9.84,-7.082,848.5,4572.0,0.04608,0.03894,0.00409,75.06,103.3,0.0
-0.966,10.61,-6.918,962.5,2292.0,0.02087,0.1119,0.00254,95.1,27.1,1.0
-0.7515,11.93,-6.883,786.5,4360.0,0.05954,0.01083,0.003109,99.5,70.25,2.0
-0.9043,11.53,-6.01,876.0,1523.0,0.035,0.02618,0.01042,51.75,42.8,3.0
-1.766,11.86,-6.824,1005.5,5396.0,0.097,0.1108,0.01086,65.94,119.8,4.0
-0.918,10.83,-6.496,478.2,1781.0,0.0369,0.07263,0.010864,21.4,120.56,0.0
-1.497,10.164,-7.277,1116.0,5836.0,0.1096,0.06903,0.00592,16.6,60.28,1.0
-0.7354,11.12,-6.895,1371.0,5920.0,0.02858,0.03424,0.006287,86.6,138.4,2.0
-0.804,8.37,-7.004,849.0,6080.0,0.10095,0.02174,0.00198,30.27,71.0,3.0
-0.6724,11.734,-7.523,1490.0,5236.0,0.03717,0.03308,0.00153,68.44,119.3,4.0
-1.302,11.15,-7.938,541.5,5708.0,0.0664,0.03397,0.01176,13.4,114.3,0.0
-0.9585,8.195,-7.91,1450.0,4840.0,0.05075,0.11945,0.004387,87.44,38.44,1.0
-0.7734,10.68,-6.89,684.0,4250.0,0.03912,0.02121,0.005703,36.4,45.44,2.0
-1.018,8.49,-6.832,1389.0,5972.0,0.099,0.01038,0.003633,10.1,80.25,3.0
-1.185,8.164,-6.75,1472.0,1646.0,0.09875,0.11694,0.002567,25.11,67.94,4.0
-0.834,9.82,-6.35,969.5,5840.0,0.0619,0.10736,0.001378,97.75,123.94,0.0
-0.72,9.23,-7.395,1102.0,4108.0,0.01776,0.09174,0.005924,59.0,84.06,1.0
-1.173,12.4,-7.99,1182.0,5370.0,0.0718,0.01894,0.007526,81.44,89.6,2.0
-1.27,8.375,-6.918,1311.0,6300.0,0.05487,0.10254,0.01221,80.4,80.94,3.0
-0.932,11.66,-6.957,1350.0,5856.0,0.094,0.0905,0.001417,44.9,117.25,4.0
-1.621,11.77,-6.312,1454.0,5490.0,0.0793,0.06335,0.01249,58.56,20.2,0.0
-0.832,11.16,-7.836,378.0,2638.0,0.05917,0.01405,0.00505,39.56,111.8,1.0
-1.37,12.055,-6.633,402.8,1776.0,0.01246,0.02367,0.01197,50.62,101.3,2.0
-0.7153,10.195,-7.555,1436.0,5850.0,0.04193,0.011055,0.003338,56.88,43.97,3.0
-1.001,8.836,-6.555,1461.0,1725.0,0.0796,0.07465,0.002028,78.9,68.94,4.0
-0.7944,11.15,-7.613,989.5,5770.0,0.02615,0.1001,0.00864,65.44,57.7,0.0
-1.542,9.38,-7.418,1302.0,3980.0,0.09607,0.01889,0.01055,10.75,70.56,1.0
-0.726,9.305,-7.3,1338.0,5660.0,0.03038,0.02254,0.005806,79.56,142.8,2.0
-1.774,12.164,-6.312,1031.0,3596.0,0.10925,0.0698,0.01159,40.34,142.9,3.0
-0.9805,9.18,-6.836,898.5,1740.0,0.0515,0.0298,0.00998,19.28,105.8,4.0
-1.211,11.414,-6.24,760.5,5144.0,0.0784,0.03455,0.00715,61.25,138.2,0.0
-0.765,12.39,-7.36,1399.0,4836.0,0.0461,0.0646,0.002174,62.53,74.6,1.0
-1701.0,10.195,-7.516,568.5,5810.0,0.006447,0.05112,0.011024,42.25,106.5,2.0
-0.8896,9.086,-6.758,1095.0,1946.0,0.04773,0.05496,0.003433,39.12,145.9,3.0
-1.071,8.04,-6.715,1126.0,2308.0,0.05984,0.01915,0.01116,19.53,71.4,4.0
-0.6826,11.805,-7.418,1214.0,5444.0,0.02222,0.1003,0.004795,40.28,120.06,0.0
-0.7754,10.2,-6.805,731.5,5370.0,0.01884,0.03415,0.00657,41.5,62.1,1.0
-2.701,9.65,-7.773,992.0,3868.0,0.01062,0.1082,0.002068,82.8,91.8,2.0
-0.8296,10.0,-7.668,998.0,3778.0,0.06165,0.07446,0.001749,30.02,82.8,3.0
-0.8223,9.88,-7.203,622.0,2672.0,0.09064,0.03223,0.001633,15.01,119.3,4.0
-1.336,8.94,-6.01,406.2,3730.0,0.0688,0.11615,0.01216,23.47,59.22,0.0
-1.404,8.375,-7.984,1474.0,1559.0,0.07886,0.08435,0.012985,77.5,68.25,1.0
-1.04,10.16,-7.57,1181.0,2776.0,0.0987,0.01392,0.004257,90.75,70.6,2.0
-0.7896,12.47,-7.445,1493.0,5930.0,0.0269,0.1004,0.00923,67.9,141.1,3.0
-1.465,12.07,-7.668,655.0,6188.0,0.11896,0.01357,0.006886,57.25,71.44,4.0
-1.281,11.9,-7.86,794.5,4428.0,0.0701,0.012024,0.012856,87.94,108.0,0.0
-1.861,11.99,-7.598,1384.0,4468.0,0.1199,0.0847,0.008934,79.75,70.06,1.0
-1.561,11.5,-6.99,858.0,5664.0,0.0782,0.0892,0.012215,24.28,91.1,2.0
-1.308,8.375,-6.566,1001.0,3460.0,0.0906,0.08344,0.00613,51.97,104.0,3.0
-0.974,11.734,-7.273,1446.0,1474.0,0.104,0.05096,0.001463,18.55,97.0,4.0
-1.011,8.195,-6.4,1082.0,5580.0,0.05463,0.09485,0.005398,66.4,99.5,0.0
-0.929,11.21,-6.277,759.0,4224.0,0.05136,0.1061,0.004112,79.7,25.84,1.0
-0.928,9.34,-6.438,1170.0,3008.0,0.0435,0.0523,0.00594,85.25,20.83,2.0
-0.7393,9.805,-6.934,1263.0,4490.0,0.02693,0.05368,0.005573,57.12,52.97,3.0
-0.7207,12.445,-6.707,1451.0,5910.0,0.03296,0.03062,0.00416,30.38,136.5,4.0
-1.568,11.17,-6.547,1467.0,5664.0,0.0796,0.06186,0.01149,81.2,48.97,0.0
-1.601,8.4,-6.668,742.5,5340.0,0.08887,0.11743,0.00981,76.0,68.3,1.0
