like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-1.814,12.33,-6.957,484.2,6212.0,0.0442,0.01174,0.012566,46.34,148.0,0.0
-2.979,11.79,-7.633,670.5,5160.0,0.1186,0.1087,0.002039,37.1,62.4,1.0
-1.081,9.25,-7.695,1218.0,2720.0,0.02101,0.00579,0.00974,36.62,39.53,2.0
-2.63,12.43,-7.316,1048.0,2022.0,0.0855,0.04016,0.01266,48.25,41.84,3.0
-2.994,9.92,-6.824,873.5,4736.0,0.08813,0.005398,0.0107,57.97,134.5,4.0
-3.37,8.77,-7.316,781.5,4880.0,0.0832,0.1019,0.00867,80.06,68.9,0.0
-1.926,11.875,-6.844,1151.0,6096.0,0.04095,0.0602,0.012215,34.97,129.4,1.0
-1.271,11.336,-6.43,1491.0,6240.0,0.02527,0.04523,0.01012,22.94,133.9,2.0
-3.896,9.18,-6.637,1233.0,4524.0,0.093,0.09937,0.01094,59.62,80.9,3.0
-2.652,9.37,-6.43,1092.0,2596.0,0.0977,0.0266,0.007664,25.25,45.97,4.0
-2.352,8.42,-7.332,370.2,2248.0,0.1086,0.01106,0.01086,25.48,112.56,0.0
-3.504,10.11,-7.8,428.8,3552.0,0.09717,0.0967,0.009514,51.94,147.0,1.0
-3.482,12.414,-7.273,613.5,3520.0,0.09436,0.1089,0.009026,49.28,39.4,2.0
-2.459,12.11,-6.16,432.0,2088.0,0.0976,0.05728,0.0061,93.3,69.4,3.0
-2.447,8.75,-7.42,521.0,4148.0,0.0636,0.05273,0.00951,56.38,134.6,4.0
-2.26,10.164,-7.15,553.0,1603.0,0.0788,0.08685,0.003876,46.72,80.3,0.0
-1.592,9.15,-7.785,1191.0,3594.0,0.04343,0.11896,0.003092,75.44,54.34,1.0
-3.168,8.0,-7.582,344.2,4300.0,0.1057,0.02046,0.00852,42.66,39.62,2.0
-1.699,9.88,-6.062,1468.0,4384.0,0.03674,0.1048,0.00899,56.12,108.2,3.0
-3.057,11.31,-7.33,545.0,2998.0,0.11194,0.02832,0.00913,95.2,37.66,4.0
-3.033,8.13,-6.78,517.0,2142.0,0.1023,0.0586,0.01258,13.22,116.4,0.0
-1.497,8.52,-6.117,643.5,3864.0,0.03668,0.0247,0.01176,49.75,107.4,1.0
-1.401,10.31,-7.844,581.0,4180.0,0.03925,0.07227,0.003345,61.97,128.9,2.0
-1.308,12.414,-7.723,1342.0,5652.0,0.0331,0.03111,0.004223,63.8,86.8,3.0
-1.582,12.125,-6.434,666.5,3682.0,0.11597,0.01348,0.00222,68.2,85.2,4.0
-2.154,10.016,-6.61,1415.0,2400.0,0.09863,0.05533,0.00187,22.2,80.0,0.0
-1.015,11.5,-7.973,415.5,3406.0,0.016,0.00851,0.010086,93.4,45.47,1.0
-3.646,12.414,-6.27,937.5,3096.0,0.1175,0.02275,0.01265,25.77,145.5,2.0
-1.17,9.836,-6.445,1415.0,4590.0,0.0221,0.11255,0.00787,58.34,78.6,3.0
-4.156,10.85,-7.027,818.0,5716.0,0.1009,0.08215,0.010925,57.1,107.2,4.0
-1.73,10.08,-6.71,1231.0,2406.0,0.05386,0.0464,0.004627,31.58,88.25,0.0
-4.12,8.77,-6.18,1275.0,5884.0,0.0925,0.1177,0.01175,45.12,149.8,1.0
-1.966,8.86,-7.86,326.0,2302.0,0.0813,0.00611,0.01272,76.6,139.1,2.0
-1.348,8.9,-6.22,1146.0,1579.0,0.012566,0.06152,0.006374,62.06,83.5,3.0
