like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-1.356,8.49,-6.93,960.0,3502.0,0.02194,0.0667,0.00972,103.56,37.47,0.0
-3.49,11.62,-7.652,435.8,3536.0,0.09656,0.02948,0.01154,35.6,36.9,1.0
-2.41,10.984,-7.016,1251.0,2150.0,0.0629,0.0446,0.00437,50.8,140.1,2.0
-1.876,11.53,-6.39,430.5,2870.0,0.04248,0.05695,0.004463,15.164,101.4,3.0
-3.518,9.89,-6.496,1009.5,5892.0,0.0899,0.1092,0.003517,34.38,22.16,4.0
-1.562,8.4,-6.61,364.0,5160.0,0.0371,0.04642,0.00248,19.69,98.4,0.0
-2.246,9.164,-6.777,1172.0,5340.0,0.0104,0.0644,0.00654,51.94,70.9,1.0
-1.416,10.99,-6.78,1194.0,5764.0,0.02501,0.04907,0.001546,71.3,103.75,2.0
-2.9,10.43,-6.29,1124.0,5428.0,0.0786,0.03842,0.005405,31.84,105.56,3.0
-2.299,12.1,-7.008,1340.0,5348.0,0.0704,0.02258,0.004215,90.06,67.06,4.0
-4.125,8.88,-7.273,1400.0,5468.0,0.09827,0.0953,0.00574,41.38,104.6,0.0
-1.561,11.26,-7.703,1342.0,3818.0,0.02864,0.1148,0.00447,31.02,22.64,1.0
-3.787,9.73,-6.26,935.0,4250.0,0.0924,0.0744,0.007298,84.0,42.88,2.0
-2.01,10.13,-7.586,662.0,5460.0,0.05457,0.06097,0.002075,14.07,102.3,3.0
-38.4,10.6,-7.516,974.5,4200.0,0.00843,0.08453,0.01192,22.89,21.83,4.0
-3.564,8.15,-6.43,1129.0,4380.0,0.0906,0.0326,0.00985,37.16,137.0,0.0
-1.917,11.07,-7.734,1249.0,3938.0,0.04526,0.10126,0.002245,90.6,103.8,1.0
-2.209,10.23,-6.535,1052.0,5576.0,0.05008,0.08264,0.00516,52.25,61.25,2.0
-2.53,10.805,-6.816,1200.0,3640.0,0.0551,0.10034,0.00824,77.9,96.7,3.0
-3.756,12.02,-6.785,1030.0,2000.0,0.0894,0.111,0.01053,34.9,78.56,4.0
-1.265,10.92,-6.695,1456.0,3802.0,0.02934,0.0051,0.004772,99.4,143.4,0.0
-1.42,10.414,-6.75,374.5,6004.0,0.0326,0.01689,0.00957,91.56,102.8,1.0
-2.043,11.75,-7.36,1386.0,4410.0,0.0468,0.06174,0.005943,44.4,63.66,2.0
-5.01,12.23,-7.824,1305.0,5150.0,0.1113,0.10974,0.00841,103.5,138.1,3.0
-3.846,12.055,-6.703,1188.0,3990.0,0.08936,0.09796,0.007217,46.25,41.25,4.0
-4.04,9.08,-6.508,808.0,4396.0,0.10846,0.02693,0.010345,25.77,36.62,0.0
-2.316,12.42,-6.797,896.0,3888.0,0.05365,0.04947,0.00954,16.48,117.7,1.0
-1.848,10.84,-6.516,1377.0,3366.0,0.0385,0.11523,0.005432,72.7,53.44,2.0
-2.268,9.87,-6.023,591.0,4704.0,0.05206,0.1126,0.004696,54.88,121.25,3.0
-2.873,8.09,-7.906,687.5,2047.0,0.10016,0.0432,0.003832,100.9,148.8,4.0
-4.94,8.71,-6.887,898.0,6470.0,0.10547,0.1057,0.00997,28.23,108.3,0.0
-3.785,12.46,-7.668,469.8,6210.0,0.1057,0.02374,0.00819,60.4,115.06,1.0
-3.686,12.23,-6.97,1143.0,2012.0,0.1196,0.04095,0.00762,19.0,23.73,2.0
-1.236,10.13,-7.41,1247.0,4276.0,0.01706,0.0934,0.00965,86.75,46.03,3.0
-2.535,12.15,-6.133,1321.0,6350.0,0.0756,0.0658,0.001995,11.1,39.22,4.0
-2.193,10.25,-6.12,712.0,1867.0,0.082,0.012085,0.00546,59.16,94.3,0.0
