like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-1.45,8.49,-7.305,1152.0,3200.0,0.0902,0.10345,0.002476,77.25,116.75,0.0
-1.202,12.2,-6.188,676.5,1548.0,0.011696,0.0522,0.00583,90.4,87.6,1.0
-1.111,9.086,-7.547,555.0,1615.0,0.04562,0.02942,0.01148,11.4,38.75,2.0
-0.997,8.484,-7.324,985.0,4308.0,0.01971,0.06042,0.003668,64.4,49.88,3.0
-0.923,8.516,-7.65,1472.0,1807.0,0.01929,0.1082,0.01213,91.6,119.44,4.0
-2.9,11.55,-7.504,1314.0,3058.0,0.01136,0.02914,0.00952,56.66,44.25,0.0
-0.817,11.89,-6.33,809.5,4604.0,0.06085,0.01694,0.001329,81.4,38.9,1.0
-1.306,10.66,-7.805,1185.0,1966.0,0.0772,0.0682,0.002783,16.38,21.12,2.0
-1.841,8.055,-7.75,802.5,3114.0,0.07886,0.04352,0.00749,42.22,55.9,3.0
-0.833,8.34,-6.293,1454.0,2244.0,0.01709,0.03047,0.003967,66.75,105.5,4.0
-1.407,11.68,-6.285,465.8,1831.0,0.0685,0.0809,0.00993,74.06,53.97,0.0
-1.72,8.89,-7.926,1409.0,3166.0,0.05905,0.092,0.006813,70.6,139.6,1.0
-2.043,11.58,-7.73,503.2,3156.0,0.08234,0.0962,0.008705,55.78,57.22,2.0
-94.0,8.32,-7.984,460.2,4610.0,0.00764,0.0835,0.002068,60.7,94.75,3.0
-2.283,11.23,-6.46,1094.0,4624.0,0.06195,0.02747,0.0126,64.7,36.9,4.0
-1.339,11.875,-7.438,940.0,2194.0,0.0821,0.04654,0.00434,91.8,38.62,0.0
-1.443,11.92,-7.64,536.0,1777.0,0.0657,0.10223,0.01224,66.2,143.4,1.0
-1.024,11.39,-7.61,375.8,2724.0,0.04578,0.005363,0.00636,80.0,97.6,2.0
-2.236,12.17,-7.066,1378.0,3276.0,0.0883,0.075,0.007225,77.56,92.75,3.0
-0.958,11.3,-6.145,712.5,1611.0,0.1172,0.01749,0.00225,85.7,97.94,4.0
-1.752,9.695,-6.29,475.2,3146.0,0.06088,0.1015,0.00946,26.83,90.75,0.0
-0.8105,10.24,-7.23,1255.0,2868.0,0.06525,0.01038,0.00156,37.2,98.94,1.0
-2.281,12.11,-6.703,1136.0,3978.0,0.07324,0.06793,0.009285,32.9,101.6,2.0
-1.234,10.88,-6.688,1254.0,4996.0,0.06113,0.02547,0.002491,67.25,47.62,3.0
-1.089,9.86,-6.914,496.8,3530.0,0.012985,0.0904,0.00341,90.3,104.94,4.0
-3.15,9.8,-7.113,1222.0,6160.0,0.0939,0.0725,0.01097,57.0,126.9,0.0
-2.285,8.336,-6.164,584.0,5496.0,0.08984,0.11865,0.005386,27.6,148.0,1.0
-2.924,11.59,-6.164,558.5,6092.0,0.0852,0.05872,0.01235,60.72,124.2,2.0
-3.277,10.35,-7.938,1240.0,5980.0,0.1077,0.0377,0.01006,94.0,45.56,3.0
