like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-7.902,11.14,-7.973,675.5,4304.0,0.009285,0.08344,0.005207,75.7,59.94,0.0
-3.531,11.516,-7.24,853.0,5604.0,0.0854,0.1066,0.00879,102.25,126.44,1.0
-1.286,10.766,-7.71,1117.0,2552.0,0.0261,0.1024,0.01063,80.7,65.0,2.0
-1.341,12.31,-7.207,510.5,5360.0,0.02841,0.09985,0.006966,72.8,55.78,3.0
-3.557,10.914,-6.613,1333.0,6164.0,0.1194,0.1035,0.003258,92.2,116.7,4.0
-1.425,11.42,-7.727,1260.0,3432.0,0.03174,0.0662,0.01048,60.78,147.0,0.0
-2.396,9.266,-6.03,1084.0,4016.0,0.0932,0.04733,0.003164,31.0,44.9,1.0
-2.445,9.016,-7.816,454.5,2152.0,0.08203,0.09924,0.005844,87.06,70.4,2.0
-2.756,12.445,-7.85,415.0,2460.0,0.0784,0.1177,0.01063,30.11,73.2,3.0
-3.943,8.4,-7.875,1395.0,6228.0,0.1071,0.0259,0.00947,58.72,76.06,4.0
-32930.0,10.43,-6.957,523.0,3628.0,0.005413,0.0736,0.00884,86.25,103.25,0.0
-1.606,12.24,-6.293,716.5,5136.0,0.03482,0.0979,0.00889,92.44,117.8,1.0
-1.404,9.445,-7.465,734.0,5704.0,0.0451,0.0761,0.0016985,64.5,64.0,2.0
-2.25,11.05,-7.24,771.5,1643.0,0.1131,0.0592,0.001419,47.28,125.56,3.0
-1.307,11.33,-7.367,647.5,1918.0,0.04956,0.00966,0.003866,29.28,97.2,4.0
-2.297,10.14,-7.3,1322.0,2434.0,0.086,0.01895,0.006874,39.1,43.94,0.0
-2.133,10.58,-7.746,789.5,5010.0,0.04846,0.05966,0.01048,80.75,32.22,1.0
-14.72,9.31,-7.08,1069.0,5788.0,0.00862,0.1027,0.00837,76.5,117.5,2.0
-7612.0,11.945,-6.76,1324.0,5096.0,0.0059,0.03802,0.001342,30.02,90.1,3.0
-1.333,11.57,-6.117,1357.0,5264.0,0.0334,0.012596,0.00667,44.66,56.94,4.0
-1.358,9.07,-7.684,602.0,5424.0,0.01866,0.005302,0.01233,19.95,26.77,0.0
-1.735,11.47,-6.62,1475.0,4008.0,0.0373,0.07544,0.011635,38.56,42.03,1.0
-2.258,10.57,-6.707,1051.0,5084.0,0.0633,0.04767,0.005264,68.5,60.6,2.0
-1.059,11.95,-7.12,849.5,3406.0,0.01761,0.04108,0.003057,11.9,92.06,3.0
-3.27,9.1,-6.832,836.5,5950.0,0.09125,0.1143,0.004875,64.9,85.8,4.0
-2.375,11.43,-7.88,714.0,2748.0,0.0774,0.05624,0.006752,89.5,72.44,0.0
-2.812,8.73,-7.88,705.0,5548.0,0.0848,0.10583,0.003849,84.9,119.4,1.0
-1.562,11.586,-6.348,952.5,1578.0,0.0567,0.01549,0.005,22.3,143.2,2.0
-1.578,8.164,-6.555,510.0,5184.0,0.05795,0.0345,0.002619,49.0,122.44,3.0
-3.004,10.45,-6.207,515.5,5644.0,0.07794,0.09576,0.00648,32.12,49.34,4.0
-2.12,9.91,-7.098,1117.0,3210.0,0.05728,0.05624,0.00801,47.9,102.75,0.0
-4.695,12.19,-6.707,468.0,5876.0,0.1185,0.09204,0.01056,58.72,41.94,1.0
-2.654,11.73,-6.832,1116.0,5800.0,0.106,0.00995,0.0042,54.97,38.2,2.0
-2.117,8.87,-6.035,1432.0,1835.0,0.0661,0.06082,0.00509,97.5,73.06,3.0
-1.322,12.21,-7.65,1195.0,5064.0,0.02548,0.10175,0.01177,47.84,88.6,4.0
-1.652,9.14,-7.51,900.0,5410.0,0.04416,0.0831,0.003523,25.1,65.5,0.0
-2.414,10.586,-6.76,1081.0,5424.0,0.0626,0.011566,0.0111,103.8,114.0,1.0
-2.32,11.78,-7.824,1276.0,5704.0,0.05103,0.11523,0.0089,35.7,98.6,2.0
-4.723,11.16,-7.406,1202.0,6470.0,0.10724,0.1115,0.012436,55.94,70.06,3.0
-2.893,12.11,-7.594,1212.0,1637.0,0.11743,0.0655,0.004967,29.31,140.1,4.0
-2.977,8.164,-7.402,1259.0,3484.0,0.0768,0.04318,0.01292,82.7,123.7,0.0
-3.242,8.39,-6.95,1313.0,3196.0,0.085,0.08716,0.009674,58.88,52.28,1.0
-1.606,11.5,-6.6,477.5,4788.0,0.04834,0.1051,0.00258,53.47,133.1,2.0
-3.56,8.375,-6.77,754.5,3858.0,0.09186,0.1059,0.00976,94.4,33.1,3.0
-1.291,11.336,-7.92,1318.0,5144.0,0.03223,0.005436,0.008194,14.664,67.6,4.0
-2.732,12.195,-7.46,1027.0,3100.0,0.1176,0.0699,0.002842,32.28,118.0,0.0
-2.957,11.78,-6.977,1467.0,5576.0,0.08295,0.0434,0.006035,36.16,82.94,1.0
-1.286,10.445,-7.113,928.0,3936.0,0.04282,0.05038,0.001904,35.56,110.6,2.0
-1.46,9.38,-7.1,1215.0,4930.0,0.04218,0.08203,0.002426,62.0,82.1,3.0
-2.246,8.65,-7.31,1266.0,2440.0,0.1147,0.04153,0.002388,40.38,34.94,4.0
-1.223,8.63,-7.676,971.0,5936.0,0.01457,0.07874,0.012955,63.3,59.8,0.0
-3.17,8.7,-7.246,934.0,2138.0,0.09064,0.1087,0.01247,64.4,60.28,1.0
-2.518,8.766,-7.62,376.0,2006.0,0.1106,0.0851,0.002651,41.0,53.47,2.0
-2.557,9.57,-7.527,557.0,3656.0,0.0694,0.06415,0.008644,16.02,90.94,3.0
