like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.275,11.086,-6.344,1069.0,4000.0,0.0585,0.0821,0.002941,12.45,36.34,0.0
-14.125,11.99,-7.945,876.5,1576.0,0.00803,0.01877,0.00608,77.94,99.0,1.0
-3.604,12.39,-6.93,1167.0,5344.0,0.05917,0.02704,0.01133,69.6,41.34,2.0
-2.623,10.32,-6.906,398.0,2398.0,0.04285,0.07587,0.012985,61.47,114.56,3.0
-724.5,11.945,-7.016,860.5,6492.0,0.00614,0.0695,0.006977,78.5,57.03,4.0
-2.604,8.234,-7.473,387.8,2522.0,0.04208,0.0722,0.00995,15.47,58.66,0.0
-2.15,9.99,-6.72,856.0,4316.0,0.02994,0.0936,0.00822,63.34,50.12,1.0
-2.96,11.02,-7.223,1099.0,4500.0,0.0476,0.04868,0.006706,82.2,84.8,2.0
-1.377,12.26,-6.574,505.0,6464.0,0.01855,0.02084,0.010506,55.66,100.3,3.0
-4.598,8.46,-6.527,1354.0,1528.0,0.1112,0.03387,0.00824,82.3,35.25,4.0
-3.203,11.54,-6.223,377.2,3824.0,0.06683,0.03204,0.00474,66.9,24.17,0.0
-5.11,8.15,-7.4,843.5,5764.0,0.1032,0.04056,0.004887,68.3,80.44,1.0
-6416.0,12.07,-7.258,1302.0,2414.0,0.005672,0.0964,0.00687,19.16,20.52,2.0
-6.83,9.586,-7.953,575.5,5332.0,0.10944,0.07495,0.0108,92.8,61.72,3.0
-4.504,9.23,-6.156,706.0,5990.0,0.09204,0.078,0.002516,19.22,35.53,4.0
-1.868,12.0,-7.25,709.0,3598.0,0.03244,0.0856,0.001957,22.14,30.81,0.0
-6.613,10.13,-6.934,1435.0,5396.0,0.095,0.1118,0.01248,28.55,65.8,1.0
-2.158,10.25,-7.652,1113.0,1551.0,0.03099,0.06143,0.008194,97.0,73.06,2.0
-2.508,8.27,-6.184,659.0,4420.0,0.03564,0.0907,0.00858,41.62,64.94,3.0
-5.2,9.67,-6.52,1402.0,5892.0,0.07477,0.1139,0.00867,103.56,28.73,4.0
-4.137,12.2,-6.207,612.5,5136.0,0.08496,0.1073,0.001997,67.3,127.3,0.0
-5.836,9.72,-7.88,957.5,5188.0,0.08966,0.08875,0.00932,68.8,115.9,1.0
-5.527,11.72,-6.305,582.0,6350.0,0.092,0.03506,0.01234,16.73,89.0,2.0
-3.94,12.22,-7.742,1116.0,2494.0,0.0866,0.02716,0.007477,45.0,71.1,3.0
-1.861,9.734,-7.258,1461.0,2806.0,0.03026,0.0511,0.00619,88.6,52.62,4.0
-1.491,10.82,-6.254,388.0,1913.0,0.01101,0.1024,0.00801,70.8,53.47,0.0
-2.49,11.79,-7.54,401.2,4156.0,0.03528,0.0909,0.00789,14.61,80.9,1.0
-5.457,10.46,-6.523,1096.0,5468.0,0.0759,0.1128,0.01285,49.5,23.97,2.0
-3.168,9.37,-7.516,1254.0,1707.0,0.09155,0.01533,0.005558,79.56,43.47,3.0
-6.85,12.1,-6.797,964.5,3488.0,0.1132,0.1166,0.00782,44.28,77.25,4.0
-2.018,9.91,-7.996,946.5,4936.0,0.02814,0.06854,0.008484,15.17,117.8,0.0
-2.748,9.016,-7.29,1219.0,3622.0,0.05853,0.0509,0.002256,51.03,88.6,1.0
-1.305,10.2,-6.63,376.8,4884.0,0.01694,0.0744,0.00361,97.56,85.8,2.0
-4.902,8.82,-7.21,837.5,2158.0,0.08826,0.0872,0.00958,66.0,139.5,3.0
-6.34,9.5,-7.184,611.0,3942.0,0.1094,0.0788,0.007904,36.1,33.47,4.0
-5.01,10.35,-7.19,894.5,3532.0,0.10156,0.0819,0.003624,50.5,61.44,0.0
-3.254,10.44,-7.625,859.5,1794.0,0.05862,0.07623,0.0076,89.3,135.0,1.0
-1.633,11.84,-7.855,439.0,3942.0,0.01947,0.08093,0.00997,13.44,121.25,2.0
-4.54,12.37,-7.773,1047.0,1930.0,0.0843,0.0927,0.006382,37.1,28.39,3.0
-5.113,9.01,-6.406,651.0,4550.0,0.0744,0.09503,0.01273,64.1,123.75,4.0
-5.652,9.16,-6.996,1272.0,2206.0,0.101,0.1125,0.00633,91.44,23.86,0.0
-7.676,9.695,-7.402,880.5,5064.0,0.1156,0.1025,0.0127,61.1,52.88,1.0
-6.168,10.49,-6.85,445.8,4616.0,0.0982,0.08203,0.010345,86.2,148.8,2.0
-2.879,8.875,-6.836,412.8,2794.0,0.00953,0.03827,0.01262,51.12,119.5,3.0
-3.373,10.945,-6.402,588.0,3622.0,0.05338,0.06647,0.00775,47.53,20.42,4.0
-2.021,12.36,-6.953,594.5,4360.0,0.0642,0.01657,0.001902,99.9,61.3,0.0
