like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-1.598,12.195,-7.38,1475.0,6416.0,0.03363,0.00853,0.01179,47.7,99.2,0.0
-5.473,12.305,-6.168,985.0,1475.0,0.1134,0.04767,0.00862,45.2,43.0,1.0
-2.219,9.51,-6.73,841.0,2960.0,0.03452,0.0323,0.012695,21.47,81.8,2.0
-3.588,12.12,-7.05,891.5,1594.0,0.04874,0.1046,0.010544,38.1,99.8,3.0
-5844.0,8.29,-6.773,990.5,6132.0,0.005283,0.03278,0.002752,85.3,57.75,4.0
-2.215,9.48,-7.51,1145.0,4370.0,0.0202,0.1098,0.009705,104.44,20.5,0.0
-1.492,11.7,-6.535,1029.0,5564.0,0.03723,0.01124,0.002794,83.2,96.3,1.0
-5.5,12.36,-7.32,457.0,2204.0,0.08514,0.08246,0.010635,30.94,72.9,2.0
-6.39,9.09,-7.77,636.0,1520.0,0.1152,0.0952,0.005573,30.61,73.06,3.0
-3.75,9.31,-7.582,861.0,2674.0,0.0954,0.01163,0.01108,89.4,118.1,4.0
-1.715,10.38,-7.62,725.0,2160.0,0.04694,0.007748,0.008156,66.56,83.4,0.0
-2.459,11.7,-7.92,835.5,3516.0,0.00903,0.0365,0.004875,86.2,83.06,1.0
-1.822,11.79,-7.18,470.8,4936.0,0.02357,0.06445,0.011505,93.6,136.6,2.0
-5.52,8.23,-7.18,987.0,5590.0,0.0846,0.11084,0.00347,33.47,55.1,3.0
-4.523,10.84,-7.848,659.0,2128.0,0.0895,0.0376,0.010345,97.06,144.0,4.0
-3.19,9.63,-7.188,1273.0,2852.0,0.0661,0.02153,0.007545,61.72,45.3,0.0
-2.152,11.37,-7.6,432.5,4904.0,0.0651,0.00798,0.00364,15.97,53.8,1.0
-5.293,8.52,-7.94,593.5,2728.0,0.0989,0.0522,0.005775,12.26,25.56,2.0
-20.02,8.67,-7.105,421.5,4820.0,0.007446,0.02936,0.003277,14.39,146.6,3.0
-5.33,9.3,-7.86,1017.0,3424.0,0.1137,0.03662,0.006355,87.75,78.8,4.0
-3.668,10.05,-6.94,1427.0,4530.0,0.08887,0.01368,0.007282,34.94,98.1,0.0
-1.8955,9.664,-6.797,467.2,6084.0,0.0414,0.01393,0.004917,76.94,70.1,1.0
-4.73,11.41,-6.34,435.0,4664.0,0.0792,0.06003,0.00606,77.3,131.1,2.0
-2.965,9.08,-7.277,588.0,3826.0,0.0652,0.01622,0.00808,65.3,31.12,3.0
-4.21,10.13,-6.71,1446.0,5950.0,0.06015,0.07404,0.00853,68.1,95.0,4.0
-2.586,12.16,-7.523,1097.0,5256.0,0.042,0.0339,0.00428,12.82,27.55,0.0
-1.23,8.625,-6.94,1365.0,6348.0,0.0163,0.0173,0.01061,88.1,95.4,1.0
-2.443,9.73,-7.93,339.2,1585.0,0.03534,0.0732,0.004166,49.4,72.25,2.0
-7.04,12.16,-7.145,594.0,5310.0,0.1046,0.1075,0.00809,63.94,123.0,3.0
-4.49,9.91,-7.855,935.0,4256.0,0.093,0.02266,0.0111,87.94,107.0,4.0
-1.446,12.36,-6.527,1211.0,4276.0,0.01627,0.1113,0.005135,41.28,94.0,0.0
-6.125,8.04,-6.633,564.0,4810.0,0.1155,0.0923,0.002457,39.34,137.6,1.0
-5.145,9.73,-6.246,915.5,4970.0,0.06775,0.1134,0.0102,73.4,36.88,2.0
-4.13,11.484,-6.004,771.5,2310.0,0.06094,0.07306,0.009895,12.77,128.8,3.0
-5.33,9.234,-7.59,938.5,5684.0,0.0911,0.0817,0.003115,55.25,45.9,4.0
-3.93,9.89,-7.96,626.0,2540.0,0.00866,0.02753,0.002466,68.44,50.5,0.0
-3.56,11.83,-7.17,352.8,5560.0,0.0812,0.01143,0.01261,69.44,96.0,1.0
-5.04,9.04,-7.707,1401.0,6388.0,0.10626,0.0315,0.00577,27.67,32.4,2.0
-1.728,9.52,-7.52,353.0,3858.0,0.02606,0.02634,0.01193,68.06,54.0,3.0
-4.516,11.875,-7.742,1275.0,5836.0,0.0817,0.0403,0.00675,101.6,86.94,4.0
-3.57,12.33,-7.47,1201.0,5910.0,0.05814,0.0566,0.00415,49.7,120.0,0.0
-3.236,11.125,-6.543,674.5,4104.0,0.0567,0.0459,0.003967,46.97,109.0,1.0
-1.912,9.04,-7.47,408.8,3306.0,0.03098,0.0376,0.004585,101.3,77.94,2.0
-6.67,11.06,-7.96,880.5,1888.0,0.1047,0.0921,0.012024,94.06,89.56,3.0
-1.639,12.47,-6.83,900.0,4730.0,0.01985,0.096,0.006905,51.38,107.8,4.0
-1.245,10.914,-6.336,1123.0,5680.0,0.01171,0.0931,0.002783,98.9,122.94,0.0
-2.078,12.25,-6.613,546.5,6204.0,0.01032,0.1059,0.001353,37.9,59.75,1.0
