like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-2.9,10.1,-6.31,615.5,4164.0,0.0934,0.0639,0.002886,103.4,64.1,0.0
-2.863,12.33,-7.82,464.8,2142.0,0.1079,0.06744,0.007305,57.88,106.75,1.0
-2.5,8.85,-6.598,932.0,3860.0,0.03802,0.01239,0.01077,30.14,66.44,2.0
-1.073,11.836,-6.832,368.2,1572.0,0.1088,0.07275,0.002565,24.92,83.0,3.0
-2.004,12.17,-7.816,761.0,4716.0,0.0456,0.01013,0.002739,93.6,43.2,4.0
-3.158,9.15,-6.566,1242.0,5196.0,0.0775,0.1193,0.003157,48.62,149.0,0.0
-5.203,10.29,-7.98,1073.0,3518.0,0.10724,0.0889,0.00826,25.3,145.8,1.0
-2.879,9.65,-6.137,1113.0,2041.0,0.0689,0.009674,0.010475,75.25,26.17,2.0
-1.565,11.29,-6.516,1198.0,5210.0,0.01912,0.0729,0.00844,50.25,63.66,3.0
-6.15,9.92,-6.027,1143.0,3226.0,0.1171,0.07635,0.01231,62.56,119.0,4.0
-3.53,11.375,-7.363,496.5,2952.0,0.108,0.05066,0.005196,23.8,116.2,0.0
-2.25,12.04,-7.77,794.0,2810.0,0.08813,0.01604,0.00283,20.53,45.12,1.0
-2.818,8.45,-6.375,1304.0,5628.0,0.05154,0.078,0.0048,86.2,111.56,2.0
-4.57,11.23,-6.69,475.8,3750.0,0.1026,0.02333,0.00734,30.05,122.5,3.0
-1.319,9.13,-6.887,1464.0,1667.0,0.01993,0.03955,0.01294,22.3,38.0,4.0
-1.966,8.62,-7.008,593.0,4256.0,0.09326,0.0846,0.001652,33.47,94.1,0.0
-1.397,11.14,-6.285,854.5,1941.0,0.02826,0.0943,0.00916,55.28,73.8,1.0
-5.83,10.95,-7.438,1383.0,4250.0,0.10406,0.06198,0.01142,33.3,141.5,2.0
-46240.0,11.12,-7.04,1206.0,2706.0,0.00577,0.1125,0.004612,66.8,53.62,3.0
-4.305,12.055,-7.67,744.5,6156.0,0.09576,0.09546,0.005165,84.75,75.8,4.0
-1.694,8.836,-7.125,1192.0,3114.0,0.03333,0.02959,0.003218,36.8,93.1,0.0
-2.648,10.29,-7.305,848.5,3916.0,0.0567,0.1176,0.004135,26.48,92.4,1.0
-3.463,11.805,-6.04,370.8,5084.0,0.11365,0.09717,0.00315,10.46,116.0,2.0
-4.996,10.34,-7.73,722.0,3110.0,0.09564,0.11426,0.01233,98.9,67.4,3.0
-2.254,11.37,-7.363,1356.0,1565.0,0.0754,0.1179,0.00743,95.56,84.1,4.0
-2.217,10.29,-6.414,998.0,6216.0,0.0317,0.0318,0.01024,50.56,54.34,0.0
-1.918,12.44,-7.62,1129.0,2710.0,0.0781,0.0809,0.00213,100.94,88.2,1.0
