like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.662,12.266,-7.71,1477.0,5216.0,0.1156,0.1112,0.01111,91.3,59.84,0.0
-1.17,9.34,-6.973,1217.0,5100.0,0.01391,0.02507,0.001938,50.16,58.8,1.0
-1.554,11.75,-7.613,889.0,4640.0,0.04822,0.0886,0.00547,62.22,49.8,2.0
-1.886,8.555,-7.438,1487.0,3004.0,0.07324,0.03087,0.00764,47.3,77.3,3.0
-1.981,12.4,-7.703,1388.0,1718.0,0.1026,0.06647,0.00891,15.32,90.25,4.0
-2.41,9.41,-6.273,517.0,5520.0,0.10095,0.0457,0.00618,58.7,51.44,0.0
-0.781,9.836,-6.78,834.5,5476.0,0.022,0.08875,0.001488,29.06,112.56,1.0
-2.08,9.52,-6.207,1111.0,4704.0,0.0972,0.02818,0.0049,11.68,96.6,2.0
-2.113,10.34,-6.99,1228.0,1854.0,0.10583,0.05237,0.01165,67.4,85.1,3.0
-1.077,9.94,-6.89,335.5,3256.0,0.03473,0.01228,0.00744,49.66,123.4,4.0
-1.71,12.11,-6.12,1402.0,3794.0,0.05362,0.0072,0.008354,23.08,109.8,0.0
-1.259,8.63,-7.008,1132.0,4310.0,0.0348,0.013016,0.005596,40.4,30.94,1.0
-1.585,9.625,-7.957,1497.0,4890.0,0.03473,0.1035,0.00931,98.8,32.94,2.0
-3.477,9.94,-7.86,548.5,5770.0,0.1089,0.0982,0.01237,93.8,73.8,3.0
-2.18,11.65,-7.754,1256.0,2514.0,0.1192,0.01622,0.00822,26.72,122.4,4.0
-1.661,8.664,-6.848,1239.0,5624.0,0.0818,0.0504,0.003063,65.75,57.62,0.0
-1.249,11.25,-7.926,531.0,4240.0,0.02568,0.01208,0.01228,91.6,33.62,1.0
-2.223,8.7,-7.617,1379.0,5144.0,0.0689,0.1168,0.00685,20.53,79.56,2.0
-1.647,9.17,-7.02,1409.0,2626.0,0.05447,0.08026,0.010376,21.45,81.5,3.0
-2.984,10.65,-6.918,1328.0,3288.0,0.11847,0.0946,0.00951,89.3,109.75,4.0
-1.322,11.83,-7.848,1031.0,6052.0,0.07965,0.07007,0.001874,66.3,55.34,0.0
-2034.0,9.24,-7.605,836.0,5504.0,0.006615,0.04443,0.007442,80.6,35.0,1.0
-2.184,10.54,-6.035,767.5,2716.0,0.1092,0.10864,0.007496,40.25,133.2,2.0
-1.091,9.09,-6.29,1066.0,3134.0,0.0971,0.0489,0.001528,31.02,36.7,3.0
-1.245,8.055,-6.965,821.5,6030.0,0.02316,0.09424,0.01173,68.3,148.8,4.0
-1.147,10.52,-6.098,1230.0,1773.0,0.01743,0.0864,0.006306,100.4,34.72,0.0
-0.9473,8.19,-7.73,351.0,2580.0,0.06155,0.02069,0.003443,53.0,131.2,1.0
-1.332,8.664,-6.434,746.5,3012.0,0.04718,0.0302,0.007793,79.8,46.47,2.0
-16590.0,12.34,-6.668,378.5,5180.0,0.005733,0.10205,0.01056,48.72,121.3,3.0
-1.241,9.6,-6.25,341.0,1883.0,0.07623,0.01522,0.00919,89.9,90.2,4.0
-1.043,11.516,-7.098,1013.5,6190.0,0.01956,0.0319,0.00463,49.0,67.94,0.0
-1.381,8.43,-6.5,418.2,1869.0,0.06085,0.10266,0.01061,61.0,125.06,1.0
-2.121,10.65,-7.05,468.8,2930.0,0.08167,0.09,0.01167,31.27,68.7,2.0
-2.43,11.195,-7.15,432.2,3870.0,0.1085,0.0735,0.007175,18.98,22.27,3.0
-2.494,10.5,-6.676,746.0,4896.0,0.0912,0.0243,0.00838,23.95,100.0,4.0
-2.611,8.12,-6.492,922.0,4756.0,0.0847,0.1023,0.00896,66.2,133.4,0.0
-2.484,10.734,-7.062,684.0,4484.0,0.103,0.0078,0.00801,84.56,66.0,1.0
-1.28,9.26,-7.71,1116.0,1875.0,0.04868,0.06003,0.01087,23.52,148.4,2.0
-1.645,8.9,-6.57,1095.0,4696.0,0.05573,0.02386,0.00574,40.75,78.2,3.0
-2.068,9.23,-6.72,827.5,6210.0,0.076,0.03845,0.005653,18.6,111.0,4.0
-1.626,8.97,-7.74,764.0,2934.0,0.09424,0.03848,0.00527,69.6,123.1,0.0
-2.932,8.76,-7.03,1104.0,6130.0,0.0855,0.04645,0.01124,49.34,26.95,1.0
-2.766,11.5,-6.61,1455.0,3382.0,0.1199,0.0617,0.0076,53.7,49.03,2.0
-0.794,11.39,-7.047,841.0,2600.0,0.03018,0.06604,0.001566,70.8,122.7,3.0
-2.377,8.66,-6.934,1186.0,6150.0,0.1086,0.02757,0.00494,25.38,107.56,4.0
-1.214,12.39,-7.2,954.5,3120.0,0.07324,0.04343,0.003025,11.625,111.0,0.0
-1.907,11.836,-7.895,1415.0,1794.0,0.09045,0.01797,0.012535,15.02,21.42,1.0
-1.572,12.39,-6.355,548.0,4216.0,0.0808,0.1134,0.003176,36.16,47.34,2.0
-1.965,12.17,-7.355,678.5,1854.0,0.10156,0.099,0.011856,75.2,146.2,3.0
-0.8887,11.15,-6.04,638.0,4676.0,0.01945,0.0399,0.00356,77.5,118.2,4.0
-0.8003,10.555,-6.367,706.0,2486.0,0.0769,0.01098,0.001341,19.1,34.28,0.0
-1.959,9.32,-6.67,1137.0,3310.0,0.1152,0.01152,0.005272,62.56,133.1,1.0
-1.393,11.5,-6.414,1185.0,4636.0,0.02304,0.07825,0.00861,82.94,23.14,2.0
-1.208,12.445,-7.3,799.5,5450.0,0.03397,0.06665,0.004402,96.4,124.44,3.0
-3.19,10.97,-7.32,516.5,5810.0,0.0942,0.1037,0.01279,101.25,81.5,4.0
-1.708,10.49,-7.95,1322.0,3050.0,0.11554,0.07495,0.003117,44.7,104.2,0.0
-2.61,9.4,-6.35,340.5,6428.0,0.0791,0.08624,0.009544,33.06,101.94,1.0
-1.474,9.055,-7.758,1347.0,2206.0,0.07983,0.1047,0.003544,76.56,97.1,2.0
-1.388,9.49,-6.316,796.5,5530.0,0.03574,0.067,0.006126,55.6,64.06,3.0
-7.863,9.48,-7.52,625.5,4612.0,0.00929,0.11957,0.00884,71.4,110.5,4.0
-0.906,9.945,-6.906,1331.0,5868.0,0.03046,0.01545,0.002123,53.38,98.6,0.0
-1.788,10.945,-6.98,1083.0,5780.0,0.04767,0.0874,0.007717,69.2,135.2,1.0
-1.114,10.88,-6.26,410.2,1541.0,0.0391,0.1104,0.00876,16.25,60.72,2.0
-1.83,11.3,-7.152,1389.0,5536.0,0.05673,0.02783,0.006023,43.1,28.4,3.0
-1.437,9.32,-7.777,763.5,2176.0,0.10077,0.03668,0.005028,72.4,88.9,4.0
-0.9746,9.17,-6.133,892.0,3320.0,0.02066,0.1058,0.007504,54.16,141.9,0.0
-0.9976,9.83,-7.97,1080.0,2858.0,0.1103,0.00703,0.002089,19.75,145.8,1.0
-1.121,8.35,-7.703,1298.0,4130.0,0.01466,0.0402,0.01279,100.3,118.06,2.0
-2.014,10.97,-7.84,1431.0,4316.0,0.0685,0.03165,0.0069,38.3,116.7,3.0
-1.617,8.96,-7.56,347.8,3184.0,0.06995,0.0855,0.00635,28.25,76.8,4.0
-2.373,8.695,-7.707,1408.0,3584.0,0.09485,0.0856,0.00643,21.67,33.84,0.0
-1.595,8.68,-6.625,1381.0,4086.0,0.01839,0.012146,0.01131,46.4,21.4,1.0
-2.896,12.4,-7.777,898.0,4824.0,0.0919,0.01033,0.012566,101.25,46.16,2.0
-1.935,12.15,-7.99,653.5,2738.0,0.098,0.02551,0.009186,44.88,84.6,3.0
-1.829,11.055,-7.97,864.0,2122.0,0.091,0.0902,0.008545,22.45,132.6,4.0
