like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-2.09,10.26,-7.29,1361.0,1693.0,0.0417,0.02438,0.002968,88.44,44.12,2.0
-1.531,10.23,-6.215,1487.0,4324.0,0.02937,0.1074,0.00587,20.42,34.0,3.0
-3.23,9.29,-7.16,503.5,4576.0,0.09546,0.0427,0.00547,70.94,44.94,4.0
-2.246,12.0,-7.83,389.2,2214.0,0.04996,0.0729,0.005432,85.8,67.2,0.0
-89.5,10.62,-7.598,1103.0,2558.0,0.00817,0.114,0.00863,11.664,120.5,1.0
-1.794,12.234,-6.785,464.0,2228.0,0.02618,0.08856,0.004684,29.3,62.12,2.0
-2.3,10.38,-7.094,1057.0,2320.0,0.06146,0.02249,0.01142,71.4,31.16,3.0
-1.794,12.38,-6.195,1025.0,5092.0,0.0361,0.0829,0.01027,58.94,135.5,4.0
-3.375,10.03,-6.945,711.5,3950.0,0.09985,0.0739,0.00382,71.5,40.06,0.0
-3.287,9.836,-6.266,592.0,3820.0,0.08405,0.0569,0.007965,89.06,33.84,1.0
-3.541,11.56,-6.945,1295.0,3910.0,0.09235,0.0391,0.00823,34.16,123.0,2.0
-2.566,11.41,-7.77,1006.5,4896.0,0.0671,0.11,0.002409,22.47,93.25,3.0
-1.431,8.95,-7.426,412.8,4656.0,0.02953,0.03378,0.01039,28.14,140.1,4.0
-4.37,11.016,-7.332,399.2,4520.0,0.11035,0.03595,0.01241,31.77,49.25,0.0
-2.768,12.13,-6.402,1387.0,6220.0,0.0694,0.01398,0.01154,72.0,144.4,1.0
-1.922,12.07,-7.984,802.5,2384.0,0.0412,0.04526,0.005424,71.0,99.3,2.0
-2.627,12.48,-7.17,384.0,2262.0,0.06155,0.074,0.01089,79.4,127.1,3.0
-1.6,8.15,-6.445,1428.0,2992.0,0.02756,0.08044,0.00219,93.56,105.75,4.0
-2.887,9.52,-6.555,711.0,1655.0,0.0767,0.05444,0.007553,68.4,131.5,0.0
-2.283,11.68,-7.977,1489.0,2540.0,0.07355,0.01634,0.0056,44.12,47.3,1.0
-1.845,11.93,-7.258,358.5,5280.0,0.0499,0.00555,0.012054,89.75,128.1,2.0
-1.703,8.01,-7.043,436.2,4976.0,0.03613,0.10175,0.00156,99.6,23.78,3.0
-3.066,11.19,-6.04,1458.0,3220.0,0.0829,0.02126,0.01098,84.4,139.2,4.0
-2.049,11.78,-7.5,532.5,5150.0,0.04333,0.07666,0.0088,24.28,55.0,0.0
