like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-0.6284,10.57,-6.62,874.5,2720.0,0.04965,0.03156,0.00771,102.3,94.06,0.0
-0.6294,12.32,-7.117,476.0,4360.0,0.02382,0.0766,0.005924,20.97,117.44,1.0
-0.6562,12.28,-7.105,1453.0,5640.0,0.0238,0.11847,0.004223,95.3,45.44,2.0
-0.5977,9.4,-6.86,1297.0,5480.0,0.0758,0.01496,0.00894,58.6,43.34,3.0
-0.8945,9.4,-7.715,416.0,2546.0,0.02567,0.09827,0.001511,104.4,147.2,4.0
-0.8325,8.625,-7.582,1183.0,1984.0,0.07916,0.0199,0.003687,75.7,54.75,0.0
-0.645,9.695,-6.055,1488.0,4120.0,0.09784,0.03017,0.00942,43.3,73.9,1.0
-0.721,10.07,-7.37,803.5,5828.0,0.0842,0.04306,0.002302,52.53,124.56,2.0
-0.644,9.266,-7.54,1426.0,3726.0,0.08453,0.01729,0.01134,41.6,88.5,3.0
-0.764,10.414,-6.125,342.5,6372.0,0.0498,0.0805,0.001892,48.97,128.1,4.0
-0.5615,9.14,-6.594,777.5,5644.0,0.03078,0.012215,0.012665,70.56,95.44,0.0
-0.5615,8.945,-6.707,1493.0,5244.0,0.0377,0.02963,0.01089,90.0,112.9,1.0
-0.5527,11.27,-6.82,1147.0,6092.0,0.046,0.03397,0.00774,26.98,69.4,2.0
-0.562,8.54,-7.227,423.0,3746.0,0.09515,0.03458,0.00628,79.3,57.66,3.0
-0.621,9.89,-7.508,1498.0,5210.0,0.08295,0.03876,0.00897,68.44,40.12,4.0
-0.5605,11.65,-7.203,1302.0,5532.0,0.0878,0.1018,0.00445,23.98,28.36,0.0
-0.771,10.21,-7.812,820.0,3964.0,0.05972,0.022,0.002176,81.75,119.5,1.0
-0.5947,8.68,-6.453,450.2,5296.0,0.06015,0.08966,0.012985,18.81,95.1,2.0
-0.7397,11.25,-6.52,485.8,2672.0,0.06134,0.01166,0.00478,46.78,127.94,3.0
-0.8984,8.69,-7.918,846.0,1573.0,0.0657,0.11633,0.00858,54.16,145.9,4.0
-0.881,10.85,-6.74,900.5,2021.0,0.066,0.02118,0.003212,16.73,99.75,0.0
-0.761,12.23,-6.445,777.0,5296.0,0.02809,0.01315,0.001785,52.9,125.06,1.0
-0.637,9.15,-7.957,588.0,4924.0,0.03973,0.1022,0.007965,64.8,22.6,2.0
-0.594,9.73,-7.793,626.5,3968.0,0.1104,0.01498,0.00993,42.03,132.9,3.0
-0.757,8.38,-7.87,1193.0,5224.0,0.09924,0.02243,0.001875,87.06,145.4,4.0
-0.6514,11.54,-7.797,683.0,6196.0,0.07544,0.11945,0.01189,15.25,31.11,0.0
