like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-1.973,9.4,-6.742,325.5,3638.0,0.0271,0.05103,0.01271,20.2,84.9,1.0
-4.746,12.17,-7.26,1438.0,1510.0,0.00957,0.069,0.00522,104.25,138.0,2.0
-3.613,10.83,-7.215,778.5,4170.0,0.0746,0.02792,0.0058,11.805,138.1,3.0
-2.084,11.63,-6.805,636.5,4692.0,0.03574,0.098,0.005016,52.28,77.25,4.0
-1.573,8.664,-6.938,957.0,5780.0,0.0211,0.00551,0.00597,44.28,84.1,0.0
-3.014,11.805,-7.723,995.5,1767.0,0.10114,0.0698,0.01069,49.66,127.1,1.0
-3.537,8.96,-6.68,817.0,4990.0,0.0735,0.05292,0.00505,29.84,113.4,2.0
-4.81,9.0,-7.04,348.5,6004.0,0.09045,0.04047,0.00868,46.47,115.2,3.0
-1.242,10.375,-6.0,425.2,1905.0,0.02014,0.0691,0.00954,23.08,54.5,4.0
-3.293,8.695,-7.316,1338.0,5336.0,0.0708,0.03262,0.003876,74.94,41.0,0.0
-1.9375,9.52,-7.51,760.5,2098.0,0.05972,0.05356,0.00557,48.72,46.4,1.0
-2.014,9.63,-6.83,330.2,6436.0,0.0284,0.10736,0.00979,66.8,137.9,2.0
-5.25,9.69,-6.13,774.5,3312.0,0.09937,0.05383,0.01204,78.25,89.5,3.0
-2.34,10.51,-7.176,1281.0,4628.0,0.0522,0.1027,0.002815,15.25,89.5,4.0
-3.266,11.97,-7.61,1006.5,3394.0,0.06555,0.04947,0.006016,34.16,65.75,0.0
-4.797,9.66,-7.125,939.0,4884.0,0.09467,0.07947,0.007355,23.88,72.8,1.0
-inf,12.086,-6.31,1259.0,2196.0,0.00544,0.0723,0.00488,56.22,149.9,2.0
-2.963,11.305,-7.566,1429.0,6444.0,0.05713,0.04758,0.004215,15.38,51.78,3.0
-4.21,9.72,-6.348,1286.0,3382.0,0.0726,0.11145,0.01058,72.6,29.78,4.0
-2.887,8.234,-6.54,956.5,4816.0,0.0998,0.02733,0.002302,66.2,40.53,0.0
-2.207,11.17,-6.594,1437.0,3002.0,0.0323,0.1179,0.01102,82.75,92.0,1.0
-1.579,11.78,-7.965,874.5,1571.0,0.0992,0.00719,0.00408,11.99,78.7,2.0
-3.617,11.49,-6.195,1375.0,3014.0,0.06494,0.1088,0.00853,86.5,95.3,3.0
-4.51,10.875,-6.895,1286.0,4788.0,0.0853,0.1136,0.00721,32.8,89.0,4.0
-4.895,12.336,-7.47,1305.0,3630.0,0.08496,0.04935,0.01165,72.44,76.25,0.0
-2.645,8.96,-6.78,1044.0,1532.0,0.09937,0.0383,0.01137,35.38,135.0,1.0
-4.023,10.73,-6.523,1174.0,5440.0,0.07117,0.00784,0.00785,19.5,83.0,2.0
-3.76,8.97,-6.99,579.0,5520.0,0.0638,0.04926,0.00938,28.38,21.14,3.0
-1.878,9.92,-7.69,428.0,1517.0,0.0781,0.0781,0.01291,102.94,39.72,4.0
