like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.31,10.38,-7.76,736.5,5148.0,0.11664,0.00797,0.002323,12.38,59.5,0.0
-4.207,11.16,-7.37,899.5,4764.0,0.10925,0.08905,0.002438,67.2,78.5,1.0
-3.701,12.18,-6.71,983.0,5240.0,0.0718,0.0634,0.003967,56.38,68.8,2.0
-2.88,12.11,-7.418,906.0,2164.0,0.105,0.0721,0.001512,71.56,46.16,3.0
-1.609,11.94,-6.684,1123.0,4024.0,0.0134,0.0903,0.00469,67.06,71.0,4.0
-2.2,10.016,-6.047,944.0,6228.0,0.02872,0.0485,0.00863,59.75,46.34,0.0
-4.793,12.25,-6.34,1131.0,2484.0,0.0846,0.06366,0.011444,40.1,46.28,1.0
-2.557,8.37,-6.953,974.0,4836.0,0.04962,0.05847,0.00239,11.47,42.75,2.0
-4.363,10.17,-6.98,1120.0,5950.0,0.0834,0.07794,0.004395,72.25,69.8,3.0
-3.54,11.625,-6.375,1401.0,2452.0,0.0828,0.10284,0.00246,60.56,71.8,4.0
-2.22,10.96,-6.574,395.2,5628.0,0.02686,0.08044,0.01296,27.5,113.6,0.0
-3.865,9.53,-6.5,1220.0,3710.0,0.0094,0.0496,0.001844,92.0,36.9,1.0
-3.04,12.305,-7.88,1077.0,4062.0,0.05057,0.05447,0.00535,96.8,134.6,2.0
-2.732,10.98,-7.746,1126.0,6292.0,0.05023,0.065,0.002728,91.75,81.3,3.0
-5.42,8.6,-6.516,1229.0,4736.0,0.08417,0.0893,0.012886,17.02,95.2,4.0
-4.246,8.664,-6.254,1478.0,4704.0,0.09143,0.05966,0.003544,43.12,85.4,0.0
-5.277,9.945,-7.41,1475.0,5720.0,0.0868,0.11536,0.007496,93.44,120.06,1.0
-1.956,8.266,-6.14,1388.0,5564.0,0.02295,0.11444,0.00738,79.0,91.2,2.0
-3.756,11.94,-7.73,926.0,3540.0,0.1091,0.1119,0.001701,63.88,148.0,3.0
-5.25,10.84,-6.957,611.0,5028.0,0.09705,0.1083,0.00602,23.8,114.25,4.0
-4.863,10.02,-6.227,351.0,2414.0,0.0912,0.1194,0.00999,43.75,112.8,0.0
-2.49,8.414,-6.58,641.0,4260.0,0.03696,0.02298,0.01017,44.84,47.53,1.0
-3.934,9.914,-7.887,708.5,2438.0,0.0928,0.1095,0.003645,104.5,50.84,2.0
-3.76,8.11,-7.79,504.2,2138.0,0.08386,0.07513,0.00631,82.0,66.1,3.0
-4.63,10.1,-7.477,1322.0,3722.0,0.0972,0.0988,0.003603,95.5,28.23,4.0
-4.82,10.75,-7.707,1428.0,2726.0,0.12,0.09106,0.00328,55.1,35.78,0.0
-4.41,11.125,-7.37,915.5,5828.0,0.08374,0.05014,0.005558,84.25,21.84,1.0
-5.742,9.88,-6.18,1361.0,2358.0,0.11255,0.0328,0.01161,50.84,69.5,2.0
-4.3,12.16,-6.668,553.5,3122.0,0.0905,0.03607,0.006966,46.6,110.3,3.0
-4.03,10.81,-6.203,1412.0,6012.0,0.0629,0.0931,0.00727,19.73,98.06,4.0
-1.87,9.98,-7.46,777.0,4500.0,0.01313,0.02466,0.002186,53.3,32.12,0.0
-2.824,10.9,-6.566,1041.0,6360.0,0.04736,0.0674,0.003473,81.5,20.42,1.0
-1.878,8.19,-7.617,1161.0,2534.0,0.02667,0.00785,0.01076,64.3,29.58,2.0
-2.459,9.32,-6.086,1131.0,2916.0,0.01234,0.03748,0.00281,42.72,27.0,3.0
-3.17,9.734,-7.586,1038.0,1825.0,0.1099,0.03064,0.003248,15.516,51.16,4.0
-6.934,10.02,-7.1,477.2,5570.0,0.1168,0.10675,0.01211,98.94,103.4,0.0
-5.965,8.88,-6.324,774.5,6132.0,0.11176,0.0892,0.006744,17.53,33.88,1.0
-2.42,8.99,-6.992,371.5,2058.0,0.04276,0.05615,0.00869,37.9,87.25,2.0
-3.602,10.24,-7.723,1238.0,3482.0,0.0978,0.10016,0.001751,93.2,120.44,3.0
-4.22,9.11,-6.27,1264.0,2054.0,0.0829,0.02103,0.01228,59.25,41.5,4.0
-2.875,11.26,-6.51,1103.0,3370.0,0.0632,0.0729,0.002247,97.6,29.3,0.0
-2.865,11.58,-7.582,1187.0,2028.0,0.0509,0.0636,0.00696,26.31,141.0,1.0
-2.557,11.086,-6.598,425.5,2808.0,0.0348,0.08923,0.01269,13.0,121.9,2.0
-6.047,11.125,-6.09,852.0,4910.0,0.11633,0.02896,0.00954,77.9,38.06,3.0
-3.25,9.57,-7.81,638.0,5892.0,0.05203,0.0759,0.00561,34.1,136.4,4.0
-4.42,11.91,-6.957,615.0,5524.0,0.08777,0.00788,0.007416,15.48,28.17,0.0
-4.79,9.66,-6.402,630.0,5096.0,0.0907,0.05093,0.006752,70.2,134.5,1.0
-1.675,12.08,-6.3,1481.0,5756.0,0.01764,0.1053,0.007202,71.7,111.06,2.0
-2.242,11.336,-7.9,376.0,1808.0,0.0464,0.11237,0.003195,71.5,103.75,3.0
-4.49,8.23,-6.234,848.5,5880.0,0.0764,0.1035,0.005707,77.3,24.55,4.0
-5.215,9.914,-7.12,1269.0,4880.0,0.08093,0.115,0.010345,38.62,141.4,0.0
-3.223,9.41,-6.957,1254.0,4804.0,0.0741,0.03134,0.002884,15.0,121.06,1.0
-2.469,11.89,-7.11,1127.0,6140.0,0.0431,0.07025,0.002573,19.72,62.34,2.0
-3.701,9.86,-6.52,693.5,4804.0,0.05917,0.0768,0.006992,57.3,24.94,3.0
-2.764,10.83,-7.03,825.5,2358.0,0.07336,0.06635,0.00238,11.72,90.44,4.0
-49.84,11.61,-6.824,670.0,3676.0,0.006607,0.0837,0.00261,88.44,25.67,0.0
-1.551,10.26,-7.28,642.5,4010.0,0.013855,0.07227,0.004124,40.47,138.8,1.0
-1.848,10.625,-7.27,1098.0,2424.0,0.01148,0.01978,0.01287,15.85,120.75,2.0
-2.895,9.48,-6.19,1247.0,2468.0,0.04675,0.1106,0.005314,99.4,143.6,3.0
-2.074,10.56,-7.895,417.0,2606.0,0.04025,0.04834,0.003368,87.3,21.38,4.0
-2.21,9.73,-6.043,687.5,2234.0,0.03766,0.0929,0.004448,81.25,96.0,0.0
-4.53,8.02,-6.766,1406.0,6336.0,0.1146,0.02914,0.003424,32.72,76.3,1.0
-2.643,9.76,-7.223,1099.0,4656.0,0.00983,0.05344,0.00679,36.88,116.5,2.0
-3.863,10.39,-6.96,1225.0,6284.0,0.09546,0.0683,0.002388,70.8,118.8,3.0
-2.814,11.69,-6.414,784.0,3490.0,0.05267,0.0759,0.003338,71.25,121.56,4.0
-5.336,10.266,-6.13,1140.0,3828.0,0.0933,0.10223,0.007164,83.3,29.83,0.0
-5.074,10.016,-6.12,880.0,4860.0,0.1002,0.023,0.00755,98.9,132.2,1.0
-3.291,10.35,-6.74,811.0,5130.0,0.05066,0.06204,0.007748,86.4,55.72,2.0
-1.922,8.36,-7.812,1348.0,3624.0,0.02235,0.10144,0.00882,67.3,95.9,3.0
-2.314,12.25,-7.484,541.0,3936.0,0.03528,0.0675,0.004715,44.6,136.2,4.0
-2.54,10.76,-6.89,799.5,5830.0,0.03864,0.00957,0.01174,52.9,109.4,0.0
-3.729,8.65,-7.76,947.0,6212.0,0.0548,0.10345,0.00842,41.9,39.03,1.0
-1.876,11.57,-7.754,1098.0,2362.0,0.03473,0.0654,0.002232,77.8,128.1,2.0
-1.98,11.33,-7.91,813.0,5656.0,0.02974,0.0724,0.002733,30.44,77.56,3.0
-4.68,8.734,-6.59,804.5,4464.0,0.1023,0.0981,0.003618,52.34,55.06,4.0
-3.941,9.99,-6.19,463.8,1856.0,0.11414,0.013176,0.00934,85.94,87.0,0.0
-5.51,12.0,-6.793,1277.0,5100.0,0.0974,0.04974,0.00936,85.8,146.9,1.0
-2.504,11.99,-6.082,1219.0,4260.0,0.04474,0.0722,0.002611,28.77,120.44,2.0
-4.004,9.64,-6.03,431.2,1531.0,0.099,0.07263,0.01127,71.3,72.6,3.0
-5.805,11.336,-7.33,624.5,5584.0,0.09155,0.11084,0.01251,54.6,147.6,4.0
-1.723,11.375,-6.67,938.0,4856.0,0.01859,0.07465,0.00912,51.78,100.56,0.0
-3.75,12.42,-6.84,1149.0,3428.0,0.0676,0.01468,0.00871,97.25,40.78,1.0
-5.355,8.53,-7.562,1253.0,3798.0,0.1012,0.02591,0.00879,60.53,91.0,2.0
-4.12,11.16,-7.633,1450.0,4048.0,0.07336,0.066,0.005547,98.8,122.25,3.0
-3.08,8.48,-7.383,743.0,1719.0,0.076,0.0898,0.003534,79.7,23.2,4.0
-1.856,12.086,-7.195,1164.0,1493.0,0.02728,0.06018,0.007328,75.44,82.06,0.0
-5.336,11.695,-7.35,1124.0,6012.0,0.10004,0.00741,0.00978,55.88,78.3,1.0
-3.654,9.71,-6.473,1220.0,2003.0,0.06824,0.04028,0.010895,94.1,108.75,2.0
-2.977,8.68,-6.098,1169.0,3012.0,0.08093,0.0895,0.0015135,69.9,73.3,3.0
-4.465,8.25,-7.54,1450.0,5244.0,0.07874,0.06885,0.005886,85.25,110.9,4.0
-598.0,8.66,-6.19,828.0,6036.0,0.0052,0.03018,0.006714,42.28,110.6,0.0
-3.13,9.32,-6.617,1485.0,2548.0,0.06168,0.0629,0.003656,67.2,110.06,1.0
-4.89,8.21,-7.227,944.5,6416.0,0.08105,0.1072,0.006966,26.22,68.0,2.0
-5.5,9.8,-6.25,1185.0,2152.0,0.11804,0.03625,0.0101,57.38,104.8,3.0
-2.686,12.22,-6.41,666.0,5532.0,0.03964,0.02371,0.012405,60.53,79.75,4.0
-3.12,8.02,-7.97,1019.0,1903.0,0.05392,0.0688,0.01077,24.83,66.3,0.0
-3.783,10.83,-6.254,1393.0,6190.0,0.06165,0.0683,0.006413,93.44,142.2,1.0
-2.064,10.57,-7.934,988.0,3932.0,0.02861,0.0423,0.006107,53.3,71.44,2.0
-3.328,12.05,-7.195,1431.0,5364.0,0.05298,0.02748,0.00926,95.06,35.5,3.0
-3.531,9.52,-6.1,435.8,3074.0,0.05582,0.05237,0.0129,99.7,39.12,4.0
