like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-4.168,11.69,-7.49,1007.0,3196.0,0.08527,0.05148,0.007595,19.44,90.0,0.0
-3.807,8.15,-6.33,1315.0,4376.0,0.0767,0.05365,0.005264,44.16,31.47,1.0
-1.818,10.81,-7.82,1057.0,5084.0,0.012794,0.03708,0.01143,56.44,75.3,2.0
-2.021,10.914,-7.34,435.0,2842.0,0.04718,0.02444,0.00465,11.87,115.9,3.0
-5.586,10.14,-7.535,1376.0,5736.0,0.09814,0.06018,0.01042,95.0,79.56,4.0
-1.839,11.305,-7.586,1166.0,1949.0,0.04404,0.0805,0.007,77.3,59.94,0.0
-1.699,11.734,-7.492,1044.0,4340.0,0.02351,0.0408,0.00739,28.47,119.1,1.0
-6.25,11.81,-7.96,568.5,4576.0,0.1149,0.08826,0.01292,17.3,77.75,2.0
-1.75,10.43,-7.965,1395.0,1455.0,0.0631,0.03793,0.005085,46.56,103.06,3.0
-1.774,9.836,-7.69,693.5,5200.0,0.04272,0.02525,0.002151,25.62,108.44,4.0
-5.734,11.28,-7.31,864.5,5844.0,0.1185,0.0702,0.007484,66.44,93.1,0.0
-2.023,10.66,-6.5,1378.0,5280.0,0.02875,0.0744,0.00855,13.31,122.0,1.0
-5.008,11.22,-6.566,834.0,3320.0,0.0913,0.02406,0.012566,81.2,42.5,2.0
-2.764,8.67,-7.164,817.5,6396.0,0.10706,0.07166,0.001928,46.62,76.4,3.0
-3.52,8.77,-7.15,707.0,4710.0,0.06006,0.1071,0.008835,19.45,123.75,4.0
-1.239,9.27,-6.375,980.0,1539.0,0.02977,0.02979,0.007435,61.62,62.28,0.0
-4.645,8.125,-7.16,1329.0,2148.0,0.11017,0.0534,0.01153,36.8,93.8,1.0
-3.59,9.55,-6.004,596.0,5612.0,0.1139,0.02087,0.003006,15.055,125.0,2.0
-2.732,11.45,-7.184,485.0,5156.0,0.043,0.10614,0.009445,80.5,32.9,3.0
-2.99,9.64,-6.617,1376.0,5796.0,0.05582,0.0554,0.004635,76.75,42.44,4.0
-2.504,9.11,-7.54,1313.0,3776.0,0.0421,0.01727,0.006016,68.7,73.94,0.0
-5.527,10.76,-7.457,342.0,4628.0,0.1196,0.0335,0.00814,83.9,137.2,1.0
-2.621,12.414,-7.504,1100.0,5104.0,0.0964,0.08966,0.001937,91.75,45.56,2.0
-1.817,11.18,-6.9,654.0,4576.0,0.01646,0.1134,0.004616,13.2,67.1,3.0
-2.152,10.86,-6.418,592.5,2086.0,0.05643,0.02861,0.00886,15.35,55.62,4.0
-2.484,12.04,-7.777,570.5,6076.0,0.09894,0.1131,0.00186,65.75,68.94,0.0
-1.132,10.76,-7.605,745.5,1486.0,0.06323,0.06082,0.002605,20.78,130.1,1.0
-3.527,9.79,-6.434,875.0,2702.0,0.0714,0.05,0.00909,50.66,112.44,2.0
-2.607,10.17,-7.652,1337.0,4572.0,0.06195,0.03116,0.002796,24.7,89.06,3.0
-2.893,11.1,-6.082,1330.0,3698.0,0.1007,0.06476,0.002298,84.8,27.05,4.0
