like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.758,11.62,-7.516,814.5,5732.0,0.01072,0.0901,0.001991,26.8,87.8,0.0
-2.576,11.57,-6.03,1057.0,2490.0,0.10754,0.02693,0.00626,29.12,73.6,1.0
-2.219,10.92,-7.727,963.5,2510.0,0.06696,0.05783,0.00811,50.66,86.0,2.0
-3.08,10.734,-7.973,1048.0,1525.0,0.1128,0.0797,0.00824,93.06,71.6,3.0
-1.397,8.74,-7.047,750.5,5596.0,0.10144,0.006527,0.001743,28.4,120.94,4.0
-2.213,8.46,-7.08,943.5,1771.0,0.05902,0.1095,0.01249,20.1,83.0,0.0
-1.525,10.79,-7.82,503.8,1850.0,0.04672,0.02458,0.00933,74.06,92.8,1.0
-2.977,11.086,-7.004,997.5,5164.0,0.071,0.0615,0.010765,33.12,80.8,2.0
-1.1,9.91,-6.473,474.8,3596.0,0.02135,0.05637,0.003647,103.5,26.56,3.0
-2.63,10.2,-7.062,645.0,2806.0,0.07275,0.0919,0.009895,47.4,32.6,4.0
-1.149,10.42,-7.305,1423.0,2572.0,0.02007,0.11005,0.01118,69.4,79.7,0.0
-2.062,10.8,-7.02,528.0,6256.0,0.04535,0.1012,0.00857,14.65,86.94,1.0
-2.941,9.5,-6.066,550.5,3388.0,0.0999,0.0653,0.006012,81.6,140.9,2.0
-2.295,10.695,-7.402,1160.0,5376.0,0.06586,0.0746,0.004063,74.5,137.5,3.0
-3.95,8.49,-7.125,515.0,4616.0,0.1061,0.05933,0.01106,99.7,82.2,4.0
-1.994,9.13,-7.727,1135.0,1980.0,0.08417,0.02916,0.00454,72.1,99.8,0.0
-1.087,10.734,-6.836,881.0,6104.0,0.03915,0.01561,0.001851,28.11,37.6,1.0
-1.5,8.9,-7.94,710.0,4580.0,0.0324,0.0859,0.00884,94.5,37.56,2.0
-2.732,9.63,-6.46,1224.0,3910.0,0.10175,0.04095,0.004242,72.44,144.4,3.0
-1.81,12.28,-6.664,517.5,4890.0,0.04584,0.0475,0.007275,72.0,94.56,4.0
-233.4,10.17,-6.953,379.8,6320.0,0.00713,0.10956,0.007584,33.0,123.7,0.0
-4.094,12.23,-6.84,1197.0,3758.0,0.10596,0.06903,0.01277,32.9,102.7,1.0
-2.826,9.76,-6.72,683.0,2272.0,0.11847,0.01296,0.01229,72.4,21.3,2.0
-3.3,8.78,-7.008,1215.0,4090.0,0.0778,0.1039,0.01098,11.42,26.02,3.0
-1.168,10.016,-6.64,705.0,6292.0,0.02919,0.0856,0.002316,98.2,47.3,4.0
-1.197,11.41,-7.22,755.5,6144.0,0.01483,0.06058,0.01267,36.3,106.7,0.0
-2.152,10.43,-6.742,410.0,2184.0,0.0753,0.1148,0.003147,59.5,96.8,1.0
-3.928,10.85,-7.195,1108.0,4280.0,0.1056,0.08484,0.00872,29.2,82.94,2.0
-1.4,10.67,-7.91,972.5,4628.0,0.05484,0.0456,0.001544,82.6,71.56,3.0
-2.832,8.17,-7.207,1325.0,2592.0,0.0773,0.07404,0.01114,41.4,82.3,4.0
-1.391,10.32,-7.016,935.5,2074.0,0.03098,0.04443,0.01294,13.27,77.1,0.0
-1.451,11.71,-7.2,1442.0,2682.0,0.0312,0.09314,0.01108,70.2,42.5,1.0
-1.005,9.55,-6.43,416.2,3702.0,0.01796,0.02242,0.01069,68.3,104.75,2.0
-2.459,10.53,-6.652,1010.0,3152.0,0.06726,0.0592,0.00939,22.17,139.1,3.0
-1.263,9.29,-6.492,1116.0,3264.0,0.02705,0.0919,0.00852,48.25,82.6,4.0
-2.7,12.33,-7.117,339.8,6240.0,0.069,0.03308,0.00963,23.4,59.9,0.0
-1.709,9.6,-7.547,571.0,1689.0,0.04562,0.0639,0.00895,55.03,129.2,1.0
-1.782,11.55,-6.723,697.5,2528.0,0.0827,0.03107,0.003433,71.8,113.6,2.0
-2.797,9.21,-7.76,471.0,3670.0,0.11084,0.1055,0.002707,78.5,47.84,3.0
-1.906,11.92,-7.895,1286.0,5690.0,0.04456,0.03305,0.00995,85.75,143.4,4.0
-1.678,10.19,-6.758,639.0,3956.0,0.0403,0.0368,0.012,42.6,65.3,0.0
-1.745,8.64,-7.902,1312.0,5620.0,0.03946,0.0613,0.008026,70.44,136.0,1.0
-11.51,9.84,-6.48,584.5,5612.0,0.009155,0.11926,0.006527,45.44,59.4,2.0
-1.066,11.53,-6.273,617.5,6452.0,0.01997,0.0657,0.00635,104.3,94.0,3.0
-1.235,12.42,-7.5,1384.0,3502.0,0.02539,0.08405,0.00418,87.75,27.36,4.0
-0.959,8.39,-6.246,500.0,6156.0,0.01619,0.0784,0.002172,80.94,60.78,0.0
-3.027,9.766,-6.41,781.0,3178.0,0.10626,0.04337,0.00705,49.53,120.75,1.0
-3.13,10.44,-6.645,1308.0,5300.0,0.114,0.00982,0.00552,32.44,85.6,2.0
-2.602,8.75,-7.96,1362.0,2162.0,0.07886,0.0464,0.011024,21.42,41.62,3.0
-3.084,9.875,-7.01,1403.0,3690.0,0.07404,0.09827,0.01101,21.16,62.2,4.0
-2.451,9.09,-7.46,941.0,2614.0,0.10126,0.0217,0.006733,63.56,139.5,0.0
-1.281,8.61,-7.086,801.5,2566.0,0.02998,0.03262,0.01087,42.78,47.94,1.0
-3.637,11.86,-6.586,481.0,4260.0,0.11115,0.071,0.007374,91.6,78.7,2.0
-1.463,11.625,-6.32,595.0,5092.0,0.01831,0.02959,0.00865,18.52,24.61,3.0
-3.072,11.664,-6.566,461.0,4190.0,0.09015,0.0578,0.00764,13.82,100.9,4.0
-3.354,9.805,-6.848,1482.0,4012.0,0.0833,0.0717,0.01017,16.25,27.19,0.0
-1.621,8.79,-6.227,581.0,3344.0,0.067,0.057,0.00178,72.4,132.9,1.0
-1.41,8.41,-7.08,385.2,3496.0,0.08624,0.02066,0.001949,10.87,137.5,2.0
-3.574,11.33,-6.938,432.8,4072.0,0.10046,0.04297,0.01202,64.94,89.8,3.0
-1.294,10.04,-6.617,1110.0,3404.0,0.04977,0.03876,0.001531,66.56,83.0,4.0
-4.176,10.67,-6.254,1011.0,5016.0,0.1049,0.0936,0.009705,28.48,39.9,0.0
-2.281,11.65,-6.863,940.0,3064.0,0.06726,0.0763,0.0061,43.0,123.7,1.0
-1.627,8.85,-7.344,1208.0,4022.0,0.04446,0.05084,0.00485,56.8,75.94,2.0
-1.482,10.8,-6.07,620.0,3704.0,0.04514,0.0419,0.004333,87.7,109.56,3.0
-2.59,11.15,-7.363,745.5,1675.0,0.0963,0.05048,0.01032,30.58,37.97,4.0
-1.416,10.1,-7.918,1019.0,5656.0,0.02858,0.06168,0.00981,75.75,39.53,0.0
-1.546,11.83,-6.477,1242.0,1683.0,0.05142,0.005272,0.01183,79.2,118.3,1.0
-3110.0,12.484,-7.75,565.0,3260.0,0.00614,0.03964,0.00597,78.25,131.6,2.0
-2.574,9.65,-6.504,350.8,2054.0,0.08386,0.09125,0.00932,86.1,119.2,3.0
-1.192,9.11,-6.633,1129.0,2436.0,0.01572,0.02205,0.001826,84.25,42.1,4.0
-1.114,10.01,-7.68,383.0,2680.0,0.01749,0.0711,0.01051,38.5,132.8,0.0
-2.16,11.39,-6.65,356.0,2396.0,0.08044,0.06104,0.00526,56.88,102.0,1.0
-1.227,9.22,-6.535,1069.0,4136.0,0.02919,0.09033,0.004105,65.44,79.1,2.0
-1.048,10.516,-7.13,453.5,6172.0,0.01877,0.02965,0.00856,73.94,90.94,3.0
-1.654,12.23,-7.906,1169.0,2876.0,0.04385,0.1038,0.005062,86.5,86.9,4.0
-3.684,9.42,-7.79,542.0,5776.0,0.1109,0.07227,0.005764,10.7,86.06,0.0
-2.973,8.52,-6.066,1408.0,4332.0,0.0753,0.04492,0.01042,66.44,120.06,1.0
-1.181,11.86,-7.01,1386.0,5830.0,0.02306,0.06015,0.00844,87.4,119.3,2.0
-1.779,9.23,-7.344,621.0,5776.0,0.03928,0.1155,0.008156,96.0,140.8,3.0
-3.441,9.43,-6.074,1420.0,5628.0,0.0965,0.0659,0.006016,86.2,138.8,4.0
-1.374,11.54,-6.43,1098.0,2072.0,0.02388,0.06726,0.00503,10.016,24.95,0.0
-4.363,8.46,-6.65,953.5,4572.0,0.1192,0.0853,0.0089,33.2,90.2,1.0
-3.04,11.64,-6.625,404.8,6090.0,0.1164,0.09686,0.002544,27.69,53.1,2.0
-1.723,8.48,-7.043,781.5,1517.0,0.0399,0.0956,0.00673,88.25,31.77,3.0
-1.534,8.85,-7.355,970.5,4770.0,0.0618,0.05722,0.001378,31.84,140.8,4.0
-1.423,10.75,-6.36,1343.0,3530.0,0.03296,0.03308,0.01204,55.97,147.1,0.0
-2.91,9.06,-7.91,1191.0,3706.0,0.0728,0.11487,0.00865,34.88,89.6,1.0
-1.41,8.664,-6.168,675.0,1838.0,0.03607,0.03152,0.0062,48.9,104.6,2.0
-1.443,8.77,-6.773,1102.0,4144.0,0.04294,0.07275,0.00251,84.8,42.3,3.0
-1.976,10.68,-7.348,1143.0,1592.0,0.0578,0.05316,0.00948,29.56,131.4,4.0
-2.52,8.53,-6.336,431.8,1724.0,0.0932,0.1055,0.004196,46.56,59.4,0.0
-1664.0,8.54,-7.785,868.5,3754.0,0.006756,0.0694,0.00236,16.69,107.25,1.0
-2.281,11.734,-7.426,712.0,3188.0,0.07263,0.0324,0.00807,55.72,131.1,2.0
-1.397,11.24,-7.227,1393.0,1930.0,0.03217,0.06046,0.00381,103.5,135.6,3.0
-3.646,12.49,-7.652,1378.0,3438.0,0.1145,0.012314,0.01137,90.06,66.7,4.0
-1.64,11.8,-6.586,889.5,4144.0,0.03766,0.0873,0.008415,91.94,53.03,0.0
-2.855,9.38,-6.836,792.0,2162.0,0.10406,0.05246,0.00876,43.34,70.06,1.0
-1.144,11.59,-6.09,366.2,4960.0,0.0252,0.03976,0.006493,90.5,70.94,2.0
-1.509,10.24,-6.8,842.0,2894.0,0.0698,0.02403,0.002611,24.22,32.66,3.0
-1.118,9.29,-7.242,791.5,4240.0,0.01787,0.0999,0.004963,56.16,39.5,4.0
