like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-0.655,11.19,-6.92,928.0,4550.0,0.09106,0.01634,0.003563,103.94,95.1,0.0
-0.561,11.516,-7.203,726.5,4590.0,0.10565,0.02423,0.007427,104.1,28.72,1.0
-283.5,12.25,-6.215,1343.0,3152.0,0.00672,0.04086,0.01238,59.16,101.0,2.0
-0.798,11.94,-6.844,878.0,2224.0,0.03076,0.0349,0.006493,49.34,47.84,3.0
-0.761,10.92,-7.31,1065.0,6000.0,0.03702,0.00846,0.002958,39.03,20.11,4.0
-0.824,8.73,-7.84,1487.0,3114.0,0.01651,0.10065,0.00363,79.2,58.97,0.0
-0.693,9.1,-7.043,714.0,4870.0,0.01755,0.0481,0.006668,55.2,75.5,1.0
-0.6387,11.65,-7.195,1340.0,4916.0,0.10364,0.0576,0.003407,68.9,109.0,2.0
-0.7065,10.516,-7.098,1238.0,2436.0,0.03778,0.10046,0.007225,68.0,122.4,3.0
-0.6157,11.2,-6.977,789.5,5700.0,0.02805,0.04117,0.005955,93.1,111.3,4.0
-0.783,9.836,-7.277,1094.0,2043.0,0.05264,0.05933,0.00853,100.4,94.94,0.0
-0.7637,11.03,-6.582,1146.0,3160.0,0.03113,0.11365,0.00458,56.03,25.42,1.0
-0.5737,11.64,-6.945,1432.0,5150.0,0.05112,0.01855,0.007374,83.3,148.5,2.0
-0.657,9.53,-7.848,1162.0,5270.0,0.01533,0.0555,0.005898,58.84,117.4,3.0
-0.852,10.445,-7.844,532.5,1941.0,0.059,0.014755,0.00792,57.5,111.2,4.0
-0.5815,11.58,-6.83,991.0,5176.0,0.06064,0.09894,0.00591,81.06,141.4,0.0
-0.648,12.27,-6.594,889.5,4026.0,0.02025,0.02611,0.01111,11.27,91.5,1.0
-0.5537,12.3,-6.582,1209.0,3934.0,0.062,0.02707,0.00723,10.94,38.97,2.0
-0.562,12.42,-7.016,1250.0,3474.0,0.05627,0.10803,0.00877,31.17,139.1,3.0
-0.596,8.67,-7.785,1373.0,3714.0,0.08234,0.0759,0.004616,27.34,81.75,4.0
-0.918,9.28,-6.035,1105.0,2118.0,0.0662,0.1085,0.002287,72.8,105.1,0.0
-0.572,12.01,-7.35,977.0,5590.0,0.0702,0.08624,0.00729,36.6,128.5,1.0
-0.6064,10.52,-7.863,1049.0,2954.0,0.0409,0.0803,0.008865,47.78,91.7,2.0
-0.628,8.55,-6.29,942.0,5092.0,0.07794,0.03476,0.01127,26.88,43.4,3.0
-0.6597,12.14,-6.074,964.5,6188.0,0.1147,0.1114,0.00855,23.12,115.0,4.0
-3588.0,8.36,-6.207,985.0,4370.0,0.00577,0.008095,0.00996,38.88,35.97,0.0
-0.678,8.516,-7.418,1484.0,2712.0,0.05127,0.1141,0.005016,71.75,24.56,1.0
-0.797,10.24,-7.09,1066.0,6344.0,0.1112,0.09503,0.001625,93.1,20.52,2.0
-0.582,9.54,-6.28,1432.0,6340.0,0.03827,0.0725,0.01243,91.1,90.4,3.0
-0.5747,8.35,-6.85,496.8,4516.0,0.0652,0.0772,0.011826,95.06,139.8,4.0
-0.7754,11.09,-7.254,972.0,3176.0,0.0821,0.05627,0.002644,92.7,51.78,0.0
-0.557,8.664,-7.23,660.0,4064.0,0.07947,0.02255,0.00921,75.0,115.6,1.0
-1153.0,9.22,-7.566,618.0,2786.0,0.00638,0.0787,0.003792,24.6,63.0,2.0
-0.5728,12.18,-6.39,1161.0,4750.0,0.06305,0.0743,0.00922,88.2,110.06,3.0
-0.886,12.38,-6.008,1489.0,4000.0,0.014786,0.06094,0.0094,44.0,70.06,4.0
-0.8613,10.79,-7.652,1482.0,3748.0,0.08514,0.07355,0.001359,30.06,120.8,0.0
-1.581,10.87,-6.254,762.0,5170.0,0.012115,0.05222,0.00978,70.44,69.25,1.0
