like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-0.6445,8.99,-7.29,607.5,3272.0,0.0469,0.05966,0.006252,98.75,126.6,0.0
-0.869,10.805,-7.57,603.5,1857.0,0.02773,0.0617,0.010635,70.3,44.2,1.0
-0.574,8.78,-6.38,656.0,4564.0,0.09174,0.07574,0.006165,85.2,135.6,2.0
-0.606,9.93,-6.5,591.0,4656.0,0.11774,0.0465,0.00877,58.22,60.03,3.0
-0.6245,8.7,-7.69,645.5,5536.0,0.1014,0.11725,0.00889,58.5,149.1,4.0
-0.8325,11.125,-7.273,1173.0,2128.0,0.02892,0.0809,0.004456,51.28,40.4,0.0
-0.6636,10.94,-7.074,842.0,3118.0,0.04135,0.0601,0.005543,80.9,79.6,1.0
-0.8423,11.195,-7.035,565.0,2352.0,0.0644,0.11285,0.003998,31.5,121.8,2.0
-2.146,11.164,-6.8,1323.0,3536.0,0.011635,0.06555,0.0015745,17.61,89.6,3.0
-0.7515,10.24,-6.29,786.5,2174.0,0.0702,0.04352,0.00854,10.3,56.97,4.0
-2.383,11.0,-6.39,1104.0,2804.0,0.01338,0.0786,0.01121,58.56,28.86,0.0
-0.689,9.734,-7.02,443.8,4964.0,0.02411,0.119,0.00452,62.97,48.03,1.0
-35.88,11.95,-6.207,940.0,3236.0,0.0084,0.0946,0.00957,13.21,137.2,2.0
-0.82,11.71,-6.605,1353.0,5424.0,0.06415,0.0932,0.001537,39.34,137.5,3.0
-0.8506,12.34,-7.785,1435.0,1805.0,0.06186,0.0818,0.00447,49.66,80.8,4.0
-0.7065,11.66,-6.99,490.0,6024.0,0.1104,0.09454,0.01065,54.94,136.6,0.0
-0.6177,9.26,-6.76,1080.0,4576.0,0.08246,0.1111,0.010124,52.78,54.84,1.0
-0.673,9.73,-7.89,548.5,5216.0,0.0917,0.005016,0.011765,70.94,101.9,2.0
-0.744,11.03,-7.76,1335.0,4628.0,0.0932,0.1039,0.0124,26.17,106.7,3.0
-0.76,12.04,-6.887,1193.0,3132.0,0.06152,0.06494,0.002687,51.9,69.0,4.0
-0.5913,12.02,-6.875,816.5,6370.0,0.06033,0.10785,0.00554,17.81,113.0,0.0
-0.573,10.53,-6.773,1084.0,5320.0,0.04922,0.02116,0.008995,55.28,70.9,1.0
-5.793,10.836,-6.004,991.0,5972.0,0.01004,0.1085,0.0083,36.16,79.8,2.0
-0.968,8.36,-6.01,415.0,6136.0,0.01665,0.1071,0.002909,94.44,31.97,3.0
-0.582,11.98,-6.766,1351.0,3432.0,0.0893,0.02344,0.0066,46.28,119.94,4.0
-0.6743,8.62,-6.25,564.5,3954.0,0.1124,0.05524,0.012665,23.0,32.78,0.0
-0.617,11.43,-6.684,1343.0,3050.0,0.07697,0.07965,0.005707,75.44,137.4,1.0
