like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-3.059,10.04,-6.15,478.0,1665.0,0.0677,0.0979,0.00539,79.06,83.25,0.0
-2.43,9.97,-6.543,1450.0,2310.0,0.03415,0.0692,0.00967,46.38,97.75,1.0
-5.676,9.05,-6.38,1194.0,5076.0,0.1092,0.06097,0.00632,89.25,129.4,2.0
-4.445,10.67,-7.43,648.0,4760.0,0.07605,0.015495,0.012024,64.6,48.22,3.0
-3.77,9.96,-7.88,905.5,2450.0,0.0633,0.1184,0.007057,39.4,64.1,4.0
-2.062,8.28,-7.344,847.0,5468.0,0.01263,0.02951,0.01116,86.75,36.94,0.0
-1.895,8.07,-6.445,873.0,3172.0,0.02254,0.08704,0.007053,92.9,72.1,1.0
-2.63,11.02,-7.004,1335.0,3672.0,0.044,0.1134,0.002563,39.44,90.2,2.0
-1.807,8.45,-6.27,1322.0,4900.0,0.02025,0.03656,0.01239,66.75,94.4,3.0
-2.078,9.89,-6.574,1240.0,2608.0,0.01035,0.0847,0.010635,58.38,98.06,4.0
-5.105,11.44,-6.72,1263.0,2102.0,0.11383,0.05206,0.007145,13.11,65.06,0.0
-3.867,8.59,-7.23,884.0,2828.0,0.0681,0.04578,0.00824,85.3,41.5,1.0
-2.273,10.73,-7.996,1202.0,5256.0,0.03745,0.0676,0.002438,27.64,88.94,2.0
-2.28,11.95,-6.77,1267.0,5172.0,0.03268,0.08435,0.003624,102.1,102.9,3.0
-4.38,10.664,-6.387,733.0,1800.0,0.1056,0.0765,0.007133,24.81,143.4,4.0
-5.098,11.15,-7.766,492.8,6124.0,0.0884,0.07416,0.007687,85.9,82.44,0.0
-5.305,11.44,-7.723,1263.0,4450.0,0.11865,0.11505,0.003302,35.56,98.0,1.0
-6.086,8.234,-7.37,1500.0,4014.0,0.1154,0.03134,0.008545,93.8,87.44,2.0
-1.874,8.41,-7.7,1454.0,2622.0,0.02664,0.10284,0.00269,79.94,55.53,3.0
-4.918,8.09,-6.793,850.5,4316.0,0.0992,0.005928,0.007576,34.9,108.9,4.0
-4.49,8.85,-6.8,908.5,3458.0,0.0711,0.1122,0.00809,62.88,51.06,0.0
-2.48,8.15,-7.26,747.0,6056.0,0.0346,0.02612,0.01153,68.5,135.6,1.0
-5.633,8.6,-7.21,737.5,5948.0,0.10895,0.0513,0.006805,29.03,122.5,2.0
-4.168,10.836,-7.71,1432.0,2060.0,0.09894,0.02484,0.005703,66.7,79.44,3.0
-2.195,12.13,-6.71,359.5,4900.0,0.013954,0.03156,0.012794,19.34,100.3,4.0
-3.527,10.63,-6.29,608.0,1463.0,0.1173,0.03207,0.007183,71.1,38.72,0.0
-2.318,9.81,-7.617,1494.0,6172.0,0.0297,0.05618,0.00952,81.6,113.7,1.0
-2.273,10.12,-6.887,496.5,2592.0,0.03235,0.0691,0.00824,14.17,114.25,2.0
-6.74,11.38,-6.598,1003.5,6028.0,0.107,0.11273,0.01218,63.9,21.4,3.0
-3.215,8.62,-7.77,553.0,1663.0,0.0675,0.1131,0.005634,10.48,66.06,4.0
-4.816,10.22,-7.66,1168.0,2850.0,0.07764,0.1052,0.009575,65.7,128.1,0.0
-3.617,9.27,-7.043,794.0,6010.0,0.1049,0.0358,0.002317,35.72,146.0,1.0
-1.997,11.57,-7.496,1465.0,3240.0,0.012535,0.05655,0.008835,38.84,47.75,2.0
-2.408,10.71,-7.918,810.0,1785.0,0.0936,0.02676,0.002426,35.12,101.06,3.0
-3.428,9.805,-7.004,1089.0,3628.0,0.05347,0.0839,0.00624,39.44,81.25,4.0
-5.094,10.086,-6.785,1285.0,3590.0,0.1143,0.02217,0.005417,61.2,87.94,0.0
-3.979,11.23,-6.7,588.5,1879.0,0.07733,0.0774,0.011795,35.12,94.9,1.0
-3.57,10.055,-6.434,1118.0,2250.0,0.08405,0.0565,0.00382,60.28,32.8,2.0
-4.92,11.56,-6.395,1014.0,5580.0,0.1169,0.0605,0.00359,62.28,120.8,3.0
-5.152,10.555,-7.707,1032.0,3868.0,0.09235,0.10834,0.005955,35.8,133.9,4.0
-1.644,10.766,-7.15,461.2,3308.0,0.02304,0.0244,0.00426,92.3,115.9,0.0
-1.675,11.27,-6.234,1352.0,6450.0,0.013626,0.01293,0.01087,81.44,61.1,1.0
-3.12,10.85,-7.97,1476.0,3166.0,0.05884,0.06015,0.003344,63.38,95.7,2.0
-3.46,11.125,-6.016,1333.0,1586.0,0.08014,0.02437,0.00773,76.2,71.44,3.0
-4.22,11.75,-7.863,680.5,5700.0,0.06915,0.11694,0.00566,75.0,107.3,4.0
-2.1,9.31,-6.39,741.5,5836.0,0.02708,0.02515,0.012276,83.44,79.1,0.0
-3.148,12.016,-6.676,757.5,4308.0,0.069,0.00787,0.004192,76.1,122.06,1.0
-5.707,9.734,-6.67,577.0,3880.0,0.1156,0.10846,0.00555,12.23,149.1,2.0
-4.83,8.19,-6.766,566.5,2598.0,0.1061,0.03177,0.00849,93.56,79.1,3.0
-3.62,8.7,-6.74,766.5,3658.0,0.09106,0.0431,0.003069,39.8,62.47,4.0
-6.188,10.64,-6.562,1349.0,4170.0,0.1106,0.01611,0.01263,101.7,106.8,0.0
-4.848,10.71,-7.535,512.5,2884.0,0.0995,0.0142,0.010315,59.75,47.5,1.0
-5.676,10.625,-7.57,1229.0,2394.0,0.10297,0.0804,0.01051,84.2,71.8,2.0
-2.516,10.22,-7.547,1293.0,3870.0,0.03105,0.0731,0.0113,45.56,25.25,3.0
-6.1,9.016,-7.965,1398.0,3582.0,0.11865,0.11536,0.00537,31.61,63.8,4.0
-4.117,11.055,-6.305,680.5,1605.0,0.0929,0.05493,0.01293,28.02,108.3,0.0
-6.547,9.586,-7.883,1393.0,4150.0,0.10516,0.101,0.01186,103.3,60.56,1.0
-1.755,12.336,-7.168,827.5,3562.0,0.01151,0.01413,0.00881,63.72,99.8,2.0
-1.423,10.47,-7.992,1311.0,1868.0,0.0133,0.10803,0.002945,33.4,97.2,3.0
-3.094,8.48,-7.33,499.2,5412.0,0.04868,0.01142,0.01213,47.4,75.8,4.0
-2.578,11.86,-7.3,1328.0,5710.0,0.0405,0.026,0.005665,40.94,121.75,0.0
-2.742,8.8,-6.88,992.5,2894.0,0.04694,0.03485,0.005753,54.16,92.3,1.0
-3.406,8.94,-6.67,1344.0,1512.0,0.0647,0.05804,0.01074,31.48,149.6,2.0
-3.975,8.05,-7.6,626.0,4932.0,0.0659,0.03796,0.00889,70.4,129.1,3.0
-4.566,9.23,-7.76,953.0,6268.0,0.0704,0.09314,0.008446,20.6,22.97,4.0
-3.729,11.42,-7.45,1027.0,5028.0,0.05536,0.1009,0.007526,11.83,50.84,0.0
-1.935,12.17,-6.97,1457.0,3520.0,0.01139,0.02478,0.00555,10.24,101.9,1.0
-6.22,11.49,-6.137,528.0,5420.0,0.09796,0.115,0.012695,48.66,87.7,2.0
-3.473,10.266,-6.613,736.0,4440.0,0.1065,0.04718,0.002104,91.9,45.97,3.0
-2.047,10.43,-6.098,510.8,2724.0,0.03207,0.01744,0.00803,50.8,40.16,4.0
-2.203,10.11,-7.395,593.5,6370.0,0.0313,0.01584,0.00888,48.62,129.0,0.0
-4.65,8.67,-6.12,524.0,6096.0,0.1133,0.0926,0.002823,62.2,121.5,1.0
-4.566,9.31,-7.49,1341.0,2668.0,0.0746,0.086,0.0094,42.72,83.56,2.0
-2.496,10.37,-6.06,505.5,3662.0,0.05957,0.09973,0.001344,53.7,95.06,3.0
-4.812,10.13,-7.746,681.0,5028.0,0.0908,0.01628,0.00844,74.2,147.1,4.0
-6.066,11.22,-6.473,1017.5,3818.0,0.1117,0.118,0.00667,42.84,116.56,0.0
-4.402,12.266,-7.785,1326.0,3830.0,0.08057,0.02802,0.007374,51.1,115.44,1.0
-1.402,8.32,-7.223,916.5,1965.0,0.01933,0.007008,0.007008,86.8,139.2,2.0
-3.13,11.734,-7.477,1157.0,3236.0,0.05536,0.01393,0.00724,16.98,120.7,3.0
-2.637,12.234,-6.81,996.5,4268.0,0.03543,0.0934,0.007072,44.56,35.47,4.0
-4.76,12.055,-7.477,987.0,4840.0,0.0767,0.0467,0.01187,68.94,104.7,0.0
-5.875,12.0,-7.668,491.5,4510.0,0.1131,0.014694,0.01082,46.88,65.2,1.0
-1.947,10.17,-6.426,452.2,5260.0,0.03146,0.01061,0.004345,83.0,92.6,2.0
-4.066,11.86,-6.293,1216.0,2606.0,0.0848,0.01427,0.0071,69.3,89.9,3.0
