like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-5.895,10.52,-6.53,1089.0,5644.0,0.11334,0.04337,0.0072,79.9,21.12,0.0
-3.951,10.73,-7.918,978.5,6480.0,0.0548,0.09296,0.007713,29.2,119.1,1.0
-6.09,8.63,-7.83,413.2,2043.0,0.09076,0.11035,0.01217,33.84,60.38,2.0
-3.58,10.54,-7.234,549.0,2378.0,0.0872,0.02121,0.008514,54.16,116.9,3.0
-6.07,9.555,-6.254,1218.0,3992.0,0.1022,0.07043,0.006775,38.78,44.25,4.0
-4.617,9.21,-7.473,1073.0,1979.0,0.11255,0.02707,0.00795,60.1,70.9,0.0
-2.68,10.164,-7.926,1016.5,3064.0,0.04834,0.0476,0.001995,84.1,26.72,1.0
-3.072,8.33,-7.977,1151.0,6292.0,0.04153,0.07,0.01249,96.4,54.03,2.0
-4.258,9.96,-7.438,1085.0,5984.0,0.0697,0.05923,0.00555,29.98,97.8,3.0
-4.39,11.625,-7.742,715.5,6012.0,0.09106,0.04175,0.004063,99.1,137.5,4.0
-1.474,10.9,-6.223,541.0,4756.0,0.01808,0.09094,0.003918,75.4,105.25,0.0
-1.479,10.32,-6.062,1057.0,4096.0,0.0176,0.0937,0.0062,64.06,97.9,1.0
-1.422,11.45,-7.945,694.0,5864.0,0.01557,0.1007,0.004063,56.16,85.0,2.0
-4.22,8.02,-7.105,1050.0,5860.0,0.1052,0.02637,0.00387,69.3,30.64,3.0
-3.38,8.12,-6.387,607.5,1463.0,0.0755,0.03015,0.00897,81.0,93.0,4.0
-5.89,8.15,-6.85,825.5,5596.0,0.0998,0.053,0.0097,14.016,35.7,0.0
-1.496,8.414,-7.777,618.0,5628.0,0.01532,0.09845,0.004406,64.44,56.03,1.0
-5.695,9.69,-6.324,781.5,5976.0,0.0949,0.097,0.003542,63.1,114.5,2.0
-3.355,12.125,-7.84,1484.0,4840.0,0.0502,0.05414,0.009514,11.36,77.94,3.0
-4.363,10.48,-6.676,789.0,3608.0,0.07513,0.04044,0.00995,26.11,24.61,4.0
-1.114,11.73,-7.938,762.5,3924.0,0.0177,0.01274,0.00988,82.44,144.4,0.0
-6.13,8.805,-7.62,709.5,4588.0,0.10455,0.06824,0.007107,93.1,31.78,1.0
