like1,partmin_open,partmin_close,parvpd_open,parvpd_close,pargl_sh,pargl_e_wv,parCl,parrbl_min,parrbl_max,chain
-13.16,10.22,-6.973,1118.0,3648.0,0.05515,0.05478,0.01232,51.16,127.25,0.0
-4.36,11.484,-6.848,791.5,2740.0,0.01608,0.04398,0.01284,88.7,81.94,1.0
-9.11,11.0,-6.195,1038.0,5508.0,0.1139,0.01029,0.012344,37.6,118.7,2.0
-20.48,9.51,-6.88,519.5,1505.0,0.1067,0.0507,0.011826,43.03,123.4,3.0
-9.68,8.766,-7.73,1493.0,6070.0,0.034,0.1154,0.00724,85.3,137.1,4.0
-7.39,10.0,-6.285,1270.0,3520.0,0.03223,0.03287,0.00681,12.914,124.44,0.0
-17.7,11.64,-7.188,403.8,5360.0,0.0986,0.04413,0.00291,70.2,87.4,1.0
-14.88,9.24,-7.566,630.5,5430.0,0.06226,0.06445,0.00505,90.2,127.3,2.0
-17.3,8.39,-6.45,686.5,3456.0,0.07697,0.06226,0.004406,100.2,28.6,3.0
-9.13,11.36,-6.055,1034.0,6310.0,0.0361,0.0527,0.006523,60.88,76.94,4.0
-22.17,8.914,-7.383,1100.0,2154.0,0.08813,0.10425,0.005127,92.75,27.4,0.0
-21.89,9.86,-7.56,1187.0,4908.0,0.0884,0.1073,0.002867,91.75,60.4,1.0
-17.19,11.98,-7.832,1243.0,4900.0,0.1195,0.0348,0.00181,79.25,54.9,2.0
-11.8,11.62,-7.164,1030.0,4788.0,0.04883,0.0524,0.00967,49.72,82.3,3.0
-9.375,9.09,-7.445,335.5,3442.0,0.05078,0.02443,0.007153,37.03,142.8,4.0
-7.758,8.734,-7.63,1319.0,5372.0,0.02705,0.11005,0.010315,55.75,139.4,0.0
-4.06,11.41,-6.45,409.0,2080.0,0.01337,0.08276,0.01,41.6,99.56,1.0
-4.332,11.82,-6.656,853.0,1622.0,0.01413,0.1068,0.00929,32.44,67.7,2.0
-6.426,9.99,-6.043,1397.0,2448.0,0.02246,0.1149,0.003372,58.4,86.9,3.0
-4.47,9.01,-7.402,1413.0,5068.0,0.0169,0.03632,0.01038,52.88,58.0,4.0
-5.29,10.88,-7.348,807.5,5836.0,0.03333,0.01414,0.001652,43.06,43.22,0.0
-25.66,11.79,-6.45,1095.0,5676.0,0.1043,0.10693,0.01073,68.06,143.6,1.0
-8.01,12.07,-6.582,427.5,2002.0,0.0976,0.01036,0.006348,44.5,137.5,2.0
-15.61,12.05,-6.734,346.0,3124.0,0.0808,0.04318,0.003433,45.03,21.22,3.0
-13.66,9.39,-6.5,1304.0,4708.0,0.04913,0.1096,0.01163,24.66,89.06,4.0
-9.94,8.09,-6.445,631.5,3420.0,0.03497,0.1083,0.010414,89.56,74.8,0.0
-5.727,8.875,-6.816,1291.0,1957.0,0.0202,0.0869,0.01293,34.34,147.2,1.0
-27.03,8.58,-7.92,1306.0,4852.0,0.1118,0.11523,0.003937,89.9,53.44,2.0
-15.78,12.17,-7.652,1263.0,2540.0,0.0654,0.0673,0.007633,95.6,136.1,3.0
-22.2,11.05,-6.582,1385.0,3290.0,0.10364,0.0639,0.01272,31.89,33.72,4.0
-21.05,8.195,-7.137,1351.0,6000.0,0.11316,0.05035,0.006306,52.75,116.25,0.0
-11.64,11.41,-6.562,1099.0,3064.0,0.09503,0.01799,0.01112,48.38,137.9,1.0
-13.164,11.58,-7.84,753.5,4046.0,0.05414,0.075,0.001378,83.94,113.8,2.0
-23.39,9.49,-7.477,444.2,2434.0,0.11615,0.06976,0.002968,41.3,148.2,3.0
-5.586,8.664,-6.145,692.5,6388.0,0.02574,0.02281,0.007687,102.7,41.22,4.0
-8.76,10.484,-6.816,1161.0,4544.0,0.03093,0.10913,0.00395,29.52,69.2,0.0
-9.74,10.22,-7.03,943.0,3174.0,0.0773,0.01596,0.01001,89.56,122.2,1.0
-15.35,8.4,-7.85,1153.0,6060.0,0.06305,0.067,0.00906,63.5,102.5,2.0
-20.1,9.29,-7.5,588.5,4216.0,0.08704,0.0722,0.00698,36.2,24.95,3.0
-17.78,10.05,-7.22,1022.0,6144.0,0.0852,0.05167,0.007805,15.68,127.56,4.0
-16.69,11.91,-7.566,342.5,5964.0,0.085,0.04312,0.01037,64.94,57.47,0.0
-21.02,9.37,-7.93,1263.0,3106.0,0.08624,0.0847,0.00981,30.9,28.27,1.0
-15.24,8.77,-7.715,857.0,2408.0,0.077,0.03976,0.0121,20.25,94.3,2.0
-25.78,10.23,-7.246,1097.0,5056.0,0.11035,0.0986,0.004128,74.2,39.3,3.0
-7.902,10.86,-6.582,461.8,2946.0,0.0876,0.01276,0.001878,98.6,36.06,4.0
-5.24,11.516,-6.8,922.5,4564.0,0.0438,0.00979,0.00445,41.75,126.44,0.0
-21.75,9.766,-6.523,1472.0,5836.0,0.0939,0.095,0.001655,55.2,112.8,1.0
-12.44,8.625,-7.95,844.0,2270.0,0.0475,0.0747,0.01016,75.0,103.06,2.0
-7.598,9.47,-7.18,630.0,6370.0,0.0267,0.1192,0.00275,63.38,105.25,3.0
-27.62,9.02,-7.254,999.0,6444.0,0.1138,0.10754,0.0124,94.0,46.1,4.0
-12.51,9.49,-6.305,624.5,5224.0,0.1016,0.02057,0.003645,17.2,64.5,0.0
-4.17,12.266,-6.664,1396.0,4480.0,0.008354,0.0958,0.003223,80.44,54.44,1.0
-11.96,10.47,-6.66,1496.0,3872.0,0.0536,0.04312,0.007412,48.38,87.6,2.0
-18.23,12.195,-7.72,652.5,4550.0,0.1078,0.03943,0.004974,57.0,119.8,3.0
-12.23,8.17,-7.113,1442.0,3250.0,0.04623,0.0773,0.01257,48.38,126.4,4.0
-8.03,11.9,-7.98,1211.0,4252.0,0.0722,0.01336,0.0024,96.6,22.11,0.0
-8.04,8.25,-7.035,1269.0,5412.0,0.08264,0.010574,0.012596,30.17,30.88,1.0
-20.17,9.08,-7.492,1240.0,5980.0,0.1038,0.05145,0.007156,15.69,131.0,2.0
-13.88,9.84,-6.098,1311.0,5704.0,0.0968,0.02849,0.001836,18.8,74.7,3.0
-21.56,9.67,-7.99,517.0,1806.0,0.08655,0.11334,0.002943,45.94,102.44,4.0
-11.04,12.42,-7.18,551.0,6332.0,0.06616,0.02502,0.003647,25.94,112.3,0.0
-11.14,10.305,-6.62,844.5,6460.0,0.1093,0.01466,0.01187,37.44,68.7,1.0
-6.004,10.266,-6.234,565.5,2504.0,0.02231,0.073,0.001841,66.4,67.8,2.0
-25.19,11.08,-7.066,1135.0,5350.0,0.1027,0.1031,0.01097,56.75,66.75,3.0
-8.74,12.336,-7.938,800.0,2944.0,0.03044,0.1091,0.012695,68.7,88.4,4.0
-4.56,10.49,-6.363,1185.0,3784.0,0.01479,0.08923,0.01,62.8,32.66,0.0
-4.82,10.75,-6.656,593.5,2816.0,0.05157,0.00892,0.001472,63.12,131.1,1.0
-22.42,10.97,-7.656,451.5,2470.0,0.0895,0.1041,0.00658,24.94,62.3,2.0
-19.58,12.2,-6.145,1365.0,2786.0,0.0784,0.0874,0.01266,51.6,97.1,3.0
-16.38,8.87,-7.777,680.5,6124.0,0.1037,0.03128,0.0111,91.6,121.9,4.0
-10.586,8.266,-7.246,631.5,1521.0,0.0625,0.02466,0.00637,88.5,148.4,0.0
-13.445,10.59,-6.44,1105.0,4072.0,0.06186,0.04337,0.00872,13.586,43.0,1.0
-12.91,10.61,-7.516,1054.0,2444.0,0.04675,0.1182,0.002888,99.2,59.66,2.0
-16.17,11.21,-7.566,535.5,4220.0,0.1079,0.0293,0.01042,103.8,21.44,3.0
-13.305,9.67,-7.45,903.5,1616.0,0.0658,0.04318,0.001725,13.17,44.1,4.0
-4.387,12.43,-6.285,1193.0,4620.0,0.01052,0.0911,0.003359,35.1,24.64,0.0
-9.69,10.805,-6.7,931.0,5508.0,0.08673,0.01488,0.004982,34.34,49.34,1.0
-15.086,12.3,-6.086,1189.0,1831.0,0.067,0.05222,0.00994,36.88,73.1,2.0
-5.293,11.47,-7.46,553.0,5104.0,0.01901,0.065,0.00962,79.75,97.25,3.0
-6.105,12.35,-6.953,611.0,5210.0,0.02649,0.02779,0.002565,16.97,45.97,4.0
-7.383,10.13,-7.824,1330.0,3184.0,0.02618,0.1056,0.003466,21.28,113.94,0.0
-8.805,10.81,-7.56,1219.0,3266.0,0.10815,0.01097,0.00542,70.06,79.44,1.0
-8.42,9.7,-6.406,1405.0,4800.0,0.02931,0.10046,0.009674,101.5,38.9,2.0
-22.11,8.46,-7.246,585.5,5076.0,0.0897,0.101,0.004578,86.3,30.47,3.0
-17.23,11.81,-6.047,815.0,2148.0,0.06665,0.0897,0.01083,36.78,86.3,4.0
-15.15,10.56,-7.434,1370.0,1658.0,0.0681,0.04858,0.01234,58.03,21.5,0.0
-21.4,9.586,-7.426,1481.0,2994.0,0.0877,0.104,0.002384,10.75,110.44,1.0
-6.473,8.69,-6.97,1302.0,6316.0,0.0304,0.0238,0.01083,51.66,71.75,2.0
-13.164,9.12,-6.75,978.0,4864.0,0.05862,0.04654,0.01036,72.3,101.1,3.0
-10.6,9.72,-7.785,702.5,4960.0,0.0871,0.01671,0.00803,93.8,25.5,4.0
-19.44,8.836,-7.62,1258.0,2784.0,0.08704,0.0677,0.004494,23.62,76.7,0.0
-15.766,10.26,-6.742,1085.0,3738.0,0.09015,0.03427,0.01174,37.34,138.4,1.0
